Date,Year,Month,Day,Fert_TP_mg/d,Inflow_TP_mg/d,Fert_TN_mg/d,Inflow_TN_mg/d
9/2/86,1986,9,2,128260.8696,0.003448512,597826.087,0.004381904
9/3/86,1986,9,3,128260.8696,0.015986395,597826.087,0.020068027
9/4/86,1986,9,4,128260.8696,0.029761905,597826.087,0.069727891
9/5/86,1986,9,5,128260.8696,0,597826.087,0
9/6/86,1986,9,6,128260.8696,0,597826.087,0
9/7/86,1986,9,7,128260.8696,0,597826.087,0
9/8/86,1986,9,8,128260.8696,0,597826.087,0
9/9/86,1986,9,9,128260.8696,0,597826.087,0
9/10/86,1986,9,10,128260.8696,0,597826.087,0
9/11/86,1986,9,11,128260.8696,0.004081633,597826.087,0.013469388
9/12/86,1986,9,12,128260.8696,0.017006803,597826.087,0.051506317
9/13/86,1986,9,13,128260.8696,0,597826.087,0
9/14/86,1986,9,14,128260.8696,0,597826.087,0
9/15/86,1986,9,15,128260.8696,0,597826.087,0
9/16/86,1986,9,16,128260.8696,0.004157218,597826.087,0.010128496
9/17/86,1986,9,17,128260.8696,0.012004802,597826.087,0.028211285
9/18/86,1986,9,18,128260.8696,0.068027211,597826.087,0.171201814
9/19/86,1986,9,19,128260.8696,0,597826.087,0
9/20/86,1986,9,20,128260.8696,0,597826.087,0
9/21/86,1986,9,21,128260.8696,0.004001601,597826.087,0.012071495
9/22/86,1986,9,22,128260.8696,0.014577259,597826.087,0.046404276
9/23/86,1986,9,23,128260.8696,0,597826.087,0
9/24/86,1986,9,24,128260.8696,0.009276438,597826.087,0.03262214
9/25/86,1986,9,25,128260.8696,0.013605442,597826.087,0.050113379
9/26/86,1986,9,26,128260.8696,0.00888992,597826.087,0.030741084
9/27/86,1986,9,27,128260.8696,0.031179138,597826.087,0.100151172
9/28/86,1986,9,28,128260.8696,0,597826.087,0
9/29/86,1986,9,29,128260.8696,0.010629252,597826.087,0.028132086
9/30/86,1986,9,30,128260.8696,0,597826.087,0
10/1/86,1986,10,1,128260.8696,0.005277973,597826.087,0.01032137
10/2/86,1986,10,2,128260.8696,0.013180272,597826.087,0.028911565
10/3/86,1986,10,3,128260.8696,0,597826.087,0
10/4/86,1986,10,4,128260.8696,0.041140266,597826.087,0.091350826
10/5/86,1986,10,5,128260.8696,0.273809524,597826.087,0.612244898
10/6/86,1986,10,6,128260.8696,0.010385488,597826.087,0.023401361
10/7/86,1986,10,7,128260.8696,0,597826.087,0
10/8/86,1986,10,8,128260.8696,0,597826.087,0
10/9/86,1986,10,9,128260.8696,0,597826.087,0
10/10/86,1986,10,10,128260.8696,0.014177099,597826.087,0.038701195
10/11/86,1986,10,11,128260.8696,0.122934888,597826.087,0.360787172
10/12/86,1986,10,12,128260.8696,0,597826.087,0
10/13/86,1986,10,13,128260.8696,0,597826.087,0
10/14/86,1986,10,14,128260.8696,0.130223518,597826.087,0.456268222
10/15/86,1986,10,15,128260.8696,0,597826.087,0
10/16/86,1986,10,16,128260.8696,0,597826.087,0
10/17/86,1986,10,17,128260.8696,0,597826.087,0
10/18/86,1986,10,18,128260.8696,0,597826.087,0
10/19/86,1986,10,19,128260.8696,0,597826.087,0
10/20/86,1986,10,20,128260.8696,0,597826.087,0
10/21/86,1986,10,21,128260.8696,0,597826.087,0
10/22/86,1986,10,22,128260.8696,0,597826.087,0
10/23/86,1986,10,23,128260.8696,0,597826.087,0
10/24/86,1986,10,24,128260.8696,0,597826.087,0
10/25/86,1986,10,25,128260.8696,0,597826.087,0
10/26/86,1986,10,26,128260.8696,0,597826.087,0
10/27/86,1986,10,27,128260.8696,0,597826.087,0
10/28/86,1986,10,28,128260.8696,0,597826.087,0
10/29/86,1986,10,29,128260.8696,0,597826.087,0
10/30/86,1986,10,30,128260.8696,0.005502768,597826.087,0.070612658
10/31/86,1986,10,31,128260.8696,0.017910849,597826.087,0.22939044
5/1/87,1987,5,1,128260.8696,0,597826.087,0
5/2/87,1987,5,2,128260.8696,0,597826.087,0
5/3/87,1987,5,3,128260.8696,0,597826.087,0
5/4/87,1987,5,4,128260.8696,0,597826.087,0
5/5/87,1987,5,5,128260.8696,0,597826.087,0
5/6/87,1987,5,6,128260.8696,0.045864662,597826.087,0.421119764
5/7/87,1987,5,7,128260.8696,0,597826.087,0
5/8/87,1987,5,8,128260.8696,0,597826.087,0
5/9/87,1987,5,9,128260.8696,0,597826.087,0
5/10/87,1987,5,10,128260.8696,0,597826.087,0
5/11/87,1987,5,11,128260.8696,0,597826.087,0
5/12/87,1987,5,12,128260.8696,0,597826.087,0
5/13/87,1987,5,13,128260.8696,0.003615097,597826.087,0.097790037
5/14/87,1987,5,14,128260.8696,0,597826.087,0
5/15/87,1987,5,15,128260.8696,0.029677805,597826.087,0.854937579
5/16/87,1987,5,16,128260.8696,0.022605965,597826.087,0.666248038
5/17/87,1987,5,17,128260.8696,0,597826.087,0
5/18/87,1987,5,18,128260.8696,0,597826.087,0
5/19/87,1987,5,19,128260.8696,0,597826.087,0
5/20/87,1987,5,20,128260.8696,0.002704696,597826.087,0.084706172
5/21/87,1987,5,21,128260.8696,0.004369631,597826.087,0.021649536
5/22/87,1987,5,22,128260.8696,0,597826.087,0
5/23/87,1987,5,23,128260.8696,0,597826.087,0
5/24/87,1987,5,24,128260.8696,0,597826.087,0
5/25/87,1987,5,25,128260.8696,0.002710859,597826.087,0.012377883
5/26/87,1987,5,26,128260.8696,0.013050118,597826.087,0.057510759
5/27/87,1987,5,27,128260.8696,0.019922255,597826.087,0.083697765
5/28/87,1987,5,28,128260.8696,0,597826.087,0
5/29/87,1987,5,29,128260.8696,0,597826.087,0
5/30/87,1987,5,30,128260.8696,0,597826.087,0
5/31/87,1987,5,31,128260.8696,0,597826.087,0
6/1/87,1987,6,1,128260.8696,0.002433494,597826.087,0.007640222
6/2/87,1987,6,2,128260.8696,0.009566327,597826.087,0.028364917
6/3/87,1987,6,3,128260.8696,0.00521542,597826.087,0.014593456
6/4/87,1987,6,4,128260.8696,0,597826.087,0
6/5/87,1987,6,5,128260.8696,0.08260447,597826.087,0.225218659
6/6/87,1987,6,6,128260.8696,0.010336602,597826.087,0.029036723
6/7/87,1987,6,7,128260.8696,0,597826.087,0
6/8/87,1987,6,8,128260.8696,0,597826.087,0
6/9/87,1987,6,9,128260.8696,0,597826.087,0
6/10/87,1987,6,10,128260.8696,0.001084372,597826.087,0.003354691
6/11/87,1987,6,11,128260.8696,0,597826.087,0
6/12/87,1987,6,12,128260.8696,0,597826.087,0
6/13/87,1987,6,13,128260.8696,0,597826.087,0
6/14/87,1987,6,14,128260.8696,0,597826.087,0
6/15/87,1987,6,15,128260.8696,0,597826.087,0
6/16/87,1987,6,16,128260.8696,0,597826.087,0
6/17/87,1987,6,17,128260.8696,0,597826.087,0
6/18/87,1987,6,18,128260.8696,0,597826.087,0
6/19/87,1987,6,19,128260.8696,0,597826.087,0
6/20/87,1987,6,20,128260.8696,0.050437318,597826.087,0.180976676
6/21/87,1987,6,21,128260.8696,0.010369291,597826.087,0.036095724
6/22/87,1987,6,22,128260.8696,0,597826.087,0
6/23/87,1987,6,23,128260.8696,0,597826.087,0
6/24/87,1987,6,24,128260.8696,0.149530288,597826.087,0.477291869
6/25/87,1987,6,25,128260.8696,0.009384978,597826.087,0.029140636
6/26/87,1987,6,26,128260.8696,0.012398343,597826.087,0.037471229
6/27/87,1987,6,27,128260.8696,0,597826.087,0
6/28/87,1987,6,28,128260.8696,0,597826.087,0
6/29/87,1987,6,29,128260.8696,0.126239067,597826.087,0.352988338
6/30/87,1987,6,30,128260.8696,0,597826.087,0
7/1/87,1987,7,1,128260.8696,0.005926994,597826.087,0.015775106
7/2/87,1987,7,2,128260.8696,0.067346939,597826.087,0.175
7/3/87,1987,7,3,128260.8696,0,597826.087,0
7/4/87,1987,7,4,128260.8696,0,597826.087,0
7/5/87,1987,7,5,128260.8696,0.286297376,597826.087,0.694023324
7/6/87,1987,7,6,128260.8696,0,597826.087,0
7/7/87,1987,7,7,128260.8696,0,597826.087,0
7/8/87,1987,7,8,128260.8696,0,597826.087,0
7/9/87,1987,7,9,128260.8696,0,597826.087,0
7/10/87,1987,7,10,128260.8696,0.314480078,597826.087,0.684062196
7/11/87,1987,7,11,128260.8696,0.022077008,597826.087,0.047039308
7/12/87,1987,7,12,128260.8696,0.00556843,597826.087,0.011625261
7/13/87,1987,7,13,128260.8696,0,597826.087,0
7/14/87,1987,7,14,128260.8696,0.016048869,597826.087,0.032194919
7/15/87,1987,7,15,128260.8696,0.021416424,597826.087,0.042131317
7/16/87,1987,7,16,128260.8696,0.016990211,597826.087,0.032785797
7/17/87,1987,7,17,128260.8696,0,597826.087,0
7/18/87,1987,7,18,128260.8696,0.010273497,597826.087,0.019089268
7/19/87,1987,7,19,128260.8696,0.011066938,597826.087,0.020185823
7/20/87,1987,7,20,128260.8696,0,597826.087,0
7/21/87,1987,7,21,128260.8696,0.011765063,597826.087,0.020692116
7/22/87,1987,7,22,128260.8696,0.382118562,597826.087,0.660155491
7/23/87,1987,7,23,128260.8696,0,597826.087,0
7/24/87,1987,7,24,128260.8696,0,597826.087,0
7/25/87,1987,7,25,128260.8696,0.043937575,597826.087,0.073769508
7/26/87,1987,7,26,128260.8696,0,597826.087,0
7/27/87,1987,7,27,128260.8696,0,597826.087,0
7/28/87,1987,7,28,128260.8696,0,597826.087,0
7/29/87,1987,7,29,128260.8696,0,597826.087,0
7/30/87,1987,7,30,128260.8696,0.008041788,597826.087,0.013077017
7/31/87,1987,7,31,128260.8696,0.005800215,597826.087,0.009362692
8/1/87,1987,8,1,128260.8696,0,597826.087,0
8/2/87,1987,8,2,128260.8696,0,597826.087,0
8/3/87,1987,8,3,128260.8696,0.056215213,597826.087,0.088543599
8/4/87,1987,8,4,128260.8696,0,597826.087,0
8/5/87,1987,8,5,128260.8696,0.007105975,597826.087,0.010984755
8/6/87,1987,8,6,128260.8696,0.013702624,597826.087,0.020966958
8/7/87,1987,8,7,128260.8696,0,597826.087,0
8/8/87,1987,8,8,128260.8696,0.030385488,597826.087,0.045464853
8/9/87,1987,8,9,128260.8696,0,597826.087,0
8/10/87,1987,8,10,128260.8696,0,597826.087,0
8/11/87,1987,8,11,128260.8696,0.001326531,597826.087,0.001907895
8/12/87,1987,8,12,128260.8696,0,597826.087,0
8/13/87,1987,8,13,128260.8696,0,597826.087,0
8/14/87,1987,8,14,128260.8696,0,597826.087,0
8/15/87,1987,8,15,128260.8696,0.003280714,597826.087,0.004651433
8/16/87,1987,8,16,128260.8696,0.021924603,597826.087,0.028202948
8/17/87,1987,8,17,128260.8696,0.270294785,597826.087,0.314058957
8/18/87,1987,8,18,128260.8696,0.023124528,597826.087,0.024140212
8/19/87,1987,8,19,128260.8696,0,597826.087,0
8/20/87,1987,8,20,128260.8696,0.291893424,597826.087,0.272675737
8/21/87,1987,8,21,128260.8696,0,597826.087,0
8/22/87,1987,8,22,128260.8696,0.306292517,597826.087,0.287414966
8/23/87,1987,8,23,128260.8696,0.044784581,597826.087,0.042112083
8/24/87,1987,8,24,128260.8696,0,597826.087,0
8/25/87,1987,8,25,128260.8696,0,597826.087,0
8/26/87,1987,8,26,128260.8696,0,597826.087,0
8/27/87,1987,8,27,128260.8696,0,597826.087,0
8/28/87,1987,8,28,128260.8696,0,597826.087,0
8/29/87,1987,8,29,128260.8696,0.008492603,597826.087,0.008071483
8/30/87,1987,8,30,128260.8696,0.363888889,597826.087,0.346371882
8/31/87,1987,8,31,128260.8696,0,597826.087,0
9/1/87,1987,9,1,128260.8696,0,597826.087,0
9/2/87,1987,9,2,128260.8696,0,597826.087,0
9/3/87,1987,9,3,128260.8696,0,597826.087,0
9/4/87,1987,9,4,128260.8696,0,597826.087,0
9/5/87,1987,9,5,128260.8696,0.101771542,597826.087,0.097647392
9/6/87,1987,9,6,128260.8696,0,597826.087,0
9/7/87,1987,9,7,128260.8696,0.038316842,597826.087,0.036848073
9/8/87,1987,9,8,128260.8696,0,597826.087,0
9/9/87,1987,9,9,128260.8696,0.072647392,597826.087,0.070011338
9/10/87,1987,9,10,128260.8696,0.22154195,597826.087,0.213718821
9/11/87,1987,9,11,128260.8696,0.023699129,597826.087,0.022884592
9/12/87,1987,9,12,128260.8696,0.028592687,597826.087,0.027636054
9/13/87,1987,9,13,128260.8696,0,597826.087,0
9/14/87,1987,9,14,128260.8696,0,597826.087,0
9/15/87,1987,9,15,128260.8696,0,597826.087,0
9/16/87,1987,9,16,128260.8696,0,597826.087,0
9/17/87,1987,9,17,128260.8696,0,597826.087,0
9/18/87,1987,9,18,128260.8696,0.040054422,597826.087,0.038911565
9/19/87,1987,9,19,128260.8696,0,597826.087,0
9/20/87,1987,9,20,128260.8696,0.064384921,597826.087,0.062641723
9/21/87,1987,9,21,128260.8696,0,597826.087,0
9/22/87,1987,9,22,128260.8696,0,597826.087,0
9/23/87,1987,9,23,128260.8696,0,597826.087,0
9/24/87,1987,9,24,128260.8696,0,597826.087,0
9/25/87,1987,9,25,128260.8696,0,597826.087,0
9/26/87,1987,9,26,128260.8696,0,597826.087,0
9/27/87,1987,9,27,128260.8696,0.141369048,597826.087,0.138180272
9/28/87,1987,9,28,128260.8696,0.017896117,597826.087,0.017502834
9/29/87,1987,9,29,128260.8696,0,597826.087,0
9/30/87,1987,9,30,128260.8696,0.039138322,597826.087,0.038321995
10/1/87,1987,10,1,128260.8696,0.084896339,597826.087,0.083171364
10/2/87,1987,10,2,128260.8696,0,597826.087,0
10/3/87,1987,10,3,128260.8696,0,597826.087,0
10/4/87,1987,10,4,128260.8696,0.023687424,597826.087,0.02324263
10/5/87,1987,10,5,128260.8696,0.103845427,597826.087,0.101946334
10/6/87,1987,10,6,128260.8696,0.630272109,597826.087,0.619047619
10/7/87,1987,10,7,128260.8696,0,597826.087,0
10/8/87,1987,10,8,128260.8696,0.01611678,597826.087,0.015844671
10/9/87,1987,10,9,128260.8696,0,597826.087,0
10/10/87,1987,10,10,128260.8696,0,597826.087,0
10/11/87,1987,10,11,128260.8696,0,597826.087,0
10/12/87,1987,10,12,128260.8696,0,597826.087,0
10/13/87,1987,10,13,128260.8696,0.551020408,597826.087,0.714285714
10/14/87,1987,10,14,128260.8696,0,597826.087,0
10/15/87,1987,10,15,128260.8696,0.306122449,597826.087,0.816326531
10/16/87,1987,10,16,128260.8696,0.154154519,597826.087,0.403790087
10/17/87,1987,10,17,128260.8696,0,597826.087,0
10/18/87,1987,10,18,128260.8696,0.312682216,597826.087,0.790087464
10/19/87,1987,10,19,128260.8696,0.209912536,597826.087,0.520894072
10/20/87,1987,10,20,128260.8696,0.158527697,597826.087,0.386297376
10/21/87,1987,10,21,128260.8696,0,597826.087,0
10/22/87,1987,10,22,128260.8696,0.032142857,597826.087,0.075510204
10/23/87,1987,10,23,128260.8696,0.32361516,597826.087,0.746355685
10/24/87,1987,10,24,128260.8696,0,597826.087,0
10/25/87,1987,10,25,128260.8696,0.029817122,597826.087,0.06626027
10/26/87,1987,10,26,128260.8696,0.013206997,597826.087,0.028804665
10/27/87,1987,10,27,128260.8696,0.110787172,597826.087,0.237123421
10/28/87,1987,10,28,128260.8696,0,597826.087,0
10/29/87,1987,10,29,128260.8696,0,597826.087,0
10/30/87,1987,10,30,128260.8696,0,597826.087,0
10/31/87,1987,10,31,128260.8696,0,597826.087,0
5/1/88,1988,5,1,128260.8696,0,597826.087,0
5/2/88,1988,5,2,128260.8696,0,597826.087,0
5/3/88,1988,5,3,128260.8696,0,597826.087,0
5/4/88,1988,5,4,128260.8696,0,597826.087,0
5/5/88,1988,5,5,128260.8696,0,597826.087,0
5/6/88,1988,5,6,128260.8696,0.006630302,597826.087,0.05600489
5/7/88,1988,5,7,128260.8696,0.100097182,597826.087,0.882410107
5/8/88,1988,5,8,128260.8696,0,597826.087,0
5/9/88,1988,5,9,128260.8696,0,597826.087,0
5/10/88,1988,5,10,128260.8696,0.014166106,597826.087,0.142371234
5/11/88,1988,5,11,128260.8696,0.178814383,597826.087,1.879494655
5/12/88,1988,5,12,128260.8696,0.007884972,597826.087,0.086734694
5/13/88,1988,5,13,128260.8696,0,597826.087,0
5/14/88,1988,5,14,128260.8696,0,597826.087,0
5/15/88,1988,5,15,128260.8696,0.160714286,597826.087,2.224489796
5/16/88,1988,5,16,128260.8696,0,597826.087,0
5/17/88,1988,5,17,128260.8696,0,597826.087,0
5/18/88,1988,5,18,128260.8696,0,597826.087,0
5/19/88,1988,5,19,128260.8696,0.004789671,597826.087,0.091795085
5/20/88,1988,5,20,128260.8696,0.020813087,597826.087,0.43164885
5/21/88,1988,5,21,128260.8696,0.103498542,597826.087,2.278425656
5/22/88,1988,5,22,128260.8696,0,597826.087,0
5/23/88,1988,5,23,128260.8696,0,597826.087,0
5/24/88,1988,5,24,128260.8696,0,597826.087,0
5/25/88,1988,5,25,128260.8696,0.19047619,597826.087,4.829931973
5/26/88,1988,5,26,128260.8696,0,597826.087,0
5/27/88,1988,5,27,128260.8696,0,597826.087,0
5/28/88,1988,5,28,128260.8696,0.002857802,597826.087,0.05900084
5/29/88,1988,5,29,128260.8696,0,597826.087,0
5/30/88,1988,5,30,128260.8696,0,597826.087,0
5/31/88,1988,5,31,128260.8696,0,597826.087,0
6/1/88,1988,6,1,128260.8696,0.076044704,597826.087,0.864431487
6/2/88,1988,6,2,128260.8696,0,597826.087,0
6/3/88,1988,6,3,128260.8696,0,597826.087,0
6/4/88,1988,6,4,128260.8696,0,597826.087,0
6/5/88,1988,6,5,128260.8696,0,597826.087,0
6/6/88,1988,6,6,128260.8696,0,597826.087,0
6/7/88,1988,6,7,128260.8696,0.008586517,597826.087,0.05805969
6/8/88,1988,6,8,128260.8696,0,597826.087,0
6/9/88,1988,6,9,128260.8696,0,597826.087,0
6/10/88,1988,6,10,128260.8696,0,597826.087,0
6/11/88,1988,6,11,128260.8696,0.013483965,597826.087,0.073306795
6/12/88,1988,6,12,128260.8696,0.07133139,597826.087,0.366180758
6/13/88,1988,6,13,128260.8696,0,597826.087,0
6/14/88,1988,6,14,128260.8696,0.000723146,597826.087,0.003295604
6/15/88,1988,6,15,128260.8696,0.018743926,597826.087,0.080284257
6/16/88,1988,6,16,128260.8696,0,597826.087,0
6/17/88,1988,6,17,128260.8696,0.009251701,597826.087,0.034591837
6/18/88,1988,6,18,128260.8696,0,597826.087,0
6/19/88,1988,6,19,128260.8696,0,597826.087,0
6/20/88,1988,6,20,128260.8696,0,597826.087,0
6/21/88,1988,6,21,128260.8696,0.002941717,597826.087,0.007170436
6/22/88,1988,6,22,128260.8696,0,597826.087,0
6/23/88,1988,6,23,128260.8696,0.013013901,597826.087,0.041703638
6/24/88,1988,6,24,128260.8696,0.022203326,597826.087,0.072704082
6/25/88,1988,6,25,128260.8696,0,597826.087,0
6/26/88,1988,6,26,128260.8696,0,597826.087,0
6/27/88,1988,6,27,128260.8696,0.006214832,597826.087,0.022675737
6/28/88,1988,6,28,128260.8696,0,597826.087,0
6/29/88,1988,6,29,128260.8696,0,597826.087,0
6/30/88,1988,6,30,128260.8696,0,597826.087,0
7/1/88,1988,7,1,128260.8696,0,597826.087,0
7/2/88,1988,7,2,128260.8696,0,597826.087,0
7/3/88,1988,7,3,128260.8696,0,597826.087,0
7/4/88,1988,7,4,128260.8696,0.003981751,597826.087,0.008597884
7/5/88,1988,7,5,128260.8696,0.002762899,597826.087,0.005457997
7/6/88,1988,7,6,128260.8696,0.000532115,597826.087,0.000970327
7/7/88,1988,7,7,128260.8696,0,597826.087,0
7/8/88,1988,7,8,128260.8696,0.042091837,597826.087,0.100765306
7/9/88,1988,7,9,128260.8696,0,597826.087,0
7/10/88,1988,7,10,128260.8696,0.02170392,597826.087,0.062099125
7/11/88,1988,7,11,128260.8696,0,597826.087,0
7/12/88,1988,7,12,128260.8696,0.002765052,597826.087,0.007663474
7/13/88,1988,7,13,128260.8696,0.042422525,597826.087,0.115306122
7/14/88,1988,7,14,128260.8696,0.003501401,597826.087,0.009303721
7/15/88,1988,7,15,128260.8696,0,597826.087,0
7/16/88,1988,7,16,128260.8696,0.026077098,597826.087,0.066666667
7/17/88,1988,7,17,128260.8696,0,597826.087,0
7/18/88,1988,7,18,128260.8696,0.003295892,597826.087,0.008147445
7/19/88,1988,7,19,128260.8696,0,597826.087,0
7/20/88,1988,7,20,128260.8696,0,597826.087,0
7/21/88,1988,7,21,128260.8696,0,597826.087,0
7/22/88,1988,7,22,128260.8696,0,597826.087,0
7/23/88,1988,7,23,128260.8696,0.003073822,597826.087,0.006903502
7/24/88,1988,7,24,128260.8696,0,597826.087,0
7/25/88,1988,7,25,128260.8696,0,597826.087,0
7/26/88,1988,7,26,128260.8696,0,597826.087,0
7/27/88,1988,7,27,128260.8696,0,597826.087,0
7/28/88,1988,7,28,128260.8696,0.002756427,597826.087,0.004813809
7/29/88,1988,7,29,128260.8696,0,597826.087,0
7/30/88,1988,7,30,128260.8696,0.015796448,597826.087,0.02705186
7/31/88,1988,7,31,128260.8696,0,597826.087,0
8/1/88,1988,8,1,128260.8696,0,597826.087,0
8/2/88,1988,8,2,128260.8696,0,597826.087,0
8/3/88,1988,8,3,128260.8696,0,597826.087,0
8/4/88,1988,8,4,128260.8696,0.032436611,597826.087,0.053370439
8/5/88,1988,8,5,128260.8696,0,597826.087,0
8/6/88,1988,8,6,128260.8696,0.01212485,597826.087,0.019687875
8/7/88,1988,8,7,128260.8696,0,597826.087,0
8/8/88,1988,8,8,128260.8696,0,597826.087,0
8/9/88,1988,8,9,128260.8696,0,597826.087,0
8/10/88,1988,8,10,128260.8696,0,597826.087,0
8/11/88,1988,8,11,128260.8696,0,597826.087,0
8/12/88,1988,8,12,128260.8696,0.240630798,597826.087,0.378107607
8/13/88,1988,8,13,128260.8696,0.007699443,597826.087,0.012041976
8/14/88,1988,8,14,128260.8696,0,597826.087,0
8/15/88,1988,8,15,128260.8696,0,597826.087,0
8/16/88,1988,8,16,128260.8696,0.011983471,597826.087,0.018502277
8/17/88,1988,8,17,128260.8696,0,597826.087,0
8/18/88,1988,8,18,128260.8696,0,597826.087,0
8/19/88,1988,8,19,128260.8696,0.028089054,597826.087,0.042875696
8/20/88,1988,8,20,128260.8696,0,597826.087,0
8/21/88,1988,8,21,128260.8696,0.010442619,597826.087,0.015829579
8/22/88,1988,8,22,128260.8696,0.027104065,597826.087,0.040951257
8/23/88,1988,8,23,128260.8696,0.005331511,597826.087,0.008029815
8/24/88,1988,8,24,128260.8696,0.038705937,597826.087,0.058116883
8/25/88,1988,8,25,128260.8696,0.126159555,597826.087,0.188868275
8/26/88,1988,8,26,128260.8696,0.01459774,597826.087,0.021791196
8/27/88,1988,8,27,128260.8696,0.029718334,597826.087,0.044240175
8/28/88,1988,8,28,128260.8696,0.166326531,597826.087,0.246938776
8/29/88,1988,8,29,128260.8696,0,597826.087,0
8/30/88,1988,8,30,128260.8696,0,597826.087,0
8/31/88,1988,8,31,128260.8696,0,597826.087,0
9/1/88,1988,9,1,128260.8696,0,597826.087,0
9/2/88,1988,9,2,128260.8696,0.361410019,597826.087,0.530055659
9/3/88,1988,9,3,128260.8696,0,597826.087,0
9/4/88,1988,9,4,128260.8696,0,597826.087,0
9/5/88,1988,9,5,128260.8696,0,597826.087,0
9/6/88,1988,9,6,128260.8696,0,597826.087,0
9/7/88,1988,9,7,128260.8696,0,597826.087,0
9/8/88,1988,9,8,128260.8696,0,597826.087,0
9/9/88,1988,9,9,128260.8696,0.401669759,597826.087,0.580705009
9/10/88,1988,9,10,128260.8696,0.015089672,597826.087,0.021775579
9/11/88,1988,9,11,128260.8696,0.011166825,597826.087,0.016085845
9/12/88,1988,9,12,128260.8696,0.418923933,597826.087,0.602411874
9/13/88,1988,9,13,128260.8696,0,597826.087,0
9/14/88,1988,9,14,128260.8696,0,597826.087,0
9/15/88,1988,9,15,128260.8696,0.012828768,597826.087,0.018356433
9/16/88,1988,9,16,128260.8696,0.022096475,597826.087,0.031567718
9/17/88,1988,9,17,128260.8696,0.447680891,597826.087,0.638589981
9/18/88,1988,9,18,128260.8696,0.005529662,597826.087,0.007875922
9/19/88,1988,9,19,128260.8696,0.01434949,597826.087,0.020408163
9/20/88,1988,9,20,128260.8696,0.094387755,597826.087,0.079081633
9/21/88,1988,9,21,128260.8696,0.058673469,597826.087,0.056122449
9/22/88,1988,9,22,128260.8696,0.233061224,597826.087,0.233469388
9/23/88,1988,9,23,128260.8696,0.115714286,597826.087,0.12122449
9/24/88,1988,9,24,128260.8696,0,597826.087,0
9/25/88,1988,9,25,128260.8696,0,597826.087,0
9/26/88,1988,9,26,128260.8696,0.037755102,597826.087,0.044897959
9/27/88,1988,9,27,128260.8696,0,597826.087,0
9/28/88,1988,9,28,128260.8696,0.223265306,597826.087,0.287346939
9/29/88,1988,9,29,128260.8696,0,597826.087,0
9/30/88,1988,9,30,128260.8696,0,597826.087,0
10/1/88,1988,10,1,128260.8696,0,597826.087,0
10/2/88,1988,10,2,128260.8696,0.024081633,597826.087,0.035918367
10/3/88,1988,10,3,128260.8696,0.07170068,597826.087,0.110748299
10/4/88,1988,10,4,128260.8696,0,597826.087,0
10/5/88,1988,10,5,128260.8696,0,597826.087,0
10/6/88,1988,10,6,128260.8696,0,597826.087,0
10/7/88,1988,10,7,128260.8696,0,597826.087,0
10/8/88,1988,10,8,128260.8696,0,597826.087,0
10/9/88,1988,10,9,128260.8696,0.102653061,597826.087,0.193061224
10/10/88,1988,10,10,128260.8696,0,597826.087,0
10/11/88,1988,10,11,128260.8696,0,597826.087,0
10/12/88,1988,10,12,128260.8696,0,597826.087,0
10/13/88,1988,10,13,128260.8696,0,597826.087,0
10/14/88,1988,10,14,128260.8696,0,597826.087,0
10/15/88,1988,10,15,128260.8696,0.027930029,597826.087,0.062857143
10/16/88,1988,10,16,128260.8696,0.032312925,597826.087,0.074829932
10/17/88,1988,10,17,128260.8696,0,597826.087,0
10/18/88,1988,10,18,128260.8696,0.019061224,597826.087,0.046693878
10/19/88,1988,10,19,128260.8696,0,597826.087,0
10/20/88,1988,10,20,128260.8696,0.011020408,597826.087,0.028523409
10/21/88,1988,10,21,128260.8696,0,597826.087,0
10/22/88,1988,10,22,128260.8696,0.004090703,597826.087,0.011174603
10/23/88,1988,10,23,128260.8696,0.020272109,597826.087,0.056870748
10/24/88,1988,10,24,128260.8696,0.090408163,597826.087,0.260408163
10/25/88,1988,10,25,128260.8696,0.044795918,597826.087,0.13244898
10/26/88,1988,10,26,128260.8696,0.00845481,597826.087,0.025655977
10/27/88,1988,10,27,128260.8696,0.00172469,597826.087,0.005370148
10/28/88,1988,10,28,128260.8696,0.058095238,597826.087,0.185578231
10/29/88,1988,10,29,128260.8696,0,597826.087,0
10/30/88,1988,10,30,128260.8696,0.01554731,597826.087,0.052244898
10/31/88,1988,10,31,128260.8696,0.033877551,597826.087,0.116734694
5/1/89,1989,5,1,128260.8696,0,597826.087,0
5/2/89,1989,5,2,128260.8696,0,597826.087,0
5/3/89,1989,5,3,128260.8696,0,597826.087,0
5/4/89,1989,5,4,128260.8696,0.001808318,597826.087,0.003874968
5/5/89,1989,5,5,128260.8696,0.017091837,597826.087,0.044642857
5/6/89,1989,5,6,128260.8696,0,597826.087,0
5/7/89,1989,5,7,128260.8696,0,597826.087,0
5/8/89,1989,5,8,128260.8696,0,597826.087,0
5/9/89,1989,5,9,128260.8696,0,597826.087,0
5/10/89,1989,5,10,128260.8696,0,597826.087,0
5/11/89,1989,5,11,128260.8696,0,597826.087,0
5/12/89,1989,5,12,128260.8696,0,597826.087,0
5/13/89,1989,5,13,128260.8696,0,597826.087,0
5/14/89,1989,5,14,128260.8696,0,597826.087,0
5/15/89,1989,5,15,128260.8696,0,597826.087,0
5/16/89,1989,5,16,128260.8696,0,597826.087,0
