z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsczt
27.2	2.115090532	304.2307778	1.50E-07	0.123215564	5.41E-109	1.14E-112	0.031299129	1.76E-11	6.40E-13	1.46E-03	0.016477229	5.70E-07	0.047277459	4.43E-08	5.29E-08	5.44E-23	3.54E-08	0.001899871	546.2143943	1.27E-10	3.836001102	11109.49128	0.390803497	3.30610000000000e-319	0.169635342	3.98E-05	21.96681043	0.156303222	0.000825389	1.185676098	6.94700000000000e-321	0.011224181	4.00E-28	2.92E-09	3.84916000000000e-318	2.34503000000000e-319	3.192845149
27.3	2.116629461	304.489903	1.50E-07	0.123259278	2.12E-109	4.41E-113	0.031297089	1.76E-11	6.24E-13	1.43E-03	0.016476951	5.55E-07	0.047279441	4.33E-08	5.16E-08	5.17E-23	3.37E-08	0.001899901	546.2230643	1.27E-10	3.840336319	11109.4839	0.390963917	3.30610000000000e-319	0.169637951	3.98E-05	21.92002878	0.156322948	0.000825482	1.185825934	6.95000000000000e-321	0.011179171	4.01E-28	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	3.172882651
27.4	2.118109719	304.7393162	1.50E-07	0.123301405	8.30E-110	1.71E-113	0.03129512	1.76E-11	6.08E-13	1.40E-03	0.016476699	5.41E-07	0.047281345	4.24E-08	5.04E-08	4.91E-23	3.21E-08	0.00189993	546.2314009	1.28E-10	3.84451334	11109.47676	0.391118219	3.30610000000000e-319	0.169640459	3.98E-05	21.87499143	0.156341907	0.000825571	1.185969945	6.96000000000000e-321	0.011135792	4.02E-28	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	3.153672499
27.5	2.119531429	304.9790193	1.51E-07	0.12334194	3.25E-110	6.61E-114	0.031293225	1.76E-11	5.93E-13	1.37E-03	0.016476471	5.27E-07	0.047283171	4.15E-08	4.92E-08	4.67E-23	3.06E-08	0.001899958	546.2394051	1.28E-10	3.848531716	11109.46986	0.391266412	3.30610000000000e-319	0.169642866	3.98E-05	21.83169913	0.156360101	0.000825656	1.186108151	6.97000000000000e-321	0.01109405	4.03E-28	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	3.135214115
27.6	2.120894706	305.2090138	1.51E-07	0.123380873	1.27E-110	2.56E-114	0.031291402	1.76E-11	5.78E-13	1.34E-03	0.016476266	5.14E-07	0.04728492	4.07E-08	4.80E-08	4.44E-23	2.92E-08	0.001899985	546.2470778	1.28E-10	3.852391003	11109.46319	0.391408503	3.30610000000000e-319	0.169645172	3.98E-05	21.79015274	0.156377532	0.000825738	1.186240567	6.98000000000000e-321	0.011053951	4.04E-28	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	3.117506998
27.7	2.122199659	305.4293001	1.51E-07	0.1234182	4.99E-111	9.93E-115	0.031289652	1.76E-11	5.63E-13	1.32E-03	0.016476081	5.01E-07	0.047286593	3.98E-08	4.68E-08	4.22E-23	2.78E-08	0.00190001	546.25442	1.28E-10	3.856090759	11109.45677	0.391544501	3.30610000000000e-319	0.169647378	3.98E-05	21.75035322	0.156394203	0.000825816	1.186367209	6.98600000000000e-321	0.011015501	4.05E-28	2.94E-09	3.84916000000000e-318	2.34503000000000e-319	3.10055072
27.8	2.123446385	305.6398777	1.51E-07	0.123453914	1.96E-111	3.85E-115	0.031287976	1.76E-11	5.49E-13	1.29E-03	0.016475916	4.88E-07	0.047288188	3.90E-08	4.57E-08	4.01E-23	2.66E-08	0.001900035	546.2614325	1.29E-10	3.859630546	11109.4506	0.391674413	3.30610000000000e-319	0.169649484	3.98E-05	21.71230164	0.156410115	0.000825891	1.186488092	6.99000000000000e-321	0.010978705	4.05E-28	2.94E-09	3.84916000000000e-318	2.34503000000000e-319	3.084344935
27.9	2.124634972	305.8407456	1.51E-07	0.123488009	7.66E-112	1.49E-115	0.031286373	1.76E-11	5.35E-13	1.27E-03	0.016475769	4.76E-07	0.047289708	3.82E-08	4.46E-08	3.81E-23	2.54E-08	0.001900058	546.268116	1.29E-10	3.863009929	11109.44468	0.391798244	3.30610000000000e-319	0.169651491	3.98E-05	21.6759992	0.156425271	0.000825962	1.186603233	6.99600000000000e-321	0.010943571	4.06E-28	2.94E-09	3.84916000000000e-318	2.34503000000000e-319	3.068889372
28	2.125765502	306.0319017	1.51E-07	0.123520479	3.00E-112	5.77E-116	0.031284844	1.76E-11	5.21E-13	1.25E-03	0.016475638	4.64E-07	0.047291151	3.74E-08	4.35E-08	3.62E-23	2.43E-08	0.00190008	546.2744712	1.29E-10	3.866228476	11109.43902	0.391916003	3.30610000000000e-319	0.169653398	3.98E-05	21.64144719	0.156439672	0.00082603	1.186712645	6.99600000000000e-321	0.010910103	4.07E-28	2.94E-09	3.84916000000000e-318	2.34503000000000e-319	3.054183841
28.1	2.126838045	306.2133429	1.51E-07	0.123551318	1.18E-112	2.24E-116	0.03128339	1.76E-11	5.08E-13	1.23E-03	0.016475521	4.53E-07	0.047292519	3.67E-08	4.24E-08	3.44E-23	2.33E-08	0.001900101	546.2804987	1.29E-10	3.869285759	11109.43363	0.392027695	3.30610000000000e-319	0.169655207	3.98E-05	21.608647	0.15645332	0.000826094	1.186816343	7.00000000000000e-321	0.010878307	4.08E-28	2.94E-09	3.84916000000000e-318	2.34503000000000e-319	3.040228231
28.2	2.127852661	306.3850656	1.51E-07	0.123580522	4.61E-113	8.66E-117	0.031282011	1.76E-11	4.95E-13	1.21E-03	0.016475419	4.41E-07	0.047293811	3.59E-08	4.14E-08	3.27E-23	2.23E-08	0.001900121	546.2861991	1.29E-10	3.872181353	11109.4285	0.392133324	3.30610000000000e-319	0.169656916	3.98E-05	21.57760016	0.156466218	0.000826154	1.186914341	7.00000000000000e-321	0.010848188	4.08E-28	2.95E-09	3.84916000000000e-318	2.34503000000000e-319	3.027022511
28.3	2.128809401	306.5470648	1.51E-07	0.123608086	1.80E-113	3.36E-117	0.031280706	1.76E-11	4.83E-13	1.19E-03	0.016475329	4.30E-07	0.047295028	3.52E-08	4.04E-08	3.11E-23	2.14E-08	0.00190014	546.291573	1.30E-10	3.874914834	11109.42364	0.392232898	3.30610000000000e-319	0.169658528	3.98E-05	21.54830828	0.156478366	0.000826211	1.187006651	7.00600000000000e-321	0.010819752	4.09E-28	2.95E-09	3.84916000000000e-318	2.34503000000000e-319	3.01456673
28.4	2.129708308	306.6993349	1.52E-07	0.123634004	7.07E-114	1.30E-117	0.031279478	1.76E-11	4.71E-13	1.17E-03	0.01647525	4.20E-07	0.04729617	3.45E-08	3.94E-08	2.96E-23	2.06E-08	0.001900157	546.2966207	1.30E-10	3.877485783	11109.41906	0.392326419	3.30610000000000e-319	0.169660041	3.98E-05	21.52077312	0.156489766	0.000826265	1.187093287	7.01000000000000e-321	0.010793003	4.09E-28	2.95E-09	3.84916000000000e-318	2.34503000000000e-319	3.002861021
28.5	2.130549412	306.8418693	1.52E-07	0.123658272	2.77E-114	5.04E-118	0.031278325	1.76E-11	4.59E-13	1.15E-03	0.016475182	4.09E-07	0.047297237	3.38E-08	3.85E-08	2.81E-23	1.99E-08	0.001900174	546.3013426	1.30E-10	3.879893784	11109.41476	0.392413893	3.30610000000000e-319	0.169661456	3.98E-05	21.49499651	0.156500421	0.000826314	1.187174261	7.01600000000000e-321	0.010767948	4.10E-28	2.95E-09	3.84916000000000e-318	2.34503000000000e-319	2.991905597
28.6	2.131332735	306.9746605	1.52E-07	0.123680886	1.09E-114	1.95E-118	0.031277248	1.76E-11	4.47E-13	1.14E-03	0.016475122	3.99E-07	0.047298229	3.32E-08	3.75E-08	2.67E-23	1.92E-08	0.001900189	546.305739	1.30E-10	3.882138422	11109.41073	0.392495324	3.30610000000000e-319	0.169662773	3.98E-05	21.47098041	0.156510331	0.000826361	1.187249585	7.02000000000000e-321	0.010744591	4.10E-28	2.95E-09	3.84916000000000e-318	2.34503000000000e-319	2.981700754
28.7	2.132058287	307.0976997	1.52E-07	0.123701843	4.25E-115	7.56E-119	0.031276248	1.76E-11	4.36E-13	1.12E-03	0.016475071	3.90E-07	0.047299148	3.25E-08	3.66E-08	2.54E-23	1.85E-08	0.001900203	546.3098103	1.30E-10	3.884219286	11109.40699	0.392570714	3.30610000000000e-319	0.169663992	3.98E-05	21.44872689	0.156519498	0.000826404	1.18731927	7.02000000000000e-321	0.010722936	4.11E-28	2.95E-09	3.84916000000000e-318	2.34503000000000e-319	2.972246873
28.8	2.132726071	307.2109775	1.52E-07	0.123721137	1.67E-115	2.93E-119	0.031275325	1.76E-11	4.25E-13	1.11E-03	0.016475028	3.80E-07	0.047299991	3.19E-08	3.57E-08	2.42E-23	1.80E-08	0.001900216	546.3135565	1.30E-10	3.886135968	11109.40354	0.392640067	3.30610000000000e-319	0.169665114	3.98E-05	21.42823814	0.156527924	0.000826443	1.187383329	7.02000000000000e-321	0.01070299	4.11E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.963544415
28.9	2.133336075	307.3144834	1.52E-07	0.123738767	6.52E-116	1.14E-119	0.03127448	1.76E-11	4.14E-13	1.10E-03	0.01647499	3.71E-07	0.047300761	3.13E-08	3.49E-08	2.30E-23	1.74E-08	0.001900228	546.3169778	1.30E-10	3.887888061	11109.40038	0.392703386	3.30610000000000e-319	0.169666138	3.98E-05	21.40951646	0.15653561	0.000826479	1.187441772	7.02600000000000e-321	0.010684755	4.12E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.955593929
29	2.133888279	307.4082056	1.52E-07	0.123754728	2.56E-116	4.40E-120	0.031273713	1.76E-11	4.04E-13	1.08E-03	0.016474959	3.63E-07	0.047301457	3.08E-08	3.41E-08	2.19E-23	1.70E-08	0.001900239	546.3200743	1.31E-10	3.889475162	11109.39751	0.392760672	3.30610000000000e-319	0.169667065	3.98E-05	21.39256424	0.156542558	0.000826512	1.187494608	7.02000000000000e-321	0.010668237	4.12E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.948396048
29.1	2.134382653	307.4921317	1.52E-07	0.123769018	1.00E-116	1.70E-120	0.031273024	1.76E-11	3.94E-13	1.07E-03	0.016474932	3.55E-07	0.04730208	3.02E-08	3.33E-08	2.09E-23	1.66E-08	0.001900249	546.3228459	1.31E-10	3.89089687	11109.39493	0.392811927	3.30610000000000e-319	0.169667895	3.98E-05	21.37738401	0.156548768	0.000826541	1.187541849	7.02000000000000e-321	0.010653441	4.12E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.941951489
29.2	2.134819154	307.566248	1.52E-07	0.123781634	3.92E-117	6.60E-121	0.031272414	1.76E-11	3.84E-13	1.06E-03	0.016474911	3.47E-07	0.047302629	2.97E-08	3.25E-08	1.99E-23	1.62E-08	0.001900257	546.3252925	1.31E-10	3.892152787	11109.39265	0.392857153	3.30610000000000e-319	0.169668627	3.98E-05	21.36397841	0.156554242	0.000826567	1.187583504	7.02600000000000e-321	0.010640371	4.13E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.936261055
29.3	2.135197729	307.6305399	1.52E-07	0.123792573	1.54E-117	2.56E-121	0.031271884	1.76E-11	3.74E-13	1.06E-03	0.016474893	3.40E-07	0.047303105	2.93E-08	3.18E-08	1.90E-23	1.59E-08	0.001900264	546.327414	1.31E-10	3.893242518	11109.39067	0.39289635	3.30610000000000e-319	0.169669262	3.98E-05	21.35235017	0.156558981	0.000826589	1.187619581	7.02600000000000e-321	0.01062903	4.13E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.931325635
29.4	2.135518316	307.6849916	1.52E-07	0.123801834	6.02E-118	9.91E-122	0.031271434	1.76E-11	3.65E-13	1.05E-03	0.016474878	3.34E-07	0.047303507	2.88E-08	3.11E-08	1.81E-23	1.56E-08	0.001900271	546.3292102	1.31E-10	3.894165668	11109.38899	0.392929519	3.30610000000000e-319	0.169669799	3.98E-05	21.34250217	0.156562987	0.000826608	1.18765009	7.02000000000000e-321	0.010619423	4.13E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.927146205
29.5	2.135780839	307.7295863	1.52E-07	0.123809414	2.36E-118	3.84E-122	0.031271065	1.76E-11	3.56E-13	1.04E-03	0.016474867	3.28E-07	0.047303836	2.85E-08	3.05E-08	1.73E-23	1.54E-08	0.001900276	546.3306808	1.31E-10	3.894921847	11109.38762	0.39295666	3.30610000000000e-319	0.169670239	3.98E-05	21.33443738	0.15656626	0.000826623	1.187675039	7.02000000000000e-321	0.010611555	4.13E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.923723826
29.6	2.135985212	307.7643063	1.52E-07	0.123815311	9.27E-119	1.49E-122	0.031270777	1.76E-11	3.47E-13	1.04E-03	0.016474859	3.23E-07	0.047304092	2.82E-08	3.00E-08	1.66E-23	1.52E-08	0.00190028	546.3318255	1.31E-10	3.895510667	11109.38654	0.392977771	3.30610000000000e-319	0.169670581	3.98E-05	21.32815888	0.156568802	0.000826635	1.187694435	7.02600000000000e-321	0.010605428	4.13E-28	2.96E-09	3.84916000000000e-318	2.34503000000000e-319	2.921059648
29.7	2.13613134	307.7891326	1.52E-07	0.123819525	3.71E-119	5.89E-123	0.03127057	1.76E-11	3.39E-13	1.03E-03	0.016474853	3.19E-07	0.047304275	2.79E-08	2.96E-08	1.60E-23	1.51E-08	0.001900283	546.3326437	1.31E-10	3.895931742	11109.38578	0.392992853	3.30610000000000e-319	0.169670826	3.98E-05	21.32366989	0.156570614	0.000826643	1.187708286	7.02600000000000e-321	0.010601047	4.14E-28	2.96E-09	3.84922000000000e-318	2.34380000000000e-319	2.919154904
29.8	2.136219113	307.8040453	1.52E-07	0.123822054	1.64E-119	2.57E-123	0.031270446	1.76E-11	3.32E-13	1.03E-03	0.016474849	3.17E-07	0.047304385	2.78E-08	2.93E-08	1.56E-23	1.50E-08	0.001900284	546.3331352	1.31E-10	3.896184691	11109.38532	0.393001903	3.30670000000000e-319	0.169670973	3.98E-05	21.32097372	0.1565717	0.000826649	1.187716596	7.02000000000000e-321	0.010598416	4.14E-28	2.96E-09	3.84922000000000e-318	2.34380000000000e-319	2.918010916
29.9	2.136248414	307.8090236	1.52E-07	0.123822898	1.11E-119	1.73E-123	0.031270405	1.76E-11	3.27E-13	1.03E-03	0.016474848	3.16E-07	0.047304421	2.77E-08	2.92E-08	1.54E-23	1.50E-08	0.001900285	546.3332992	1.31E-10	3.896269132	11109.38516	0.39300492	3.30673000000000e-319	0.169671022	3.98E-05	21.32007381	0.156572066	0.00082665	1.187719364	7.02000000000000e-321	0.010597537	4.14E-28	2.96E-09	3.84929000000000e-318	2.34306000000000e-319	2.91762909
30	2.136248414	307.8090236	1.52E-07	0.123822898	1.11E-119	1.73E-123	0.031270405	1.76E-11	3.27E-13	1.03E-03	0.016474848	3.16E-07	0.047304421	2.77E-08	2.92E-08	1.54E-23	1.50E-08	0.001900285	546.3332992	1.31E-10	3.896269132	11109.38516	0.39300492	3.30673000000000e-319	0.169671022	3.98E-05	21.32007381	0.156572066	0.00082665	1.187719364	7.02000000000000e-321	0.010597537	4.14E-28	2.96E-09	3.84929000000000e-318	2.34306000000000e-319	2.91762909
