z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	ÊPO4adsc
20.1	2.514491415	360.5950125	2.89E-05	0.485169326	7.81E-79	7.97E-83	0.057296881	3.22E-11	1.18E-11	5.55E-03	0.050228038	3.63E-06	0.01919794	2.79E-07	4.31E-07	6.87E-21	5.28E-09	0.00190395	547.3860652	0.358077951	4.265483589	11108.84204	0.421774567	3.30610000000000e-319	0.1640006	3.98E-05	32.49756367	0.207284763	0.001095117	1.572340851	6.00300000000000e-321	0.003647542	1.71E-08	9.89E-02	3.55087000000000e-318	2.34503000000000e-319	0.391426936
20.2	2.503948728	359.8314818	2.91E-05	0.484804008	3.06E-79	3.09E-83	0.05723961	3.22E-11	1.16E-11	5.45E-03	0.050273939	3.55E-06	0.019082697	2.72E-07	4.19E-07	6.56E-21	5.00E-09	0.001903915	547.3757613	0.361801978	4.271639429	11108.69716	0.422265726	3.30610000000000e-319	0.163992226	3.98E-05	32.25594063	0.207315398	0.001095224	1.572575357	6.02000000000000e-321	0.00357247	1.73E-08	9.92E-02	3.55735700000000e-318	2.34503000000000e-319	0.388501977
20.3	2.49343847	359.0676767	2.92E-05	0.484440515	1.20E-79	1.20E-83	0.057182852	3.21E-11	1.14E-11	5.35E-03	0.050319416	3.48E-06	0.018968563	2.66E-07	4.07E-07	6.26E-21	4.74E-09	0.001903879	547.3653957	0.365518285	4.277649712	11108.55348	0.422750591	3.30610000000000e-319	0.163983929	3.98E-05	32.01799658	0.207346211	0.001095332	1.572811159	6.03700000000000e-321	0.003498631	1.75E-08	9.96E-02	3.56396000000000e-318	2.34503000000000e-319	0.385677566
20.4	2.482963682	358.3039136	2.93E-05	0.484078903	4.70E-80	4.63E-84	0.057126617	3.21E-11	1.11E-11	5.25E-03	0.050364467	3.40E-06	0.01885554	2.59E-07	3.95E-07	5.98E-21	4.49E-09	0.001903843	547.3549743	0.369226076	4.283516634	11108.411	0.4232292	3.30610000000000e-319	0.16397571	3.98E-05	31.78367689	0.207377196	0.001095443	1.573048208	6.05000000000000e-321	0.00342602	1.77E-08	1.00E-01	3.57057000000000e-318	2.34503000000000e-319	0.382950816
20.5	2.472527336	357.5405026	2.94E-05	0.483719227	1.84E-80	1.79E-84	0.057070913	3.21E-11	1.09E-11	5.16E-03	0.05040909	3.33E-06	0.018743634	2.53E-07	3.84E-07	5.71E-21	4.26E-09	0.001903806	547.3445029	0.372924554	4.289242392	11108.26973	0.423701594	3.30610000000000e-319	0.163967569	3.98E-05	31.55292846	0.207408345	0.001095555	1.573286452	6.07000000000000e-321	0.003354632	1.79E-08	1.00E-01	3.57495500000000e-318	2.34503000000000e-319	0.380318904
20.6	2.462132338	356.7777468	2.95E-05	0.483361541	7.21E-81	6.95E-85	0.057015746	3.20E-11	1.07E-11	5.06E-03	0.050453285	3.25E-06	0.018632848	2.47E-07	3.73E-07	5.45E-21	4.04E-09	0.00190377	547.3339871	0.376612922	4.294829186	11108.12967	0.424167809	3.30610000000000e-319	0.163959508	3.98E-05	31.32569963	0.207439652	0.001095668	1.573525836	6.09000000000000e-321	0.00328446	1.81E-08	1.01E-01	3.57928000000000e-318	2.34503000000000e-319	0.377779071
20.7	2.451781528	356.0159433	2.97E-05	0.4830059	2.82E-81	2.69E-85	0.056961124	3.20E-11	1.04E-11	4.97E-03	0.050497051	3.18E-06	0.018523185	2.41E-07	3.62E-07	5.20E-21	3.83E-09	0.001903733	547.3234325	0.380290385	4.300279212	11107.99085	0.424627883	3.30610000000000e-319	0.163951526	3.98E-05	31.10194023	0.207471108	0.001095783	1.573766302	6.10700000000000e-321	0.003215497	1.82E-08	1.01E-01	3.58366600000000e-318	2.34503000000000e-319	0.37532862
20.8	2.441477678	355.2553823	2.98E-05	0.482652358	1.11E-81	1.04E-85	0.056907054	3.20E-11	1.02E-11	4.88E-03	0.050540386	3.11E-06	0.018414651	2.35E-07	3.52E-07	4.97E-21	3.63E-09	0.001903696	547.3128447	0.383956149	4.305594666	11107.85325	0.425081854	3.30610000000000e-319	0.163943625	3.98E-05	30.88160148	0.207502705	0.0010959	1.574007788	6.12000000000000e-321	0.003147737	1.84E-08	1.01E-01	3.58787000000000e-318	2.34503000000000e-319	0.372964916
20.9	2.431223498	354.496348	2.99E-05	0.482300968	4.33E-82	4.04E-86	0.056853542	3.19E-11	1.00E-11	4.79E-03	0.050583289	3.05E-06	0.018307247	2.29E-07	3.42E-07	4.74E-21	3.44E-09	0.00190366	547.3022291	0.387609423	4.310777741	11107.71691	0.425529759	3.30610000000000e-319	0.163935804	3.98E-05	30.664636	0.207534434	0.001096018	1.574250229	6.13600000000000e-321	0.00308117	1.86E-08	1.02E-01	3.59237000000000e-318	2.34503000000000e-319	0.370685383
21	2.421021634	353.7391181	3.00E-05	0.481951783	1.70E-82	1.57E-86	0.056800594	3.19E-11	9.81E-12	4.70E-03	0.050625758	2.98E-06	0.018200978	2.24E-07	3.32E-07	4.53E-21	3.27E-09	0.001903623	547.2915909	0.391249415	4.315830626	11107.58181	0.425971635	3.30610000000000e-319	0.163928065	3.98E-05	30.45099775	0.207566286	0.001096137	1.574493559	6.15000000000000e-321	0.003015789	1.88E-08	1.02E-01	3.59676000000000e-318	2.34503000000000e-319	0.368487509
21.1	2.410874668	352.9839643	3.01E-05	0.481604857	6.65E-83	6.07E-87	0.056748215	3.19E-11	9.61E-12	4.61E-03	0.050667794	2.91E-06	0.018095847	2.19E-07	3.23E-07	4.32E-21	3.10E-09	0.001903586	547.2809354	0.394875339	4.320755505	11107.44798	0.426407517	3.30610000000000e-319	0.163920408	3.98E-05	30.240642	0.207598252	0.001096258	1.574737707	6.16600000000000e-321	0.002951586	1.90E-08	1.02E-01	3.60108000000000e-318	2.34503000000000e-319	0.366368838
21.2	2.400785121	352.2311522	3.02E-05	0.481260241	2.61E-83	2.35E-87	0.056696411	3.19E-11	9.41E-12	4.52E-03	0.050709394	2.85E-06	0.017991857	2.13E-07	3.13E-07	4.12E-21	2.94E-09	0.001903549	547.2702676	0.398486409	4.325554557	11107.31542	0.426837441	3.30610000000000e-319	0.163912833	3.98E-05	30.03352532	0.207630323	0.00109638	1.574982602	6.18600000000000e-321	0.002888552	1.91E-08	1.03E-01	3.60547000000000e-318	2.34503000000000e-319	0.364326972
21.3	2.390755454	351.4809412	3.03E-05	0.480917988	1.02E-83	9.11E-88	0.056645187	3.18E-11	9.22E-12	4.44E-03	0.050750557	2.79E-06	0.017889011	2.08E-07	3.04E-07	3.94E-21	2.79E-09	0.001903512	547.2595927	0.402081842	4.330229954	11107.18413	0.427261443	3.30610000000000e-319	0.16390534	3.98E-05	29.82960554	0.207662488	0.001096503	1.575228169	6.20500000000000e-321	0.002826677	1.93E-08	1.03E-01	3.60985000000000e-318	2.34503000000000e-319	0.362359573
21.4	2.380788066	350.733585	3.05E-05	0.48057815	4.00E-84	3.53E-88	0.056594547	3.18E-11	9.02E-12	4.36E-03	0.050791282	2.73E-06	0.017787311	2.03E-07	2.96E-07	3.76E-21	2.65E-09	0.001903474	547.2489155	0.405660858	4.33478386	11107.05413	0.427679557	3.30610000000000e-319	0.163897931	3.98E-05	29.62884171	0.207694737	0.001096628	1.575474332	6.22000000000000e-321	0.002765952	1.95E-08	1.03E-01	3.61418000000000e-318	2.34503000000000e-319	0.360464356
21.5	2.370885299	349.9893314	3.06E-05	0.480240776	1.57E-84	1.37E-88	0.056544496	3.18E-11	8.84E-12	4.28E-03	0.050831568	2.67E-06	0.017686762	1.98E-07	2.87E-07	3.59E-21	2.52E-09	0.001903437	547.2382409	0.409222683	4.339218432	11106.92543	0.428091819	3.30610000000000e-319	0.163890605	3.98E-05	29.43119406	0.207727059	0.001096753	1.57572101	6.24000000000000e-321	0.002706367	1.97E-08	1.04E-01	3.61868500000000e-318	2.34503000000000e-319	0.358639095
21.6	2.361049437	349.2484223	3.07E-05	0.479905919	6.14E-85	5.30E-89	0.056495037	3.17E-11	8.65E-12	4.20E-03	0.050871414	2.61E-06	0.017587365	1.93E-07	2.79E-07	3.43E-21	2.39E-09	0.0019034	547.2275736	0.412766542	4.343535818	11106.79802	0.428498262	3.30610000000000e-319	0.163883363	3.98E-05	29.23662401	0.207759444	0.00109688	1.575968125	6.26000000000000e-321	0.002647911	1.98E-08	1.04E-01	3.62301000000000e-318	2.34503000000000e-319	0.356881617
21.7	2.351282705	348.5110943	3.08E-05	0.479573629	2.40E-85	2.05E-89	0.056446175	3.17E-11	8.47E-12	4.12E-03	0.050910819	2.55E-06	0.017489123	1.89E-07	2.71E-07	3.27E-21	2.27E-09	0.001903363	547.2169183	0.416291668	4.347738153	11106.67193	0.428898919	3.30610000000000e-319	0.163876206	3.98E-05	29.04509411	0.207791881	0.001097007	1.576215594	6.27500000000000e-321	0.002590575	2.00E-08	1.04E-01	3.62745500000000e-318	2.34503000000000e-319	0.355189803
21.8	2.341587275	347.777578	3.09E-05	0.479243954	9.42E-86	7.95E-90	0.056397912	3.17E-11	8.30E-12	4.04E-03	0.05094978	2.50E-06	0.017392038	1.84E-07	2.63E-07	3.12E-21	2.16E-09	0.001903326	547.2062796	0.419797296	4.351827565	11106.54714	0.429293825	3.30610000000000e-319	0.163869132	3.98E-05	28.85656803	0.207824359	0.001097135	1.576463332	6.29000000000000e-321	0.002534348	2.02E-08	1.05E-01	3.63178000000000e-318	2.34503000000000e-319	0.353561586
21.9	2.331965261	347.0480988	3.10E-05	0.478916946	3.69E-86	3.08E-90	0.056350252	3.17E-11	8.13E-12	3.96E-03	0.050988299	2.44E-06	0.017296114	1.80E-07	2.56E-07	2.98E-21	2.05E-09	0.00190329	547.195662	0.423282665	4.355806169	11106.42369	0.429683013	3.30610000000000e-319	0.163862143	3.98E-05	28.67101051	0.207856865	0.001097265	1.576711254	6.30400000000000e-321	0.002479218	2.03E-08	1.05E-01	3.63604000000000e-318	2.34503000000000e-319	0.351994953
22	2.322418727	346.3228767	3.11E-05	0.478592652	1.45E-86	1.19E-90	0.056303197	3.16E-11	7.96E-12	3.89E-03	0.051026372	2.39E-06	0.017201351	1.75E-07	2.49E-07	2.84E-21	1.95E-09	0.001903253	547.1850699	0.426747019	4.359676065	11106.30156	0.430066514	3.30610000000000e-319	0.16385524	3.98E-05	28.48838734	0.207889389	0.001097394	1.576959273	6.32000000000000e-321	0.002425175	2.05E-08	1.05E-01	3.64037000000000e-318	2.34503000000000e-319	0.350487942
22.1	2.312949679	345.6021265	3.12E-05	0.478271122	5.66E-87	4.63E-91	0.056256751	3.16E-11	7.79E-12	3.82E-03	0.051063999	2.34E-06	0.017107753	1.71E-07	2.42E-07	2.71E-21	1.86E-09	0.001903216	547.1745076	0.430189608	4.363439344	11106.18077	0.430444361	3.30610000000000e-319	0.163848421	3.98E-05	28.30866538	0.207921919	0.001097525	1.577207301	6.33400000000000e-321	0.002372208	2.07E-08	1.06E-01	3.64481000000000e-318	2.34503000000000e-319	0.349038638
22.2	2.303560076	344.8860575	3.13E-05	0.477952403	2.22E-87	1.79E-91	0.056210915	3.16E-11	7.63E-12	3.74E-03	0.051101179	2.28E-06	0.017015322	1.67E-07	2.35E-07	2.59E-21	1.76E-09	0.00190318	547.1639794	0.433609685	4.367098081	11106.06132	0.430816586	3.30610000000000e-319	0.163841688	3.98E-05	28.13181244	0.207954443	0.001097656	1.577455247	6.35000000000000e-321	0.002320304	2.08E-08	1.06E-01	3.64920000000000e-318	2.34503000000000e-319	0.347645179
22.3	2.294251824	344.1748742	3.14E-05	0.477636542	8.69E-88	6.94E-92	0.056165691	3.16E-11	7.47E-12	3.67E-03	0.05113791	2.23E-06	0.016924059	1.63E-07	2.28E-07	2.47E-21	1.68E-09	0.001903143	547.1534894	0.437006509	4.370654336	11105.94322	0.43118322	3.30610000000000e-319	0.163835041	3.98E-05	27.95779736	0.207986948	0.001097788	1.577703023	6.36400000000000e-321	0.002269453	2.10E-08	1.06E-01	3.65352000000000e-318	2.34503000000000e-319	0.346305751
22.4	2.285026778	343.468776	3.15E-05	0.477323588	3.41E-88	2.69E-92	0.056121082	3.15E-11	7.31E-12	3.60E-03	0.051174192	2.19E-06	0.016833966	1.59E-07	2.21E-07	2.36E-21	1.60E-09	0.001903107	547.1430417	0.440379346	4.374110154	11105.82648	0.431544294	3.30610000000000e-319	0.163828479	3.98E-05	27.7865899	0.208019423	0.00109792	1.577950536	6.37300000000000e-321	0.002219642	2.12E-08	1.07E-01	3.65797000000000e-318	2.34503000000000e-319	0.345018585
22.5	2.275886745	342.7679573	3.16E-05	0.477013585	1.33E-88	1.04E-92	0.05607709	3.15E-11	7.16E-12	3.54E-03	0.051210023	2.14E-06	0.016745045	1.55E-07	2.15E-07	2.25E-21	1.52E-09	0.001903071	547.1326403	0.443727463	4.377467564	11105.71111	0.431899839	3.30610000000000e-319	0.163822004	3.98E-05	27.61816076	0.208051855	0.001098052	1.578197693	6.39000000000000e-321	0.00217086	2.13E-08	1.07E-01	3.66229000000000e-318	2.34503000000000e-319	0.34378196
22.6	2.266833486	342.0726078	3.17E-05	0.476706582	5.23E-89	4.04E-93	0.056033714	3.15E-11	7.01E-12	3.47E-03	0.051245403	2.09E-06	0.016657298	1.51E-07	2.09E-07	2.15E-21	1.45E-09	0.001903035	547.1222891	0.447050139	4.380728578	11105.5971	0.432249885	3.30610000000000e-319	0.163815615	3.98E-05	27.45248156	0.208084233	0.001098185	1.578444402	6.40000000000000e-321	0.002123094	2.15E-08	1.07E-01	3.66668000000000e-318	2.34503000000000e-319	0.342594203
22.7	2.257868714	341.3829124	3.18E-05	0.476402622	2.05E-89	1.56E-93	0.055990958	3.15E-11	6.86E-12	3.40E-03	0.051280329	2.04E-06	0.016570727	1.48E-07	2.03E-07	2.05E-21	1.38E-09	0.001902999	547.1119921	0.450346654	4.383895193	11105.48447	0.432594461	3.30610000000000e-319	0.163809312	3.98E-05	27.2895248	0.208116542	0.001098318	1.57869057	6.41000000000000e-321	0.002076334	2.17E-08	1.08E-01	3.67100000000000e-318	2.34503000000000e-319	0.341453682
22.8	2.248994093	340.6990515	3.19E-05	0.476101752	8.02E-90	6.06E-94	0.055948822	3.14E-11	6.72E-12	3.34E-03	0.051314802	2.00E-06	0.016485332	1.44E-07	1.97E-07	1.96E-21	1.31E-09	0.001902963	547.1017529	0.453616297	4.386969385	11105.37323	0.432933597	3.30610000000000e-319	0.163803096	3.98E-05	27.12926382	0.208148772	0.001098452	1.5789361	6.42300000000000e-321	0.002030565	2.18E-08	1.08E-01	3.67545000000000e-318	2.34503000000000e-319	0.340358812
22.9	2.240211248	340.0212007	3.20E-05	0.475804015	3.14E-90	2.35E-94	0.055907306	3.14E-11	6.58E-12	3.28E-03	0.05134882	1.96E-06	0.016401116	1.41E-07	1.92E-07	1.87E-21	1.25E-09	0.001902928	547.0915752	0.456858361	4.389953112	11105.26337	0.433267323	3.30610000000000e-319	0.163796966	3.98E-05	26.97167283	0.208180909	0.001098585	1.5791809	6.43300000000000e-321	0.001985777	2.20E-08	1.08E-01	3.67977000000000e-318	2.34503000000000e-319	0.339308049
23	2.231521756	339.3495314	3.21E-05	0.475509456	1.23E-90	9.10E-95	0.055866412	3.14E-11	6.44E-12	3.21E-03	0.051382381	1.91E-06	0.01631808	1.37E-07	1.86E-07	1.78E-21	1.19E-09	0.001902893	547.0814628	0.460072148	4.392848315	11105.15491	0.433595666	3.30610000000000e-319	0.163790923	3.98E-05	26.81672684	0.20821294	0.001098718	1.579424873	6.45000000000000e-321	0.001941957	2.21E-08	1.08E-01	3.68409400000000e-318	2.34503000000000e-319	0.338299893
23.1	2.222927153	338.6842105	3.22E-05	0.475218118	4.82E-91	3.53E-95	0.05582614	3.14E-11	6.30E-12	3.15E-03	0.051415486	1.87E-06	0.016236226	1.34E-07	1.81E-07	1.70E-21	1.13E-09	0.001902858	547.0714191	0.463256965	4.395656912	11105.04785	0.433918654	3.30610000000000e-319	0.163784967	3.98E-05	26.66440167	0.208244854	0.001098852	1.579667924	6.46000000000000e-321	0.001899092	2.23E-08	1.09E-01	3.68854000000000e-318	2.34503000000000e-319	0.337332885
23.2	2.214428932	338.0254007	3.23E-05	0.474930045	1.89E-91	1.37E-95	0.05578649	3.13E-11	6.17E-12	3.09E-03	0.051448132	1.83E-06	0.016155553	1.31E-07	1.76E-07	1.62E-21	1.08E-09	0.001902824	547.0614477	0.466412126	4.398380804	11104.9422	0.434236317	3.30610000000000e-319	0.163779098	3.98E-05	26.51467391	0.208276637	0.001098985	1.579909958	6.47700000000000e-321	0.001857171	2.24E-08	1.09E-01	3.69286400000000e-318	2.34503000000000e-319	0.336405605
23.3	2.206028546	337.3732605	3.23E-05	0.474645278	7.40E-92	5.29E-96	0.055747462	3.13E-11	6.04E-12	3.03E-03	0.051480319	1.79E-06	0.016076065	1.27E-07	1.71E-07	1.55E-21	1.03E-09	0.001902789	547.0515519	0.469536953	4.40102187	11104.83796	0.43454868	3.30610000000000e-319	0.163773316	3.98E-05	26.36752092	0.208308276	0.001099118	1.580150879	6.48700000000000e-321	0.001816181	2.26E-08	1.09E-01	3.69725000000000e-318	2.34503000000000e-319	0.335516674
23.4	2.197727408	336.7279443	3.24E-05	0.474363859	2.90E-92	2.05E-96	0.055709058	3.13E-11	5.91E-12	2.97E-03	0.051512045	1.75E-06	0.015997761	1.24E-07	1.66E-07	1.48E-21	9.78E-10	0.001902755	547.0417351	0.472630774	4.403581966	11104.73513	0.434855772	3.30610000000000e-319	0.16376762	3.98E-05	26.22292077	0.20833976	0.001099251	1.58039059	6.49700000000000e-321	0.00177611	2.27E-08	1.09E-01	3.70170000000000e-318	2.34503000000000e-319	0.334664753
23.5	2.189526892	336.0896025	3.25E-05	0.47408583	1.14E-92	7.94E-97	0.055671275	3.13E-11	5.78E-12	2.92E-03	0.05154331	1.71E-06	0.015920642	1.21E-07	1.62E-07	1.41E-21	9.32E-10	0.001902721	547.0320005	0.475692924	4.40606293	11104.63374	0.435157618	3.30610000000000e-319	0.163762012	3.98E-05	26.08085228	0.208371074	0.001099384	1.580628998	6.50700000000000e-321	0.001736945	2.29E-08	1.10E-01	3.70596000000000e-318	2.34503000000000e-319	0.333848538
23.6	2.181428334	335.4583817	3.26E-05	0.473811232	4.45E-93	3.08E-97	0.055634115	3.13E-11	5.66E-12	2.86E-03	0.051574113	1.67E-06	0.015844711	1.18E-07	1.57E-07	1.35E-21	8.89E-10	0.001902688	547.0223515	0.478722746	4.408466573	11104.53377	0.435454244	3.30610000000000e-319	0.163756491	3.98E-05	25.94129496	0.208402207	0.001099516	1.580866005	6.52000000000000e-321	0.001698675	2.30E-08	1.10E-01	3.71028500000000e-318	2.34503000000000e-319	0.333066766
23.7	2.173433034	334.8344245	3.27E-05	0.473540105	1.74E-93	1.19E-97	0.055597577	3.12E-11	5.54E-12	2.81E-03	0.051604452	1.63E-06	0.015769967	1.16E-07	1.53E-07	1.28E-21	8.47E-10	0.001902655	547.012791	0.481719592	4.410794688	11104.43523	0.435745678	3.30610000000000e-319	0.163751058	3.98E-05	25.80422901	0.208433146	0.001099647	1.581101516	6.53600000000000e-321	0.001661286	2.32E-08	1.10E-01	3.71479000000000e-318	2.34503000000000e-319	0.332318207
23.8	2.165542254	334.21787	3.28E-05	0.473272488	6.83E-94	4.62E-98	0.05556166	3.12E-11	5.42E-12	2.75E-03	0.051634327	1.60E-06	0.015696412	1.13E-07	1.48E-07	1.22E-21	8.08E-10	0.001902622	547.0033223	0.484682818	4.413049041	11104.33814	0.436031943	3.30610000000000e-319	0.163745711	3.98E-05	25.66963529	0.208463878	0.001099779	1.581335437	6.55000000000000e-321	0.001624767	2.33E-08	1.10E-01	3.71905400000000e-318	2.34503000000000e-319	0.331601669
23.9	2.157757222	333.6088533	3.29E-05	0.47300842	2.68E-94	1.79E-98	0.055526365	3.12E-11	5.31E-12	2.70E-03	0.051663736	1.56E-06	0.015624046	1.10E-07	1.44E-07	1.17E-21	7.70E-10	0.001902589	546.9939483	0.48761179	4.415231378	11104.24249	0.436313066	3.30610000000000e-319	0.163740452	3.98E-05	25.5374953	0.208494391	0.001099909	1.581567673	6.56600000000000e-321	0.001589106	2.35E-08	1.11E-01	3.72350000000000e-318	2.34503000000000e-319	0.330915994
24	2.150079133	333.0075063	3.29E-05	0.472747941	1.05E-94	6.93E-99	0.055491689	3.12E-11	5.19E-12	2.65E-03	0.051692679	1.53E-06	0.01555287	1.07E-07	1.40E-07	1.11E-21	7.35E-10	0.001902557	546.9846719	0.490505883	4.417343418	11104.1483	0.43658907	3.30610000000000e-319	0.16373528	3.98E-05	25.4077912	0.208524671	0.001100039	1.58179813	6.57600000000000e-321	0.001554291	2.36E-08	1.11E-01	3.72776500000000e-318	2.34503000000000e-319	0.330260058
24.1	2.142509146	332.4139573	3.30E-05	0.472491087	4.11E-95	2.69E-99	0.055457633	3.12E-11	5.08E-12	2.60E-03	0.051721155	1.49E-06	0.015482885	1.05E-07	1.36E-07	1.06E-21	7.01E-10	0.001902525	546.9754961	0.493364477	4.419386857	11104.05556	0.43685998	3.30610000000000e-319	0.163730195	3.98E-05	25.28050575	0.208554708	0.001100168	1.582026713	6.59000000000000e-321	0.001520309	2.37E-08	1.11E-01	3.73227000000000e-318	2.34503000000000e-319	0.329632771
24.2	2.13504839	331.828331	3.31E-05	0.472237898	1.61E-95	1.04E-99	0.055424195	3.11E-11	4.97E-12	2.55E-03	0.051749163	1.46E-06	0.015414091	1.02E-07	1.32E-07	1.01E-21	6.69E-10	0.001902493	546.9664237	0.496186962	4.421363367	11103.96428	0.437125819	3.30610000000000e-319	0.163725197	3.98E-05	25.15562232	0.208584488	0.001100296	1.58225333	6.60000000000000e-321	0.001487149	2.39E-08	1.11E-01	3.73659400000000e-318	2.34503000000000e-319	0.329033074
24.3	2.12769796	331.2507491	3.32E-05	0.471988408	6.30E-96	4.03E-100	0.055391375	3.11E-11	4.86E-12	2.50E-03	0.051776701	1.43E-06	0.015346489	9.97E-08	1.29E-07	9.67E-22	6.38E-10	0.001902462	546.9574574	0.498972736	4.423274592	11103.87447	0.437386612	3.30610000000000e-319	0.163720287	3.98E-05	25.03312485	0.208613999	0.001100424	1.582477888	6.61000000000000e-321	0.001454799	2.40E-08	1.12E-01	3.74098000000000e-318	2.34503000000000e-319	0.328459941
24.4	2.120458925	330.6813299	3.32E-05	0.471742655	2.47E-96	1.56E-100	0.055359172	3.11E-11	4.76E-12	2.45E-03	0.051803769	1.40E-06	0.01528008	9.73E-08	1.25E-07	9.22E-22	6.09E-10	0.001902432	546.9486	0.501721204	4.425122156	11103.78613	0.43764238	3.30610000000000e-319	0.163715464	3.98E-05	24.91299787	0.20864323	0.00110055	1.582700295	6.62500000000000e-321	0.001423247	2.41E-08	1.12E-01	3.74536300000000e-318	2.34503000000000e-319	0.327912378
24.5	2.113332318	330.1201886	3.33E-05	0.471500673	9.68E-97	6.05E-101	0.055327584	3.11E-11	4.66E-12	2.40E-03	0.051830367	1.36E-06	0.015214864	9.50E-08	1.22E-07	8.80E-22	5.82E-10	0.001902401	546.9398541	0.504431781	4.426907651	11103.69927	0.437893147	3.30610000000000e-319	0.163710728	3.98E-05	24.79522648	0.208672167	0.001100676	1.582920461	6.63500000000000e-321	0.001392482	2.43E-08	1.12E-01	3.74975000000000e-318	2.34503000000000e-319	0.327389421
24.6	2.106319148	329.5674371	3.34E-05	0.471262499	3.79E-97	2.35E-101	0.05529661	3.11E-11	4.55E-12	2.36E-03	0.051856492	1.33E-06	0.015150841	9.27E-08	1.18E-07	8.39E-22	5.55E-10	0.001902371	546.9312223	0.507103888	4.428632647	11103.61388	0.438138934	3.30610000000000e-319	0.163706079	3.98E-05	24.6797963	0.208700799	0.0011008	1.583138295	6.65000000000000e-321	0.001362493	2.44E-08	1.12E-01	3.75407400000000e-318	2.34503000000000e-319	0.326890133
24.7	2.099420393	329.0231847	3.35E-05	0.471028167	1.48E-97	9.09E-102	0.055266249	3.11E-11	4.46E-12	2.31E-03	0.051882145	1.30E-06	0.015088012	9.04E-08	1.15E-07	8.00E-22	5.30E-10	0.001902342	546.9227072	0.509736956	4.430298686	11103.52999	0.438379764	3.30610000000000e-319	0.163701518	3.98E-05	24.5666935	0.208729114	0.001100924	1.583353708	6.66500000000000e-321	0.001333267	2.45E-08	1.13E-01	3.75846000000000e-318	2.34503000000000e-319	0.32641361
24.8	2.092637006	328.4875375	3.35E-05	0.47079771	5.82E-98	3.52E-102	0.0552365	3.10E-11	4.36E-12	2.27E-03	0.051907324	1.27E-06	0.015026377	8.82E-08	1.12E-07	7.63E-22	5.06E-10	0.001902312	546.9143112	0.512330425	4.431907286	11103.44758	0.438615657	3.30610000000000e-319	0.163697043	3.98E-05	24.45590476	0.2087571	0.001101046	1.58356661	6.67500000000000e-321	0.001304794	2.46E-08	1.13E-01	3.76278400000000e-318	2.34503000000000e-319	0.325958975
24.9	2.085969911	327.9605987	3.36E-05	0.470571161	2.28E-98	1.36E-102	0.055207361	3.10E-11	4.26E-12	2.22E-03	0.051932028	1.25E-06	0.014965937	8.61E-08	1.09E-07	7.28E-22	4.84E-10	0.001902284	546.9060367	0.514883742	4.433459933	11103.36667	0.438846635	3.30610000000000e-319	0.163692656	3.98E-05	24.34741727	0.208784746	0.001101166	1.583776916	6.68500000000000e-321	0.001277064	2.48E-08	1.13E-01	3.76716700000000e-318	2.34503000000000e-319	0.325525377
25	2.079420008	327.442469	3.37E-05	0.470348554	8.93E-99	5.28E-103	0.055178831	3.10E-11	4.17E-12	2.18E-03	0.051956257	1.22E-06	0.014906692	8.40E-08	1.06E-07	6.94E-22	4.62E-10	0.001902255	546.8978862	0.517396363	4.434958092	11103.28727	0.439072718	3.30610000000000e-319	0.163688355	3.98E-05	24.24121872	0.208812041	0.001101286	1.583984538	6.69500000000000e-321	0.001250064	2.49E-08	1.13E-01	3.77155400000000e-318	2.34503000000000e-319	0.325111994
25.1	2.072988173	326.9332462	3.37E-05	0.47012992	3.50E-99	2.05E-103	0.055150908	3.10E-11	4.08E-12	2.14E-03	0.05198001	1.19E-06	0.014848642	8.20E-08	1.03E-07	6.62E-22	4.42E-10	0.001902227	546.889862	0.519867753	4.436403195	11103.20936	0.439293926	3.30610000000000e-319	0.163684142	3.98E-05	24.13729727	0.208838973	0.001101404	1.584189391	6.71000000000000e-321	0.001223784	2.50E-08	1.13E-01	3.77587700000000e-318	2.34503000000000e-319	0.324718029
25.2	2.066675255	326.4330254	3.38E-05	0.469915291	1.37E-99	7.93E-104	0.055123591	3.10E-11	3.99E-12	2.10E-03	0.052003286	1.16E-06	0.014791788	8.00E-08	9.99E-08	6.31E-22	4.22E-10	0.0019022	546.8819663	0.522297385	4.43779665	11103.13297	0.439510279	3.30610000000000e-319	0.163680016	3.98E-05	24.03564158	0.20886553	0.001101521	1.584391391	6.72000000000000e-321	0.001198215	2.51E-08	1.14E-01	3.78026400000000e-318	2.34503000000000e-319	0.324342714
