z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	ÊPO4adsc
22.6	2.030079344	288.3220544	1.29E-07	0.224840187	4.47E-78	1.02E-83	0.027193792	1.53E-11	3.13E-12	4.95E-03	0.019141257	2.09E-06	0.046032813	1.35E-07	1.94E-07	1.02E-21	6.17E-08	0.001896879	545.3545937	1.47E-09	3.604727901	11113.27423	0.38074883	3.30610000000000e-319	0.168875882	3.98E-05	26.16021651	0.159217729	0.000841645	1.207761156	6.41300000000000e-321	0.012880316	4.04E-12	2.68E-09	3.66668000000000e-318	2.34503000000000e-319	1.632073449
22.7	2.034451079	289.0268001	1.29E-07	0.225006522	1.75E-78	3.95E-84	0.027195679	1.53E-11	3.05E-12	4.82E-03	0.019144334	2.03E-06	0.046037291	1.32E-07	1.90E-07	9.65E-22	5.85E-08	0.00189697	545.3807342	1.48E-09	3.615694647	11113.22128	0.381207249	3.30610000000000e-319	0.168882486	3.98E-05	26.02844924	0.159268583	0.000841882	1.208147624	6.42300000000000e-321	0.012864064	4.07E-12	2.69E-09	3.67100000000000e-318	2.34503000000000e-319	1.618893885
22.8	2.038750827	289.7210191	1.29E-07	0.225171269	6.86E-79	1.53E-84	0.02719744	1.53E-11	2.97E-12	4.69E-03	0.019147371	1.98E-06	0.04604169	1.29E-07	1.85E-07	9.16E-22	5.55E-08	0.001897059	545.4064373	1.49E-09	3.626525007	11113.16883	0.381658742	3.30610000000000e-319	0.168888971	3.98E-05	25.89857506	0.159318481	0.000842113	1.208526824	6.43300000000000e-321	0.01284755	4.10E-12	2.70E-09	3.67545000000000e-318	2.34503000000000e-319	1.605889727
22.9	2.042979009	290.4047418	1.30E-07	0.225334404	2.69E-79	5.93E-85	0.02719908	1.53E-11	2.89E-12	4.57E-03	0.019150368	1.92E-06	0.04604601	1.26E-07	1.81E-07	8.69E-22	5.26E-08	0.001897147	545.4317063	1.50E-09	3.637218488	11113.11691	0.382103334	3.30610000000000e-319	0.168895336	3.98E-05	25.77058894	0.159367434	0.00084234	1.208898836	6.45000000000000e-321	0.01283079	4.13E-12	2.71E-09	3.67977000000000e-318	2.34503000000000e-319	1.593061166
23	2.047136047	291.0779987	1.30E-07	0.225495901	1.05E-79	2.30E-85	0.027200603	1.53E-11	2.81E-12	4.45E-03	0.019153324	1.87E-06	0.046050253	1.23E-07	1.77E-07	8.25E-22	4.98E-08	0.001897234	545.4565444	1.51E-09	3.647774604	11113.06551	0.382541048	3.30610000000000e-319	0.168901583	3.98E-05	25.64448601	0.159415451	0.000842563	1.209263744	6.46000000000000e-321	0.012813803	4.16E-12	2.71E-09	3.68409400000000e-318	2.34503000000000e-319	1.580408389
23.1	2.051222361	291.7408201	1.31E-07	0.225655734	4.13E-80	8.91E-86	0.027202013	1.53E-11	2.74E-12	4.34E-03	0.01915624	1.82E-06	0.046054419	1.20E-07	1.73E-07	7.83E-22	4.72E-08	0.001897319	545.4809548	1.52E-09	3.658192873	11113.01464	0.382971909	3.30610000000000e-319	0.168907712	3.98E-05	25.52026149	0.159462545	0.000842781	1.209621627	6.47700000000000e-321	0.012796606	4.19E-12	2.72E-09	3.68854000000000e-318	2.34503000000000e-319	1.567931574
23.2	2.055238374	292.3932369	1.31E-07	0.22581388	1.62E-80	3.45E-86	0.027203315	1.53E-11	2.66E-12	4.22E-03	0.019159116	1.77E-06	0.046058509	1.18E-07	1.69E-07	7.43E-22	4.48E-08	0.001897402	545.5049405	1.53E-09	3.668472817	11112.96431	0.383395941	3.30610000000000e-319	0.168913724	3.98E-05	25.39791076	0.159508724	0.000842995	1.209972563	6.48700000000000e-321	0.012779215	4.22E-12	2.73E-09	3.69293000000000e-318	2.34503000000000e-319	1.555630901
23.3	2.059184505	293.0352796	1.31E-07	0.225970313	6.33E-81	1.34E-86	0.027204513	1.53E-11	2.59E-12	4.11E-03	0.019161952	1.73E-06	0.046062524	1.15E-07	1.65E-07	7.05E-22	4.24E-08	0.001897484	545.5285048	1.53E-09	3.678613966	11112.91453	0.383813168	3.30610000000000e-319	0.168919621	3.98E-05	25.27742933	0.159554	0.000843204	1.210316631	6.50000000000000e-321	0.012761647	4.25E-12	2.73E-09	3.69725000000000e-318	2.34503000000000e-319	1.543506541
23.4	2.063061175	293.6669791	1.32E-07	0.226125007	2.48E-81	5.18E-87	0.02720561	1.53E-11	2.52E-12	4.01E-03	0.019164748	1.68E-06	0.046066463	1.12E-07	1.61E-07	6.69E-22	4.02E-08	0.001897565	545.5516506	1.54E-09	3.688615851	11112.8653	0.384223612	3.30610000000000e-319	0.168925404	3.98E-05	25.15881282	0.159598382	0.000843409	1.210653904	6.51700000000000e-321	0.01274392	4.28E-12	2.74E-09	3.70170000000000e-318	2.34503000000000e-319	1.531558663
23.5	2.066868805	294.2883661	1.32E-07	0.22627794	9.72E-82	2.01E-87	0.027206611	1.53E-11	2.46E-12	3.90E-03	0.019167503	1.64E-06	0.046070329	1.10E-07	1.58E-07	6.35E-22	3.81E-08	0.001897644	545.574381	1.55E-09	3.69847801	11112.81664	0.384627297	3.30610000000000e-319	0.168931073	3.98E-05	25.04205699	0.15964188	0.00084361	1.210984459	6.53000000000000e-321	0.01272605	4.31E-12	2.75E-09	3.70602000000000e-318	2.34503000000000e-319	1.519787434
23.6	2.070607812	294.8994713	1.32E-07	0.226429086	3.81E-82	7.78E-88	0.027207519	1.53E-11	2.39E-12	3.80E-03	0.019170219	1.59E-06	0.046074121	1.07E-07	1.54E-07	6.03E-22	3.61E-08	0.001897722	545.5966989	1.56E-09	3.708199983	11112.76855	0.385024246	3.30610000000000e-319	0.168936629	3.98E-05	24.92715772	0.159684503	0.000843807	1.211308368	6.54000000000000e-321	0.012708053	4.34E-12	2.75E-09	3.71034400000000e-318	2.34503000000000e-319	1.508193015
23.7	2.074278613	295.5003255	1.33E-07	0.22657842	1.49E-82	3.01E-88	0.027208338	1.53E-11	2.33E-12	3.71E-03	0.019172895	1.55E-06	0.04607784	1.05E-07	1.50E-07	5.73E-22	3.42E-08	0.001897798	545.6186073	1.57E-09	3.717781317	11112.72103	0.385414481	3.30610000000000e-319	0.168942074	3.98E-05	24.81411103	0.159726262	0.000844	1.211625702	6.55600000000000e-321	0.012689947	4.36E-12	2.76E-09	3.71479000000000e-318	2.34503000000000e-319	1.496775567
23.8	2.077881623	296.0909592	1.33E-07	0.226725919	5.84E-83	1.17E-88	0.027209072	1.53E-11	2.27E-12	3.61E-03	0.019175531	1.51E-06	0.046081488	1.03E-07	1.47E-07	5.44E-22	3.24E-08	0.001897873	545.640109	1.57E-09	3.727221562	11112.6741	0.385798024	3.30610000000000e-319	0.168947409	3.98E-05	24.70291305	0.159767164	0.000844189	1.211936532	6.57000000000000e-321	0.012671748	4.39E-12	2.77E-09	3.71911400000000e-318	2.34503000000000e-319	1.485535246
23.9	2.081417255	296.6714029	1.34E-07	0.226871558	2.29E-83	4.52E-89	0.027209725	1.53E-11	2.21E-12	3.52E-03	0.019178126	1.47E-06	0.046085063	1.00E-07	1.44E-07	5.16E-22	3.07E-08	0.001897946	545.661207	1.58E-09	3.73652027	11112.62776	0.386174897	3.30610000000000e-319	0.168952633	3.98E-05	24.59356005	0.15980722	0.000844374	1.212240927	6.58600000000000e-321	0.012653472	4.42E-12	2.77E-09	3.72350000000000e-318	2.34503000000000e-319	1.474472207
24	2.084885921	297.241687	1.34E-07	0.227015314	8.97E-84	1.75E-89	0.0272103	1.53E-11	2.15E-12	3.43E-03	0.019180682	1.43E-06	0.046088568	9.81E-08	1.40E-07	4.90E-22	2.91E-08	0.001898018	545.6819039	1.59E-09	3.745677001	11112.58202	0.386545121	3.30610000000000e-319	0.168957749	3.98E-05	24.48604841	0.159846438	0.000844554	1.212538955	6.60000000000000e-321	0.012635135	4.45E-12	2.78E-09	3.72782400000000e-318	2.34503000000000e-319	1.463586602
24.1	2.088288029	297.8018417	1.34E-07	0.227157163	3.51E-84	6.79E-90	0.0272108	1.53E-11	2.09E-12	3.34E-03	0.019183198	1.39E-06	0.046092002	9.59E-08	1.37E-07	4.65E-22	2.76E-08	0.001898089	545.7022027	1.60E-09	3.754691316	11112.53689	0.386908717	3.30610000000000e-319	0.168962758	3.98E-05	24.38037464	0.159884827	0.000844731	1.212830682	6.61000000000000e-321	0.012616753	4.47E-12	2.78E-09	3.73227000000000e-318	2.34503000000000e-319	1.452878583
24.2	2.091623984	298.3518969	1.35E-07	0.227297082	1.38E-84	2.63E-90	0.027211229	1.53E-11	2.04E-12	3.26E-03	0.019185673	1.36E-06	0.046095367	9.38E-08	1.34E-07	4.42E-22	2.61E-08	0.001898158	545.7221058	1.60E-09	3.76356278	11112.49237	0.387265707	3.30610000000000e-319	0.16896766	3.98E-05	24.27653539	0.159922396	0.000844904	1.213116173	6.62500000000000e-321	0.012598343	4.50E-12	2.79E-09	3.73659400000000e-318	2.34503000000000e-319	1.442348297
24.3	2.094894189	298.8918824	1.35E-07	0.227435047	5.39E-85	1.02E-90	0.027211589	1.53E-11	1.98E-12	3.18E-03	0.019188108	1.32E-06	0.046098662	9.17E-08	1.31E-07	4.19E-22	2.48E-08	0.001898226	545.7416162	1.61E-09	3.772290962	11112.44847	0.387616111	3.30610000000000e-319	0.168972456	3.98E-05	24.17452741	0.159959152	0.000845073	1.213395492	6.63500000000000e-321	0.01257992	4.52E-12	2.80E-09	3.74098000000000e-318	2.34503000000000e-319	1.431995894
24.4	2.098099043	299.4218277	1.35E-07	0.227571035	2.11E-85	3.95E-91	0.027211885	1.53E-11	1.93E-12	3.10E-03	0.019190503	1.29E-06	0.046101889	8.96E-08	1.28E-07	3.98E-22	2.35E-08	0.001898292	545.7607363	1.62E-09	3.780875435	11112.4052	0.387959948	3.30610000000000e-319	0.168977147	3.98E-05	24.07434759	0.159995104	0.000845239	1.213668702	6.65000000000000e-321	0.012561501	4.55E-12	2.80E-09	3.74536300000000e-318	2.34503000000000e-319	1.421821518
24.5	2.101238941	299.941762	1.35E-07	0.227705024	8.28E-86	1.53E-91	0.027212119	1.53E-11	1.88E-12	3.02E-03	0.019192857	1.25E-06	0.046105048	8.76E-08	1.25E-07	3.78E-22	2.22E-08	0.001898358	545.7794687	1.63E-09	3.789315775	11112.36256	0.38829724	3.30610000000000e-319	0.168981735	3.98E-05	23.97599294	0.16003026	0.0008454	1.213935864	6.66500000000000e-321	0.012543099	4.57E-12	2.81E-09	3.74975000000000e-318	2.34503000000000e-319	1.411825317
24.6	2.104314275	300.4517142	1.36E-07	0.227836991	3.24E-86	5.93E-92	0.027212294	1.53E-11	1.83E-12	2.94E-03	0.019195171	1.22E-06	0.046108139	8.57E-08	1.22E-07	3.59E-22	2.11E-08	0.001898422	545.797816	1.63E-09	3.79761156	11112.32057	0.388628005	3.30610000000000e-319	0.16898622	3.98E-05	23.87946057	0.160064629	0.000845558	1.214197037	6.67500000000000e-321	0.012524732	4.60E-12	2.81E-09	3.75407400000000e-318	2.34503000000000e-319	1.402007434
24.7	2.107325433	300.9517128	1.36E-07	0.227966914	1.27E-86	2.30E-92	0.027212413	1.53E-11	1.78E-12	2.87E-03	0.019197444	1.19E-06	0.046111163	8.38E-08	1.19E-07	3.41E-22	2.00E-08	0.001898484	545.8157807	1.64E-09	3.805762373	11112.27922	0.388952262	3.30610000000000e-319	0.168990603	3.98E-05	23.78474774	0.160098217	0.000845712	1.214452282	6.68500000000000e-321	0.012506413	4.62E-12	2.82E-09	3.75852000000000e-318	2.34503000000000e-319	1.392368014
24.8	2.110272797	301.441786	1.36E-07	0.22809477	4.98E-87	8.89E-93	0.027212479	1.53E-11	1.74E-12	2.80E-03	0.019199676	1.16E-06	0.04611412	8.19E-08	1.16E-07	3.24E-22	1.89E-08	0.001898545	545.8333652	1.65E-09	3.813767799	11112.23853	0.389270031	3.30610000000000e-319	0.168994885	3.98E-05	23.69185183	0.160131032	0.000845863	1.214701656	6.69500000000000e-321	0.012488158	4.65E-12	2.82E-09	3.76284300000000e-318	2.34503000000000e-319	1.382907203
24.9	2.113156747	301.9219616	1.37E-07	0.228220538	1.95E-87	3.45E-93	0.027212495	1.53E-11	1.69E-12	2.73E-03	0.019201868	1.13E-06	0.046117011	8.01E-08	1.13E-07	3.08E-22	1.79E-08	0.001898605	545.8505718	1.65E-09	3.821627427	11112.1985	0.38958133	3.30610000000000e-319	0.168999068	3.98E-05	23.60077033	0.160163082	0.00084601	1.214945214	6.71000000000000e-321	0.012469983	4.67E-12	2.83E-09	3.76723000000000e-318	2.34503000000000e-319	1.373625144
25	2.115977656	302.392267	1.37E-07	0.228344196	7.64E-88	1.34E-93	0.027212464	1.53E-11	1.65E-12	2.66E-03	0.019204019	1.10E-06	0.046119837	7.83E-08	1.11E-07	2.92E-22	1.70E-08	0.001898664	545.867403	1.66E-09	3.829340847	11112.15914	0.389886176	3.30610000000000e-319	0.169003151	3.98E-05	23.51150084	0.160194375	0.000846153	1.215183014	6.72000000000000e-321	0.012451901	4.69E-12	2.83E-09	3.77161300000000e-318	2.34503000000000e-319	1.364521983
25.1	2.118735892	302.852729	1.37E-07	0.228465724	2.99E-88	5.17E-94	0.027212388	1.53E-11	1.61E-12	2.59E-03	0.019206129	1.07E-06	0.046122597	7.66E-08	1.08E-07	2.77E-22	1.61E-08	0.001898721	545.8838609	1.67E-09	3.836907653	11112.12045	0.390184589	3.30610000000000e-319	0.169007136	3.98E-05	23.42404112	0.160224916	0.000846293	1.215415108	6.73400000000000e-321	0.012433927	4.72E-12	2.84E-09	3.77600000000000e-318	2.34503000000000e-319	1.355597865
25.2	2.121431819	303.3033741	1.38E-07	0.2285851	1.17E-88	2.00E-94	0.02721227	1.53E-11	1.56E-12	2.53E-03	0.019208197	1.04E-06	0.046125293	7.49E-08	1.06E-07	2.64E-22	1.52E-08	0.001898777	545.899948	1.67E-09	3.844327443	11112.08244	0.390476585	3.30610000000000e-319	0.169011024	3.98E-05	23.338389	0.160254713	0.00084643	1.21564155	6.74400000000000e-321	0.012416076	4.74E-12	2.84E-09	3.78140600000000e-318	2.34503000000000e-319	1.346852937
25.3	2.124065794	303.7442282	1.38E-07	0.228702303	4.59E-89	7.76E-95	0.027212112	1.53E-11	1.52E-12	2.47E-03	0.019210225	1.01E-06	0.046127925	7.32E-08	1.03E-07	2.50E-22	1.44E-08	0.001898832	545.9156662	1.68E-09	3.851599814	11112.04512	0.390762182	3.30610000000000e-319	0.169014816	3.98E-05	23.25454246	0.160283774	0.000846563	1.215862392	6.75400000000000e-321	0.012398362	4.76E-12	2.85E-09	3.78585000000000e-318	2.34503000000000e-319	1.338287346
25.4	2.126638169	304.1753167	1.38E-07	0.228817314	1.80E-89	3.01E-95	0.027211918	1.53E-11	1.48E-12	2.41E-03	0.019212211	9.88E-07	0.046130492	7.16E-08	1.01E-07	2.38E-22	1.37E-08	0.001898885	545.9310179	1.68E-09	3.858724368	11112.00849	0.391041395	3.30610000000000e-319	0.169018512	3.98E-05	23.17249961	0.160312104	0.000846692	1.216077684	6.76400000000000e-321	0.012380798	4.78E-12	2.85E-09	3.79017500000000e-318	2.34503000000000e-319	1.32990124
25.5	2.12914929	304.5966644	1.38E-07	0.228930113	7.05E-90	1.17E-95	0.027211688	1.53E-11	1.45E-12	2.35E-03	0.019214155	9.62E-07	0.046132997	7.00E-08	9.82E-08	2.26E-22	1.30E-08	0.001898937	545.946005	1.69E-09	3.865700709	11111.97256	0.391314243	3.30610000000000e-319	0.169022114	3.98E-05	23.09225864	0.16033971	0.000846819	1.216287476	6.77400000000000e-321	0.012363398	4.80E-12	2.86E-09	3.79450000000000e-318	2.34503000000000e-319	1.321694771
25.6	2.131599494	305.0082955	1.39E-07	0.229040678	2.76E-90	4.52E-96	0.027211427	1.53E-11	1.41E-12	2.29E-03	0.019216058	9.37E-07	0.046135438	6.85E-08	9.59E-08	2.15E-22	1.23E-08	0.001898988	545.9606296	1.70E-09	3.872528443	11111.93734	0.39158074	3.30610000000000e-319	0.169025622	3.98E-05	23.0138179	0.160366598	0.000846941	1.216491817	6.79000000000000e-321	0.012346177	4.83E-12	2.86E-09	3.79894500000000e-318	2.34503000000000e-319	1.313668089
25.7	2.133989116	305.4102337	1.39E-07	0.229148992	1.08E-90	1.75E-96	0.027211136	1.53E-11	1.37E-12	2.24E-03	0.01921792	9.13E-07	0.046137817	6.70E-08	9.37E-08	2.04E-22	1.16E-08	0.001899038	545.9748937	1.70E-09	3.879207178	11111.90283	0.391840902	3.30610000000000e-319	0.169029037	3.98E-05	22.93717584	0.160392776	0.000847061	1.216690754	6.80000000000000e-321	0.012329147	4.85E-12	2.87E-09	3.80327000000000e-318	2.34503000000000e-319	1.30582135
25.8	2.136318481	305.8025021	1.39E-07	0.229255036	4.24E-91	6.78E-97	0.027210816	1.53E-11	1.34E-12	2.18E-03	0.019219739	8.90E-07	0.046140134	6.55E-08	9.14E-08	1.94E-22	1.10E-08	0.001899086	545.9887993	1.71E-09	3.885736525	11111.86903	0.392094744	3.30610000000000e-319	0.169032361	3.98E-05	22.86233103	0.160418248	0.000847177	1.216884334	6.81300000000000e-321	0.012312322	4.87E-12	2.87E-09	3.80765500000000e-318	2.34503000000000e-319	1.298154708
25.9	2.138587907	306.1851228	1.39E-07	0.22935879	1.66E-91	2.63E-97	0.027210472	1.53E-11	1.30E-12	2.13E-03	0.019221517	8.67E-07	0.046142389	6.41E-08	8.93E-08	1.84E-22	1.05E-08	0.001899133	546.0023481	1.71E-09	3.892116095	11111.83596	0.392342282	3.30610000000000e-319	0.169035593	3.98E-05	22.78928216	0.160443021	0.00084729	1.217072602	6.82300000000000e-321	0.012295714	4.88E-12	2.88E-09	3.81204000000000e-318	2.34503000000000e-319	1.290668323
26	2.140797707	306.5581177	1.40E-07	0.229460236	6.50E-92	1.02E-97	0.027210104	1.53E-11	1.27E-12	2.08E-03	0.019223252	8.45E-07	0.046144583	6.27E-08	8.71E-08	1.75E-22	9.91E-09	0.001899179	546.0155421	1.72E-09	3.898345502	11111.80362	0.392583531	3.30610000000000e-319	0.169038735	3.98E-05	22.71802803	0.1604671	0.0008474	1.217255602	6.83300000000000e-321	0.012279336	4.90E-12	2.88E-09	3.81642500000000e-318	2.34503000000000e-319	1.283362356
26.1	2.142948184	306.9215076	1.40E-07	0.229559356	2.55E-92	3.94E-98	0.027209715	1.53E-11	1.24E-12	2.03E-03	0.019224945	8.23E-07	0.046146715	6.13E-08	8.51E-08	1.66E-22	9.40E-09	0.001899224	546.028383	1.72E-09	3.904424363	11111.77201	0.392818503	3.30610000000000e-319	0.169041787	3.98E-05	22.64856757	0.160490492	0.000847507	1.217433378	6.84300000000000e-321	0.012263201	4.92E-12	2.88E-09	3.82075000000000e-318	2.34503000000000e-319	1.27623697
26.2	2.145039635	307.2753128	1.40E-07	0.229656134	9.98E-93	1.53E-98	0.027209307	1.53E-11	1.20E-12	1.99E-03	0.019226596	8.02E-07	0.046148788	6.00E-08	8.30E-08	1.58E-22	8.91E-09	0.001899267	546.0408725	1.73E-09	3.910352295	11111.74114	0.393047213	3.30610000000000e-319	0.169044751	3.98E-05	22.58089983	0.160513202	0.00084761	1.217605972	6.85300000000000e-321	0.012247321	4.94E-12	2.89E-09	3.82519500000000e-318	2.34503000000000e-319	1.269292332
26.3	2.147072348	307.6195528	1.40E-07	0.22975055	3.91E-93	5.92E-99	0.027208882	1.53E-11	1.17E-12	1.94E-03	0.019228204	7.81E-07	0.046150799	5.87E-08	8.11E-08	1.50E-22	8.45E-09	0.00189931	546.0530123	1.73E-09	3.916128916	11111.71101	0.393269675	3.30610000000000e-319	0.169047626	3.98E-05	22.51502397	0.160535234	0.00084771	1.217773424	6.86300000000000e-321	0.012231707	4.96E-12	2.89E-09	3.82952000000000e-318	2.34503000000000e-319	1.262528613
26.4	2.149046604	307.9542463	1.40E-07	0.229842589	1.53E-93	2.29E-99	0.027208442	1.53E-11	1.14E-12	1.89E-03	0.01922977	7.61E-07	0.046152751	5.74E-08	7.91E-08	1.42E-22	8.01E-09	0.001899351	546.064804	1.74E-09	3.921753849	11111.68164	0.393485901	3.30610000000000e-319	0.169050415	3.98E-05	22.45093928	0.160556596	0.000847808	1.217935776	6.87000000000000e-321	0.012216373	4.98E-12	2.90E-09	3.83390500000000e-318	2.34503000000000e-319	1.255945987
26.5	2.150962674	308.2794111	1.41E-07	0.229932234	6.00E-94	8.88E-100	0.027207989	1.53E-11	1.11E-12	1.85E-03	0.019231293	7.42E-07	0.046154644	5.61E-08	7.72E-08	1.35E-22	7.60E-09	0.001899391	546.0762492	1.74E-09	3.927226714	11111.65302	0.393695904	3.30610000000000e-319	0.169053116	3.98E-05	22.38864514	0.160577291	0.000847902	1.218093067	6.88000000000000e-321	0.012201328	4.99E-12	2.90E-09	3.83823000000000e-318	2.34503000000000e-319	1.249544629
26.6	2.152820822	308.5950643	1.41E-07	0.230019469	2.35E-94	3.44E-100	0.027207524	1.53E-11	1.09E-12	1.81E-03	0.019232773	7.23E-07	0.046156477	5.49E-08	7.54E-08	1.29E-22	7.21E-09	0.001899429	546.0873493	1.75E-09	3.932547136	11111.62517	0.393899696	3.30610000000000e-319	0.169055732	3.98E-05	22.32814109	0.160597325	0.000847993	1.218245334	6.89700000000000e-321	0.012186586	5.01E-12	2.90E-09	3.84267500000000e-318	2.34503000000000e-319	1.243324722
26.7	2.154621303	308.9012222	1.41E-07	0.230104277	9.21E-95	1.33E-100	0.02720705	1.53E-11	1.06E-12	1.77E-03	0.01923421	7.04E-07	0.046158252	5.37E-08	7.36E-08	1.22E-22	6.85E-09	0.001899467	546.0981059	1.75E-09	3.937714738	11111.59808	0.394097289	3.30610000000000e-319	0.169058263	3.98E-05	22.26942674	0.160616702	0.000848081	1.218392616	6.90000000000000e-321	0.012172155	5.03E-12	2.91E-09	3.84700000000000e-318	2.34503000000000e-319	1.23728645
26.8	2.156364363	309.1979002	1.41E-07	0.230186645	3.61E-95	5.17E-101	0.027206568	1.53E-11	1.03E-12	1.73E-03	0.019235604	6.87E-07	0.046159968	5.26E-08	7.18E-08	1.16E-22	6.50E-09	0.001899503	546.1085202	1.76E-09	3.942729148	11111.57176	0.394288695	3.30610000000000e-319	0.169060709	3.98E-05	22.21250187	0.160635428	0.000848166	1.218534948	6.91000000000000e-321	0.012158049	5.04E-12	2.91E-09	3.84916000000000e-318	2.34503000000000e-319	1.231430002
26.9	2.158050237	309.4851127	1.41E-07	0.230266556	1.41E-95	2.00E-101	0.02720608	1.53E-11	1.00E-12	1.69E-03	0.019236955	6.69E-07	0.046161625	5.15E-08	7.01E-08	1.10E-22	6.18E-09	0.001899538	546.1185936	1.76E-09	3.947589992	11111.54622	0.394473925	3.30610000000000e-319	0.169063072	3.98E-05	22.15736634	0.160653507	0.000848248	1.218672366	6.92000000000000e-321	0.012144276	5.06E-12	2.91E-09	3.84916000000000e-318	2.34503000000000e-319	1.225755572
27	2.159679155	309.7628734	1.42E-07	0.230343996	5.54E-96	7.75E-102	0.027205588	1.53E-11	9.79E-13	1.65E-03	0.019238263	6.52E-07	0.046163225	5.03E-08	6.84E-08	1.05E-22	5.87E-09	0.001899572	546.1283274	1.77E-09	3.952296898	11111.52146	0.394652989	3.30610000000000e-319	0.169065351	3.98E-05	22.10402014	0.160670943	0.000848327	1.218804904	6.93000000000000e-321	0.012130848	5.07E-12	2.92E-09	3.84916000000000e-318	2.34503000000000e-319	1.220263359
27.1	2.161251332	310.0311947	1.42E-07	0.230418952	2.17E-96	3.00E-102	0.027205093	1.53E-11	9.54E-13	1.62E-03	0.019239527	6.35E-07	0.046164767	4.93E-08	6.67E-08	9.96E-23	5.58E-09	0.001899604	546.1377229	1.77E-09	3.956849495	11111.49748	0.394825897	3.30610000000000e-319	0.169067548	3.98E-05	22.05246339	0.160687741	0.000848403	1.218932596	6.93700000000000e-321	0.012117773	5.09E-12	2.92E-09	3.84916000000000e-318	2.34503000000000e-319	1.214953565
27.2	2.162766978	310.2900886	1.42E-07	0.230491408	8.50E-97	1.16E-102	0.027204598	1.53E-11	9.30E-13	1.58E-03	0.019240748	6.19E-07	0.046166252	4.82E-08	6.51E-08	9.47E-23	5.30E-09	0.001899636	546.146781	1.78E-09	3.961247414	11111.4743	0.39499266	3.30610000000000e-319	0.169069663	3.98E-05	22.0026963	0.160703906	0.000848477	1.219055475	6.94700000000000e-321	0.012105063	5.10E-12	2.92E-09	3.84916000000000e-318	2.34503000000000e-319	1.209826398
27.3	2.16422629	310.5395656	1.42E-07	0.230561353	3.33E-97	4.51E-103	0.027204103	1.53E-11	9.06E-13	1.55E-03	0.019241925	6.04E-07	0.04616768	4.72E-08	6.36E-08	9.00E-23	5.05E-09	0.001899666	546.1555031	1.78E-09	3.965490284	11111.4519	0.395153287	3.30610000000000e-319	0.169071696	3.98E-05	21.95471922	0.160719441	0.000848547	1.219173572	6.95000000000000e-321	0.012092727	5.11E-12	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	1.20488207
27.4	2.165629457	310.7796356	1.42E-07	0.230628772	1.30E-97	1.75E-103	0.02720361	1.53E-11	8.83E-13	1.52E-03	0.019243059	5.88E-07	0.046169051	4.62E-08	6.20E-08	8.55E-23	4.80E-09	0.001899696	546.16389	1.78E-09	3.969577738	11111.43031	0.395307786	3.30610000000000e-319	0.169073649	3.98E-05	21.90853262	0.16073435	0.000848615	1.219286918	6.96000000000000e-321	0.012080773	5.13E-12	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	1.200120801
27.5	2.166976656	311.0103072	1.42E-07	0.230693654	5.11E-98	6.77E-104	0.027203121	1.53E-11	8.61E-13	1.49E-03	0.019244149	5.74E-07	0.046170366	4.52E-08	6.05E-08	8.13E-23	4.58E-09	0.001899724	546.1719427	1.79E-09	3.973509407	11111.40953	0.395456168	3.30610000000000e-319	0.169075521	3.98E-05	21.86413709	0.160748638	0.000848679	1.219395543	6.97000000000000e-321	0.012069211	5.14E-12	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	1.195542814
27.6	2.168268055	311.2315882	1.42E-07	0.230755986	2.00E-98	2.62E-104	0.027202638	1.53E-11	8.39E-13	1.46E-03	0.019245195	5.59E-07	0.046171625	4.43E-08	5.91E-08	7.73E-23	4.36E-09	0.00189975	546.1796623	1.79E-09	3.977284923	11111.38955	0.395598439	3.30610000000000e-319	0.169077314	3.98E-05	21.82153332	0.160762308	0.000848741	1.219499477	6.98000000000000e-321	0.012058049	5.15E-12	2.93E-09	3.84916000000000e-318	2.34503000000000e-319	1.191148337
27.7	2.16950381	311.4434851	1.43E-07	0.230815756	7.84E-99	1.02E-104	0.027202161	1.53E-11	8.18E-13	1.43E-03	0.019246197	5.45E-07	0.046172827	4.33E-08	5.76E-08	7.34E-23	4.16E-09	0.001899776	546.1870494	1.79E-09	3.980903921	11111.37038	0.395734607	3.30610000000000e-319	0.169079027	3.98E-05	21.78072213	0.160775364	0.0008488	1.219598746	6.98600000000000e-321	0.012047296	5.16E-12	2.94E-09	3.84916000000000e-318	2.34503000000000e-319	1.186937607
