"Year","Month","Day","TPI","TPI.constant"
1981,5,6,22,22
1981,5,7,21.5833333333333,22
1981,5,8,21.1666666666667,22
1981,5,9,20.75,22
1981,5,10,20.3333333333333,22
1981,5,11,19.9166666666667,22
1981,5,12,19.5,19.5
1981,5,13,18,19.5
1981,5,14,16.5,19.5
1981,5,15,15,19.5
1981,5,16,13.5,19.5
1981,5,17,12,19.5
1981,5,18,10.5,19.5
1981,5,19,9,19.5
1981,5,20,7.5,19.5
1981,5,21,6,6
1981,5,22,9,6
1981,5,23,12,6
1981,5,24,15,6
1981,5,25,18,6
1981,5,26,21,6
1981,5,27,24,6
1981,5,28,27,27
1981,5,29,27.8571428571429,27
1981,5,30,28.7142857142857,27
1981,5,31,29.5714285714286,27
1981,6,1,30.4285714285714,27
1981,6,2,31.2857142857143,27
1981,6,3,32.1428571428571,27
1981,6,4,33,33
1981,6,5,30.6428571428571,33
1981,6,6,28.2857142857143,33
1981,6,7,25.9285714285714,33
1981,6,8,23.5714285714286,33
1981,6,9,21.2142857142857,33
1981,6,10,18.8571428571429,33
1981,6,11,16.5,16.5
1981,6,12,17.1666666666667,16.5
1981,6,13,17.8333333333333,16.5
1981,6,14,18.5,16.5
1981,6,15,19.1666666666667,16.5
1981,6,16,19.8333333333333,16.5
1981,6,17,20.5,20.5
1981,6,18,19.5625,20.5
1981,6,19,18.625,20.5
1981,6,20,17.6875,20.5
1981,6,21,16.75,20.5
1981,6,22,15.8125,20.5
1981,6,23,14.875,20.5
1981,6,24,13.9375,20.5
1981,6,25,13,13
1981,6,26,12.75,13
1981,6,27,12.5,13
1981,6,28,12.25,13
1981,6,29,12,13
1981,6,30,11.75,13
1981,7,1,11.5,11.5
1981,7,2,12.375,11.5
1981,7,3,13.25,11.5
1981,7,4,14.125,11.5
1981,7,5,15,11.5
1981,7,6,15.875,11.5
1981,7,7,16.75,11.5
1981,7,8,17.625,11.5
1981,7,9,18.5,18.5
1981,7,10,16.9166666666667,18.5
1981,7,11,15.3333333333333,18.5
1981,7,12,13.75,18.5
1981,7,13,12.1666666666667,18.5
1981,7,14,10.5833333333333,18.5
1981,7,15,9,9
1981,7,16,9.125,9
1981,7,17,9.25,9
1981,7,18,9.375,9
1981,7,19,9.5,9
1981,7,20,9.625,9
1981,7,21,9.75,9
1981,7,22,9.875,9
1981,7,23,10,10
1981,7,24,11.2857142857143,10
1981,7,25,12.5714285714286,10
1981,7,26,13.8571428571429,10
1981,7,27,15.1428571428571,10
1981,7,28,16.4285714285714,10
1981,7,29,17.7142857142857,10
1981,7,30,19,10
1981,7,31,20.2857142857143,10
1981,8,1,21.5714285714286,10
1981,8,2,22.8571428571429,10
1981,8,3,24.1428571428571,10
1981,8,4,25.4285714285714,10
1981,8,5,26.7142857142857,10
1981,8,6,28,28
1981,8,7,24.8333333333333,28
1981,8,8,21.6666666666667,28
1981,8,9,18.5,28
1981,8,10,15.3333333333333,28
1981,8,11,12.1666666666667,28
1981,8,12,9,9
1981,8,13,9.75,9
1981,8,14,10.5,9
1981,8,15,11.25,9
1981,8,16,12,9
1981,8,17,12.75,9
1981,8,18,13.5,9
1981,8,19,14.25,9
1981,8,20,15,15
1981,8,21,14.5555555555556,15
1981,8,22,14.1111111111111,15
1981,8,23,13.6666666666667,15
1981,8,24,13.2222222222222,15
1981,8,25,12.7777777777778,15
1981,8,26,12.3333333333333,15
1981,8,27,11.8888888888889,15
1981,8,28,11.4444444444444,15
1981,8,29,11,11
1981,8,30,11.5454545454545,11
1981,8,31,12.0909090909091,11
1981,9,1,12.6363636363636,11
1981,9,2,13.1818181818182,11
1981,9,3,13.7272727272727,11
1981,9,4,14.2727272727273,11
1981,9,5,14.8181818181818,11
1981,9,6,15.3636363636364,11
1981,9,7,15.9090909090909,11
1981,9,8,16.4545454545455,11
1981,9,9,17,17
1981,9,10,16.125,17
1981,9,11,15.25,17
1981,9,12,14.375,17
1981,9,13,13.5,17
1981,9,14,12.625,17
1981,9,15,11.75,17
1981,9,16,10.875,17
1981,9,17,10,10
1981,9,18,8.83333333333333,10
1981,9,19,7.66666666666667,10
1981,9,20,6.5,10
1981,9,21,5.33333333333333,10
1981,9,22,4.16666666666667,10
1981,9,23,3,3
1981,9,24,4.1875,3
1981,9,25,5.375,3
1981,9,26,6.5625,3
1981,9,27,7.75,3
1981,9,28,8.9375,3
1981,9,29,10.125,3
1981,9,30,11.3125,3
1981,10,1,12.5,12.5
1981,10,2,11.4166666666667,12.5
1981,10,3,10.3333333333333,12.5
1981,10,4,9.25,12.5
1981,10,5,8.16666666666667,12.5
1981,10,6,7.08333333333333,12.5
1981,10,7,6,6
1981,10,8,6.25,6
1981,10,9,6.5,6
1981,10,10,6.75,6
1981,10,11,7,6
1981,10,12,7.25,6
1981,10,13,7.5,6
1981,10,14,7.75,6
1981,10,15,8,8
1981,10,16,8,8
1981,10,17,8,8
1981,10,18,8,8
1981,10,19,8,8
1981,10,20,8,8
1981,10,21,8,8
1981,10,22,8.57142857142857,8
1981,10,23,9.14285714285714,8
1981,10,24,9.71428571428571,8
1981,10,25,10.2857142857143,8
1981,10,26,10.8571428571429,8
1981,10,27,11.4285714285714,8
1981,10,28,12,12
1981,10,29,11.5,12
1981,10,30,11,12
1981,10,31,10.5,12
1981,11,1,10,12
1981,11,2,9.5,12
1981,11,3,9,9
1981,11,4,9.40476190476191,9
1981,11,5,9.80952380952381,9
1981,11,6,10.2142857142857,9
1981,11,7,10.6190476190476,9
1981,11,8,11.0238095238095,9
1981,11,9,11.4285714285714,9
1981,11,10,11.8333333333333,9
1981,11,11,12.2380952380952,9
1981,11,12,12.6428571428571,9
1981,11,13,13.047619047619,9
1981,11,14,13.452380952381,9
1981,11,15,13.8571428571429,9
1981,11,16,14.2619047619048,9
1981,11,17,14.6666666666667,9
1981,11,18,15.0714285714286,9
1981,11,19,15.4761904761905,9
1981,11,20,15.8809523809524,9
1981,11,21,16.2857142857143,9
1981,11,22,16.6904761904762,9
1981,11,23,17.0952380952381,9
1981,11,24,17.5,17.5
1981,11,25,17,17.5
1981,11,26,16.5,17.5
1981,11,27,16,17.5
1981,11,28,15.5,17.5
1981,11,29,15,17.5
1981,11,30,14.5,17.5
1981,12,1,14,17.5
1981,12,2,13.5,17.5
1981,12,3,13,17.5
1981,12,4,12.5,17.5
1981,12,5,12,17.5
1981,12,6,11.5,17.5
1981,12,7,11,17.5
1981,12,8,10.5,17.5
1981,12,9,10,17.5
1981,12,10,9.5,17.5
1981,12,11,9,17.5
1981,12,12,8.5,17.5
1981,12,13,8,17.5
1981,12,14,7.5,17.5
1981,12,15,7,7
1981,12,16,7.192,7
1981,12,17,7.384,7
1981,12,18,7.576,7
1981,12,19,7.768,7
1981,12,20,7.96,7
1981,12,21,8.152,7
1981,12,22,8.344,7
1981,12,23,8.536,7
1981,12,24,8.728,7
1981,12,25,8.92,7
1981,12,26,9.112,7
1981,12,27,9.304,7
1981,12,28,9.496,7
1981,12,29,9.688,7
1981,12,30,9.88,7
1981,12,31,10.072,7
1982,1,1,10.264,7
1982,1,2,10.456,7
1982,1,3,10.648,7
1982,1,4,10.84,7
1982,1,5,11.032,7
1982,1,6,11.224,7
1982,1,7,11.416,7
1982,1,8,11.608,7
1982,1,9,11.8,7
1982,1,10,11.992,7
1982,1,11,12.184,7
1982,1,12,12.376,7
1982,1,13,12.568,7
1982,1,14,12.76,7
1982,1,15,12.952,7
1982,1,16,13.144,7
1982,1,17,13.336,7
1982,1,18,13.528,7
1982,1,19,13.72,7
1982,1,20,13.912,7
1982,1,21,14.104,7
1982,1,22,14.296,7
1982,1,23,14.488,7
1982,1,24,14.68,7
1982,1,25,14.872,7
1982,1,26,15.064,7
1982,1,27,15.256,7
1982,1,28,15.448,7
1982,1,29,15.64,7
1982,1,30,15.832,7
1982,1,31,16.024,7
1982,2,1,16.216,7
1982,2,2,16.408,7
1982,2,3,16.6,7
1982,2,4,16.792,7
1982,2,5,16.984,7
1982,2,6,17.176,7
1982,2,7,17.368,7
1982,2,8,17.56,7
1982,2,9,17.752,7
1982,2,10,17.944,7
1982,2,11,18.136,7
1982,2,12,18.328,7
1982,2,13,18.52,7
1982,2,14,18.712,7
1982,2,15,18.904,7
1982,2,16,19.096,7
1982,2,17,19.288,7
1982,2,18,19.48,7
1982,2,19,19.672,7
1982,2,20,19.864,7
1982,2,21,20.056,7
1982,2,22,20.248,7
1982,2,23,20.44,7
1982,2,24,20.632,7
1982,2,25,20.824,7
1982,2,26,21.016,7
1982,2,27,21.208,7
1982,2,28,21.4,7
1982,3,1,21.592,7
1982,3,2,21.784,7
1982,3,3,21.976,7
1982,3,4,22.168,7
1982,3,5,22.36,7
1982,3,6,22.552,7
1982,3,7,22.744,7
1982,3,8,22.936,7
1982,3,9,23.128,7
1982,3,10,23.32,7
1982,3,11,23.512,7
1982,3,12,23.704,7
1982,3,13,23.896,7
1982,3,14,24.088,7
1982,3,15,24.28,7
1982,3,16,24.472,7
1982,3,17,24.664,7
1982,3,18,24.856,7
1982,3,19,25.048,7
1982,3,20,25.24,7
1982,3,21,25.432,7
1982,3,22,25.624,7
1982,3,23,25.816,7
1982,3,24,26.008,7
1982,3,25,26.2,7
1982,3,26,26.392,7
1982,3,27,26.584,7
1982,3,28,26.776,7
1982,3,29,26.968,7
1982,3,30,27.16,7
1982,3,31,27.352,7
1982,4,1,27.544,7
1982,4,2,27.736,7
1982,4,3,27.928,7
1982,4,4,28.12,7
1982,4,5,28.312,7
1982,4,6,28.504,7
1982,4,7,28.696,7
1982,4,8,28.888,7
1982,4,9,29.08,7
1982,4,10,29.272,7
1982,4,11,29.464,7
1982,4,12,29.656,7
1982,4,13,29.848,7
1982,4,14,30.04,7
1982,4,15,30.232,7
1982,4,16,30.424,7
1982,4,17,30.616,7
1982,4,18,30.808,7
1982,4,19,31,31
1982,4,20,30.1875,31
1982,4,21,29.375,31
1982,4,22,28.5625,31
1982,4,23,27.75,31
1982,4,24,26.9375,31
1982,4,25,26.125,31
1982,4,26,25.3125,31
1982,4,27,24.5,24.5
1982,4,28,22.3333333333333,24.5
1982,4,29,20.1666666666667,24.5
1982,4,30,18,18
1982,5,1,17.5,18
1982,5,2,17,18
1982,5,3,16.5,18
1982,5,4,16,18
1982,5,5,15.5,18
1982,5,6,15,18
1982,5,7,14.5,18
1982,5,8,14,18
1982,5,9,13.5,18
1982,5,10,13,18
1982,5,11,12.5,18
1982,5,12,12,18
1982,5,13,11.5,18
1982,5,14,11,18
1982,5,15,10.5,18
1982,5,16,10,18
1982,5,17,9.5,18
1982,5,18,9,18
1982,5,19,8.5,18
1982,5,20,8,8
1982,5,21,12,12
1982,5,22,11.6666666666667,12
1982,5,23,11.3333333333333,12
1982,5,24,11,12
1982,5,25,10.6666666666667,12
1982,5,26,10.3333333333333,12
1982,5,27,10,10
1982,5,28,9.71428571428571,10
1982,5,29,9.42857142857143,10
1982,5,30,9.14285714285714,10
1982,5,31,8.85714285714286,10
1982,6,1,8.57142857142857,10
1982,6,2,8.28571428571429,10
1982,6,3,8,8
1982,6,4,8.14285714285714,8
1982,6,5,8.28571428571429,8
1982,6,6,8.42857142857143,8
1982,6,7,8.57142857142857,8
1982,6,8,8.71428571428571,8
1982,6,9,8.85714285714286,8
1982,6,10,9,9
1982,6,11,8.85714285714286,9
1982,6,12,8.71428571428571,9
1982,6,13,8.57142857142857,9
1982,6,14,8.42857142857143,9
1982,6,15,8.28571428571429,9
1982,6,16,8.14285714285714,9
1982,6,17,8,8
1982,6,18,8.5,8
1982,6,19,9,8
1982,6,20,9.5,8
1982,6,21,10,8
1982,6,22,10.5,8
1982,6,23,11,8
1982,6,24,11.5,11.5
1982,6,25,12.7142857142857,11.5
1982,6,26,13.9285714285714,11.5
1982,6,27,15.1428571428571,11.5
1982,6,28,16.3571428571429,11.5
1982,6,29,17.5714285714286,11.5
1982,6,30,18.7857142857143,11.5
1982,7,1,20,20
1982,7,2,18.2857142857143,20
1982,7,3,16.5714285714286,20
1982,7,4,14.8571428571429,20
1982,7,5,13.1428571428571,20
1982,7,6,11.4285714285714,20
1982,7,7,9.71428571428572,20
1982,7,8,8,8
1982,7,9,8.57142857142857,8
1982,7,10,9.14285714285714,8
1982,7,11,9.71428571428571,8
1982,7,12,10.2857142857143,8
1982,7,13,10.8571428571429,8
1982,7,14,11.4285714285714,8
1982,7,15,12,12
1982,7,16,11.7142857142857,12
1982,7,17,11.4285714285714,12
1982,7,18,11.1428571428571,12
1982,7,19,10.8571428571429,12
1982,7,20,10.5714285714286,12
1982,7,21,10.2857142857143,12
1982,7,22,10,10
1982,7,23,11.5,10
1982,7,24,13,10
1982,7,25,14.5,10
1982,7,26,16,10
1982,7,27,17.5,10
1982,7,28,19,10
1982,7,29,20.5,20.5
1982,7,30,19.2857142857143,20.5
1982,7,31,18.0714285714286,20.5
1982,8,1,16.8571428571429,20.5
1982,8,2,15.6428571428571,20.5
1982,8,3,14.4285714285714,20.5
1982,8,4,13.2142857142857,20.5
1982,8,5,12,12
1982,8,6,11.8571428571429,12
1982,8,7,11.7142857142857,12
1982,8,8,11.5714285714286,12
1982,8,9,11.4285714285714,12
1982,8,10,11.2857142857143,12
1982,8,11,11.1428571428571,12
1982,8,12,11,11
1982,8,13,11.5714285714286,11
1982,8,14,12.1428571428571,11
1982,8,15,12.7142857142857,11
1982,8,16,13.2857142857143,11
1982,8,17,13.8571428571429,11
1982,8,18,14.4285714285714,11
1982,8,19,15,15
1982,8,20,14.8571428571429,15
1982,8,21,14.7142857142857,15
1982,8,22,14.5714285714286,15
1982,8,23,14.4285714285714,15
1982,8,24,14.2857142857143,15
1982,8,25,14.1428571428571,15
1982,8,26,14,14
1982,8,27,14.3571428571429,14
1982,8,28,14.7142857142857,14
1982,8,29,15.0714285714286,14
1982,8,30,15.4285714285714,14
1982,8,31,15.7857142857143,14
1982,9,1,16.1428571428571,14
1982,9,2,16.5,16.5
1982,9,3,16.0357142857143,16.5
1982,9,4,15.5714285714286,16.5
1982,9,5,15.1071428571429,16.5
1982,9,6,14.6428571428571,16.5
1982,9,7,14.1785714285714,16.5
1982,9,8,13.7142857142857,16.5
1982,9,9,13.25,16.5
1982,9,10,12.7857142857143,16.5
1982,9,11,12.3214285714286,16.5
1982,9,12,11.8571428571429,16.5
1982,9,13,11.3928571428571,16.5
1982,9,14,10.9285714285714,16.5
1982,9,15,10.4642857142857,16.5
1982,9,16,10,10
1982,9,17,14.2857142857143,10
1982,9,18,18.5714285714286,10
1982,9,19,22.8571428571429,10
1982,9,20,27.1428571428571,10
1982,9,21,31.4285714285714,10
1982,9,22,35.7142857142857,10
1982,9,23,40,40
1982,9,24,35.8571428571429,40
1982,9,25,31.7142857142857,40
1982,9,26,27.5714285714286,40
1982,9,27,23.4285714285714,40
1982,9,28,19.2857142857143,40
1982,9,29,15.1428571428571,40
1982,9,30,11,11
1982,10,1,12.0714285714286,11
1982,10,2,13.1428571428571,11
1982,10,3,14.2142857142857,11
1982,10,4,15.2857142857143,11
1982,10,5,16.3571428571429,11
1982,10,6,17.4285714285714,11
1982,10,7,18.5,18.5
1982,10,8,17.4285714285714,18.5
1982,10,9,16.3571428571429,18.5
1982,10,10,15.2857142857143,18.5
1982,10,11,14.2142857142857,18.5
1982,10,12,13.1428571428571,18.5
1982,10,13,12.0714285714286,18.5
1982,10,14,11,11
1982,10,15,10.8571428571429,11
1982,10,16,10.7142857142857,11
1982,10,17,10.5714285714286,11
1982,10,18,10.4285714285714,11
1982,10,19,10.2857142857143,11
1982,10,20,10.1428571428571,11
1982,10,21,10,10
1982,10,22,10.1666666666667,10
1982,10,23,10.3333333333333,10
1982,10,24,10.5,10
1982,10,25,10.6666666666667,10
1982,10,26,10.8333333333333,10
1982,10,27,11,11
1982,10,28,11.1666666666667,11
1982,10,29,11.3333333333333,11
1982,10,30,11.5,11
1982,10,31,11.6666666666667,11
1982,11,1,11.8333333333333,11
1982,11,2,12,12
1982,11,3,12.2380952380952,12
1982,11,4,12.4761904761905,12
1982,11,5,12.7142857142857,12
1982,11,6,12.952380952381,12
1982,11,7,13.1904761904762,12
1982,11,8,13.4285714285714,12
1982,11,9,13.6666666666667,12
1982,11,10,13.9047619047619,12
1982,11,11,14.1428571428571,12
1982,11,12,14.3809523809524,12
1982,11,13,14.6190476190476,12
1982,11,14,14.8571428571429,12
1982,11,15,15.0952380952381,12
1982,11,16,15.3333333333333,12
1982,11,17,15.5714285714286,12
1982,11,18,15.8095238095238,12
1982,11,19,16.047619047619,12
1982,11,20,16.2857142857143,12
1982,11,21,16.5238095238095,12
1982,11,22,16.7619047619048,12
1982,11,23,17,17
1982,11,24,16.6666666666667,17
1982,11,25,16.3333333333333,17
1982,11,26,16,17
1982,11,27,15.6666666666667,17
1982,11,28,15.3333333333333,17
1982,11,29,15,17
1982,11,30,14.6666666666667,17
1982,12,1,14.3333333333333,17
1982,12,2,14,17
1982,12,3,13.6666666666667,17
1982,12,4,13.3333333333333,17
1982,12,5,13,17
1982,12,6,12.6666666666667,17
1982,12,7,12.3333333333333,17
1982,12,8,12,17
1982,12,9,11.6666666666667,17
1982,12,10,11.3333333333333,17
1982,12,11,11,17
1982,12,12,10.6666666666667,17
1982,12,13,10.3333333333333,17
1982,12,14,10,10
1982,12,15,10.1347826086957,10
1982,12,16,10.2695652173913,10
1982,12,17,10.404347826087,10
1982,12,18,10.5391304347826,10
1982,12,19,10.6739130434783,10
1982,12,20,10.8086956521739,10
1982,12,21,10.9434782608696,10
1982,12,22,11.0782608695652,10
1982,12,23,11.2130434782609,10
1982,12,24,11.3478260869565,10
1982,12,25,11.4826086956522,10
1982,12,26,11.6173913043478,10
1982,12,27,11.7521739130435,10
1982,12,28,11.8869565217391,10
1982,12,29,12.0217391304348,10
1982,12,30,12.1565217391304,10
1982,12,31,12.2913043478261,10
1983,1,1,12.4260869565217,10
1983,1,2,12.5608695652174,10
1983,1,3,12.695652173913,10
1983,1,4,12.8304347826087,10
1983,1,5,12.9652173913043,10
1983,1,6,13.1,10
1983,1,7,13.2347826086957,10
1983,1,8,13.3695652173913,10
1983,1,9,13.504347826087,10
1983,1,10,13.6391304347826,10
1983,1,11,13.7739130434783,10
1983,1,12,13.9086956521739,10
1983,1,13,14.0434782608696,10
1983,1,14,14.1782608695652,10
1983,1,15,14.3130434782609,10
1983,1,16,14.4478260869565,10
1983,1,17,14.5826086956522,10
1983,1,18,14.7173913043478,10
1983,1,19,14.8521739130435,10
1983,1,20,14.9869565217391,10
1983,1,21,15.1217391304348,10
1983,1,22,15.2565217391304,10
1983,1,23,15.3913043478261,10
1983,1,24,15.5260869565217,10
1983,1,25,15.6608695652174,10
1983,1,26,15.795652173913,10
1983,1,27,15.9304347826087,10
1983,1,28,16.0652173913043,10
1983,1,29,16.2,10
1983,1,30,16.3347826086957,10
1983,1,31,16.4695652173913,10
1983,2,1,16.604347826087,10
1983,2,2,16.7391304347826,10
1983,2,3,16.8739130434783,10
1983,2,4,17.0086956521739,10
1983,2,5,17.1434782608696,10
1983,2,6,17.2782608695652,10
1983,2,7,17.4130434782609,10
1983,2,8,17.5478260869565,10
1983,2,9,17.6826086956522,10
1983,2,10,17.8173913043478,10
1983,2,11,17.9521739130435,10
1983,2,12,18.0869565217391,10
1983,2,13,18.2217391304348,10
1983,2,14,18.3565217391304,10
1983,2,15,18.4913043478261,10
1983,2,16,18.6260869565217,10
1983,2,17,18.7608695652174,10
1983,2,18,18.895652173913,10
1983,2,19,19.0304347826087,10
1983,2,20,19.1652173913043,10
1983,2,21,19.3,10
1983,2,22,19.4347826086957,10
1983,2,23,19.5695652173913,10
1983,2,24,19.704347826087,10
1983,2,25,19.8391304347826,10
1983,2,26,19.9739130434783,10
1983,2,27,20.1086956521739,10
1983,2,28,20.2434782608696,10
1983,3,1,20.3782608695652,10
1983,3,2,20.5130434782609,10
1983,3,3,20.6478260869565,10
1983,3,4,20.7826086956522,10
1983,3,5,20.9173913043478,10
1983,3,6,21.0521739130435,10
1983,3,7,21.1869565217391,10
1983,3,8,21.3217391304348,10
1983,3,9,21.4565217391304,10
1983,3,10,21.5913043478261,10
1983,3,11,21.7260869565217,10
1983,3,12,21.8608695652174,10
1983,3,13,21.995652173913,10
1983,3,14,22.1304347826087,10
1983,3,15,22.2652173913043,10
1983,3,16,22.4,10
1983,3,17,22.5347826086957,10
1983,3,18,22.6695652173913,10
1983,3,19,22.804347826087,10
1983,3,20,22.9391304347826,10
1983,3,21,23.0739130434783,10
1983,3,22,23.2086956521739,10
1983,3,23,23.3434782608696,10
1983,3,24,23.4782608695652,10
1983,3,25,23.6130434782609,10
1983,3,26,23.7478260869565,10
1983,3,27,23.8826086956522,10
1983,3,28,24.0173913043478,10
1983,3,29,24.1521739130435,10
1983,3,30,24.2869565217391,10
1983,3,31,24.4217391304348,10
1983,4,1,24.5565217391304,10
1983,4,2,24.6913043478261,10
1983,4,3,24.8260869565217,10
1983,4,4,24.9608695652174,10
1983,4,5,25.095652173913,10
1983,4,6,25.2304347826087,10
1983,4,7,25.3652173913043,10
1983,4,8,25.5,25.5
1983,4,9,24.75,25.5
1983,4,10,24,25.5
1983,4,11,23.25,25.5
1983,4,12,22.5,25.5
1983,4,13,21.75,25.5
1983,4,14,21,21
1983,4,15,21,21
1983,4,16,21,21
1983,4,17,21,21
1983,4,18,21,21
1983,4,19,21,21
1983,4,20,21,21
1983,4,21,22,21
1983,4,22,23,21
1983,4,23,24,21
1983,4,24,25,21
1983,4,25,26,21
1983,4,26,27,21
1983,4,27,28,28
1983,4,28,26.5625,28
1983,4,29,25.125,28
1983,4,30,23.6875,28
1983,5,1,22.25,28
1983,5,2,20.8125,28
1983,5,3,19.375,28
1983,5,4,17.9375,28
1983,5,5,16.5,16.5
1983,5,6,16.3571428571429,16.5
1983,5,7,16.2142857142857,16.5
1983,5,8,16.0714285714286,16.5
1983,5,9,15.9285714285714,16.5
1983,5,10,15.7857142857143,16.5
1983,5,11,15.6428571428571,16.5
1983,5,12,15.5,15.5
1983,5,13,14.9285714285714,15.5
1983,5,14,14.3571428571429,15.5
1983,5,15,13.7857142857143,15.5
1983,5,16,13.2142857142857,15.5
1983,5,17,12.6428571428571,15.5
1983,5,18,12.0714285714286,15.5
1983,5,19,11.5,11.5
1983,5,20,11.6428571428571,11.5
1983,5,21,11.7857142857143,11.5
1983,5,22,11.9285714285714,11.5
1983,5,23,12.0714285714286,11.5
1983,5,24,12.2142857142857,11.5
1983,5,25,12.3571428571429,11.5
1983,5,26,12.5,12.5
1983,5,27,13.8571428571429,12.5
1983,5,28,15.2142857142857,12.5
1983,5,29,16.5714285714286,12.5
1983,5,30,17.9285714285714,12.5
1983,5,31,19.2857142857143,12.5
1983,6,1,20.6428571428571,12.5
1983,6,2,22,22
1983,6,3,21.2857142857143,22
1983,6,4,20.5714285714286,22
1983,6,5,19.8571428571429,22
1983,6,6,19.1428571428571,22
1983,6,7,18.4285714285714,22
1983,6,8,17.7142857142857,22
1983,6,9,17,17
1983,6,10,16.7142857142857,17
1983,6,11,16.4285714285714,17
1983,6,12,16.1428571428571,17
1983,6,13,15.8571428571429,17
1983,6,14,15.5714285714286,17
1983,6,15,15.2857142857143,17
1983,6,16,15,15
1983,6,17,14,15
1983,6,18,13,15
1983,6,19,12,15
1983,6,20,11,15
1983,6,21,10,15
1983,6,22,9,15
1983,6,23,8,8
1983,6,24,8.85714285714286,8
1983,6,25,9.71428571428571,8
1983,6,26,10.5714285714286,8
1983,6,27,11.4285714285714,8
1983,6,28,12.2857142857143,8
1983,6,29,13.1428571428571,8
1983,6,30,14,14
1983,7,1,14.6666666666667,14
1983,7,2,15.3333333333333,14
1983,7,3,16,14
1983,7,4,16.6666666666667,14
1983,7,5,17.3333333333333,14
1983,7,6,18,18
1983,7,7,23,23
1983,7,8,15,15
1983,7,9,16,16
1983,7,10,14,14
1983,7,11,16,16
1983,7,12,15,16
1983,7,13,14,16
1983,7,14,13,13
1983,7,15,14,13
1983,7,16,15,13
1983,7,17,16,13
1983,7,18,17,13
1983,7,19,18,13
1983,7,20,19,13
1983,7,21,20,20
1983,7,22,20.3846153846154,20
1983,7,23,20.7692307692308,20
1983,7,24,21.1538461538462,20
1983,7,25,21.5384615384615,20
1983,7,26,21.9230769230769,20
1983,7,27,22.3076923076923,20
1983,7,28,22.6923076923077,20
1983,7,29,23.0769230769231,20
1983,7,30,23.4615384615385,20
1983,7,31,23.8461538461538,20
1983,8,1,24.2307692307692,20
1983,8,2,24.6153846153846,20
1983,8,3,25,25
1983,8,4,24.9166666666667,25
1983,8,5,24.8333333333333,25
1983,8,6,24.75,25
1983,8,7,24.6666666666667,25
1983,8,8,24.5833333333333,25
1983,8,9,24.5,25
1983,8,10,24.4166666666667,25
1983,8,11,24.3333333333333,25
1983,8,12,24.25,25
1983,8,13,24.1666666666667,25
1983,8,14,24.0833333333333,25
1983,8,15,24,25
1983,8,16,23.9166666666667,25
1983,8,17,23.8333333333333,25
1983,8,18,23.75,25
1983,8,19,23.6666666666667,25
1983,8,20,23.5833333333333,25
1983,8,21,23.5,25
1983,8,22,23.4166666666667,25
1983,8,23,23.3333333333333,25
1983,8,24,23.25,25
1983,8,25,23.1666666666667,25
1983,8,26,23.0833333333333,25
1983,8,27,23,25
1983,8,28,22.9166666666667,25
1983,8,29,22.8333333333333,25
1983,8,30,22.75,25
1983,8,31,22.6666666666667,25
1983,9,1,22.5833333333333,25
1983,9,2,22.5,25
1983,9,3,22.4166666666667,25
1983,9,4,22.3333333333333,25
1983,9,5,22.25,25
1983,9,6,22.1666666666667,25
1983,9,7,22.0833333333333,25
1983,9,8,22,25
1983,9,9,21.9166666666667,25
1983,9,10,21.8333333333333,25
1983,9,11,21.75,25
1983,9,12,21.6666666666667,25
1983,9,13,21.5833333333333,25
1983,9,14,21.5,25
1983,9,15,21.4166666666667,25
1983,9,16,21.3333333333333,25
1983,9,17,21.25,25
1983,9,18,21.1666666666667,25
1983,9,19,21.0833333333333,25
1983,9,20,21,25
1983,9,21,20.9166666666667,25
1983,9,22,20.8333333333333,25
1983,9,23,20.75,25
1983,9,24,20.6666666666667,25
1983,9,25,20.5833333333333,25
1983,9,26,20.5,25
1983,9,27,20.4166666666667,25
1983,9,28,20.3333333333333,25
1983,9,29,20.25,25
1983,9,30,20.1666666666667,25
1983,10,1,20.0833333333333,25
1983,10,2,20,20
1983,10,3,18.5,20
1983,10,4,17,20
1983,10,5,15.5,15.5
1983,10,6,15.2,15.5
1983,10,7,14.9,15.5
1983,10,8,14.6,15.5
1983,10,9,14.3,15.5
1983,10,10,14,14
1983,10,11,13.75,14
1983,10,12,13.5,13.5
1983,10,13,13.3125,13.5
1983,10,14,13.125,13.5
1983,10,15,12.9375,13.5
1983,10,16,12.75,13.5
1983,10,17,12.5625,13.5
1983,10,18,12.375,13.5
1983,10,19,12.1875,13.5
1983,10,20,12,12
1983,10,21,11.5833333333333,12
1983,10,22,11.1666666666667,12
1983,10,23,10.75,12
1983,10,24,10.3333333333333,12
1983,10,25,9.91666666666667,12
1983,10,26,9.5,9.5
1983,10,27,9.55357142857143,9.5
1983,10,28,9.60714285714286,9.5
1983,10,29,9.66071428571429,9.5
1983,10,30,9.71428571428571,9.5
1983,10,31,9.76785714285714,9.5
1983,11,1,9.82142857142857,9.5
1983,11,2,9.875,9.5
1983,11,3,9.92857142857143,9.5
1983,11,4,9.98214285714286,9.5
1983,11,5,10.0357142857143,9.5
1983,11,6,10.0892857142857,9.5
1983,11,7,10.1428571428571,9.5
1983,11,8,10.1964285714286,9.5
1983,11,9,10.25,9.5
1983,11,10,10.3035714285714,9.5
1983,11,11,10.3571428571429,9.5
1983,11,12,10.4107142857143,9.5
1983,11,13,10.4642857142857,9.5
1983,11,14,10.5178571428571,9.5
