-999	"MyLake model input data time series for Lake 227, accessed from https://github.com/biogeochemistry/ELA_MyLake_model"																															
Year	Month	Day	GlobalRadiation	CloudCover	AirTemperature	RelativeHumidity	AirPressure	WindSpeed	Precipitation	InflowQ	InflowT	InflowC	InflowSS	InflowTP	InflowDIP	InflowChla	InflowDOC	DIC	O	NO3	NH4	SO4	Fe2	Ca2	pH	CH4	Fe3	Al3	SiO4	SiO2	diatom	POC
1982	5	28	41.35968379	0	21.5	92	948	1.446618375	0	0	21.81	0	0	0	0	0	23178.46154	8000	10000	0	2.571428571	9064.285714	236.750914	2039.285714	4.797259197	0	52.53480024	0	0	3895.714286	0	0
1982	5	29	26.60434783	0	19.75	93	935	1.489272419	3.2	1568	20.38	0	0	3.83E-06	0	0	23815.38462	8000	10000	1.37E-05	2.642857143	9028.571429	240.258335	2038.571429	4.797259197	0	53.31309357	0	0	3946.428571	0	0
1982	5	30	24.46086957	0	14.75	93	933	1.172146062	13.5	6615	16.28	0	0	2.09E-07	0	0	24452.30769	8000	10000	6.87E-07	2.714285714	8992.857143	243.7657559	2037.857143	4.797259197	0	54.09138691	0	0	3997.142857	0	0
1982	5	31	16.3826087	0	10	91	942	1.252930237	9.4	4606	12.38	0	0	4.17E-07	0	0	25089.23077	8000	10000	1.25E-06	2.785714286	8957.142857	247.2731769	2037.142857	4.797259197	0	54.86968024	0	0	4047.857143	0	0
1982	6	1	20.7173913	0	7.25	92	936	2.333046968	2.6	1274.003	10.13	0	0	1206.800161	0	0	25726.15385	8000	10000	5867.284195	2.857142857	8921.428571	250.7805978	2036.428571	4.797259197	0	55.64797358	0	0	4098.571429	0	0
1982	6	2	39.82173913	0	7.75	87	943	1.151142177	0	0	10.54	0	0	0	0	0	26363.07692	8000	10000	0	2.928571429	8885.714286	254.2880188	2035.714286	4.797259197	0	56.42626691	0	0	4149.285714	0	0
1982	6	3	41.46521739	0	12.25	85	952	2.490091404	0	0	14.23	0	0	0	0	0	27000	8000	10000	0	3	8850	257.7954397	2035	4.76	0	57.20456025	0	0	4200	0	0
1982	6	4	44.40869565	0	17	85	955	2.395864742	0	0	18.12	0	0	0	0	0	28165.71429	8000	10000	0	3.071428571	8878.571429	258.3800099	2051.428571	4.797259197	0	57.33427581	0	0	4192.142857	0	0
1982	6	5	39.56956522	0	17.75	87	955	2.852909289	0	0	18.74	0	0	0	0	0	29331.42857	8000	10000	0	3.142857143	8907.142857	258.96458	2067.857143	4.797259197	0	57.46399136	0	0	4184.285714	0	0
1982	6	6	17.86086957	0	16.75	87	960	2.760104429	15.2	7448	17.92	0	0	1.52E-07	0	0	30497.14286	8000	10000	2.21E-07	3.214285714	8935.714286	259.5491502	2084.285714	4.797259197	0	57.59370692	0	0	4176.428571	0	0
1982	6	7	10.45217391	0	10.75	89	956	2.233520864	0.8	392	13	0	0	5.58E-05	0	0	31662.85714	8000	10000	7.30E-05	3.285714286	8964.285714	260.1337204	2100.714286	4.797259197	0	57.72342248	0	0	4168.571429	0	0
1982	6	8	14.86956522	0	8.25	95	933	0.910340709	1	490.003	10.95	0	0	3137.667055	0	0	32828.57143	8000	10000	15254.87383	3.357142857	8992.857143	260.7182906	2117.142857	4.797259197	0	57.85313804	0	0	4160.714286	0	0
1982	6	9	6.5	0	10.25	85	948	1.970229082	19	9310	12.59	0	0	1.02E-07	0	0	33994.28571	8000	10000	1.05E-07	3.428571429	9021.428571	261.3028607	2133.571429	4.797259197	0	57.98285359	0	0	4152.857143	0	0
1982	6	10	40.06956522	0	12.25	95	944	2.725722685	1	490	14.23	0	0	3.75E-05	0	0	35160	8000	10000	3.33E-05	3.5	9050	261.8874309	2150	4.77	0	58.11256915	0	0	4145	0	0
1982	6	11	33.40358056	0	13.75	95	946	1.730849415	0	0	15.46	0	0	0	0	0	34097.14286	8000	10000	0	3.928571429	8964.285714	265.3948518	2134.285714	4.797259197	0	58.89086249	0	0	4130.714286	0	0
1982	6	12	26.2915601	0	12.5	87	954	1.810922689	0	0	14.43	0	0	0	0	0	33034.28571	8000	10000	0	4.357142857	8878.571429	268.9022728	2118.571429	4.797259197	0	59.66915582	0	0	4116.428571	0	0
1982	6	13	29.09462916	0	15.25	85	947	1.0247311	4.8	2352	16.69	0	0	1.55E-06	0	0	31971.42857	8000	10000	1.60E-06	4.785714286	8792.857143	272.4096937	2102.857143	4.797259197	0	60.44744916	0	0	4102.142857	0	0
1982	6	14	32.83887468	0	15.25	85	938	1.456377103	0	0	16.69	0	0	0	0	0	30908.57143	8000	10000	0	5.214285714	8707.142857	275.9171147	2087.142857	4.797259197	0	61.2257425	0	0	4087.857143	0	0
1982	6	15	41.93964194	0	11.75	90	938	1.913357023	0	0.003	13.82	0	0	452568932.8	0	0	29845.71429	8000	10000	2200323332	5.642857143	8621.428571	279.4245356	2071.428571	4.797259197	0	62.00403584	0	0	4073.571429	0	0
1982	6	16	13.29514066	0	11.5	92	926	1.697243199	3.4	1666	13.61	0	0	2.93E-06	0	0	28782.85714	8000	10000	3.50E-06	6.071428571	8535.714286	282.9319566	2055.714286	4.797259197	0	62.78232917	0	0	4059.285714	0	0
1982	6	17	34.2056266	0	11.75	93	931	2.051013257	0	0	13.82	0	0	0	0	0	27720	8000	10000	0	6.5	8450	286.4393775	2040	4.83	0	63.56062251	0	0	4045	0	0
1982	6	18	30.93606138	0	13.5	92	938	1.034489829	0	0	15.25	0	0	0	0	0	27300	8000	10000	0	6.928571429	8392.857143	295.7925	2027.142857	4.797259197	0	65.63607141	0	0	4065.714286	0	0
1982	6	19	28.06342711	0	12.25	93	937	1.389035415	0	0	14.23	0	0	0	0	0	26880	8000	10000	0	7.357142857	8335.714286	305.1456226	2014.285714	4.797259197	0	67.7115203	0	0	4086.428571	0	0
1982	6	20	28.63222506	0	13.25	89	935	1.662796826	2.8	1372	15.05	0	0	5.05E-06	0	0	26460	8000	10000	5.08E-06	7.785714286	8278.571429	314.4987451	2001.428571	4.797259197	0	69.7869692	0	0	4107.142857	0	0
1982	6	21	31.3657289	0	13.75	86	936	1.69646767	0.4	196	15.46	0	0	0.000260308	0	0	26040	8000	10000	0.000245433	8.214285714	8221.428571	323.8518676	1988.571429	4.797259197	0	71.8624181	0	0	4127.857143	0	0
1982	6	22	31.68081841	0	14	85	937	0.820573334	0	0.003	15.66	0	0	452568932.8	0	0	25620	8000	10000	2200323332	8.642857143	8164.285714	333.2049901	1975.714286	4.797259197	0	73.937867	0	0	4148.571429	0	0
1982	6	23	29.0455243	0	18.25	85	938	2.03757077	1	490	19.15	0	0	4.58E-05	0	0	25200	8000	10000	3.81E-05	9.071428571	8107.142857	342.5581127	1962.857143	4.797259197	0	76.01331589	0	0	4169.285714	0	0
1982	6	24	24.88797954	0	15.25	85	942	2.267967237	0	0	16.69	0	0	0	0	0	24780	8000	10000	0	9.5	8050	351.9112352	1950	4.925	0	78.08876479	0	0	4190	0	0
1982	6	25	38.46956522	0	14.75	85	942	1.103317946	0	0	16.28	0	0	0	0	0	23314.28571	8000	10000	0	9.214285714	8185.714286	354.2495158	2011.428571	4.797259197	0	78.60762701	0	0	3925.714286	0	0
1982	6	26	35.8629156	0	19.5	83	940	2.362193898	0	0	20.17	0	0	0	0	0	21848.57143	8000	10000	0	8.928571429	8321.428571	356.5877965	2072.857143	4.797259197	0	79.12648924	0	0	3661.428571	0	0
1982	6	27	40.18005115	0	19	85	944	1.923891279	0	0	19.76	0	0	0	0	0	20382.85714	8000	10000	0	8.642857143	8457.142857	358.9260771	2134.285714	4.797259197	0	79.64535146	0	0	3397.142857	0	0
1982	6	28	28.54629156	0	17.25	89	940	1.626928653	0	0	18.33	0	0	0	0	0	18917.14286	8000	10000	0	8.357142857	8592.857143	361.2643577	2195.714286	4.797259197	0	80.16421369	0	0	3132.857143	0	0
1982	6	29	42.45524297	0	13.5	90	939	2.073438944	0	0.003	15.25	0	0	452568932.8	0	0	17451.42857	8000	10000	2200323332	8.071428571	8728.571429	363.6026383	2257.142857	4.797259197	0	80.68307591	0	0	2868.571429	0	0
1982	6	30	40.49514066	0	17.25	85	947	1.512473634	0	0	18.33	0	0	0	0	0	15985.71429	8000	10000	0	7.785714286	8864.285714	365.940919	2318.571429	4.797259197	0	81.20193814	0	0	2604.285714	0	0
1982	7	1	41.34629156	0	19	88	942	1.069647101	0	0	19.76	0	0	0	0	0	14520	8000	10000	0	7.5	9000	368.2791996	2380	5.16	0	81.72080036	0	0	2340	0	0
1982	7	2	10.09104859	0	18.5	92	948	1.98218514	71	34790	19.35	0	0	1.51E-08	0	0	16997.14286	8000	10000	6.81E-09	7.214285714	8907.142857	358.3415069	2335.714286	4.797259197	0	79.51563591	0	0	2635	0	0
1982	7	3	5.439130435	0	16	88	956	1.344184041	4.6	2254	17.3	0	0	3.26E-06	0	0	19474.28571	8000	10000	1.60E-06	6.928571429	8814.285714	348.4038142	2291.428571	4.797259197	0	77.31047145	0	0	2930	0	0
1982	7	4	23.1202046	0	19.5	86	960	1.754826158	7.4	3626	20.17	0	0	1.13E-06	0	0	21951.42857	8000	10000	6.12E-07	6.642857143	8721.428571	338.4661215	2247.142857	4.797259197	0	75.105307	0	0	3225	0	0
1982	7	5	15.00434783	0	20.25	85	964	2.543925978	9.1	4459	20.79	0	0	6.61E-07	0	0	24428.57143	8000	10000	4.00E-07	6.357142857	8628.571429	328.5284289	2202.857143	4.797259197	0	72.90014254	0	0	3520	0	0
1982	7	6	37.97033248	0	21.5	89	954	2.131797432	0	0.003	21.81	0	0	452568932.8	0	0	26905.71429	8000	10000	2200323332	6.071428571	8535.714286	318.5907362	2158.571429	4.797259197	0	70.69497809	0	0	3815	0	0
1982	7	7	28.97391304	0	15.25	88	931	2.552198277	0	0	16.69	0	0	0	0	0	29382.85714	8000	10000	0	5.785714286	8442.857143	308.6530435	2114.285714	4.797259197	0	68.48981363	0	0	4110	0	0
1982	7	8	40.56521739	0	18.25	88	923	1.911870594	0	0	19.15	0	0	0	0	0	31860	8000	10000	0	5.5	8350	298.7153508	2070	4.72	0	66.28464918	0	0	4405	0	0
1982	7	9	21.50869565	0	17	90	930	1.196833706	0	0	18.12	0	0	0	0	0	31388.57143	8000	10000	0	6.285714286	8221.428571	309.8221838	2067.142857	4.797259197	0	68.74924475	0	0	4472.857143	0	0
1982	7	10	37.58695652	0	18.25	92	919	1.151142177	0	0	19.15	0	0	0	0	0	30917.14286	8000	10000	0	7.071428571	8092.857143	320.9290168	2064.285714	4.797259197	0	71.21384031	0	0	4540.714286	0	0
1982	7	11	30.58695652	0	22.5	90	936	1.603727438	2.2	1078	22.63	0	0	8.36E-06	0	0	30445.71429	8000	10000	6.35E-06	7.857142857	7964.285714	332.0358498	2061.428571	4.797259197	0	73.67843588	0	0	4608.571429	0	0
1982	7	12	38.25652174	0	22.5	86	942	1.264110767	7.5	3675	22.63	0	0	7.62E-07	0	0	29974.28571	8000	10000	5.39E-07	8.642857143	7835.714286	343.1426829	2058.571429	4.797259197	0	76.14303145	0	0	4676.428571	0	0
1982	7	13	21.47826087	0	17.5	85	949	1.640371139	0.4	196.003	18.53	0	0	7844.086254	0	0	29502.85714	8000	10000	38136.78805	9.428571429	7707.142857	354.2495159	2055.714286	4.797259197	0	78.60762702	0	0	4744.285714	0	0
1982	7	14	31.73913043	0	19.5	88	931	1.07113353	0	0	20.17	0	0	0	0	0	29031.42857	8000	10000	0	10.21428571	7578.571429	365.3563489	2052.857143	4.797259197	0	81.07222258	0	0	4812.142857	0	0
1982	7	15	10.9828722	0	19.5	90	927	1.468333161	2.8	1372	20.17	0	0	6.37E-06	0	0	28560	8000	10000	3.72E-06	11	7450	376.4631819	2050	4.815	0	83.53681815	0	0	4880	0	0
1982	7	16	29.33754941	0	23	88	930	1.58278818	21.6	10584	23.04	0	0	1.05E-07	0	0	26468.57143	8000	10000	6.22E-08	11	7528.571429	385.8163044	2050	4.797259197	0	85.61226705	0	0	4801.428571	0	0
1982	7	17	23.31067194	0	18.25	88	920	3.390673384	0.4	196	19.15	0	0	0.000297495	0	0	24377.14286	8000	10000	0.000180356	11	7607.142857	395.169427	2050	4.797259197	0	87.68771595	0	0	4722.857143	0	0
1982	7	18	28.17812912	0	16	90	921	1.957497496	0	0	17.3	0	0	0	0	0	22285.71429	8000	10000	0	11	7685.714286	404.5225495	2050	4.797259197	0	89.76316485	0	0	4644.285714	0	0
1982	7	19	38.7773386	0	18.25	94	905	1.515446492	0	0	19.15	0	0	0	0	0	20194.28571	8000	10000	0	11	7764.285714	413.875672	2050	4.797259197	0	91.83861374	0	0	4565.714286	0	0
1982	7	20	40.18550725	0	22	90	921	2.175162377	1	490.003	22.22	0	0	3137.667062	0	0	18102.85714	8000	10000	15254.87381	11	7842.857143	423.2287945	2050	4.797259197	0	93.91406264	0	0	4487.142857	0	0
1982	7	21	40.94650856	0	18.25	92	948	1.766006688	0	0	19.15	0	0	0	0	0	16011.42857	8000	10000	0	11	7921.428571	432.5819171	2050	4.797259197	0	95.98951154	0	0	4408.571429	0	0
1982	7	22	36.56437588	0	18.5	90	963	1.572318551	0.2	98	19.35	0	0	0.001041233	0	0	13920	8000	10000	0.000702832	11	8000	441.9350396	2050	5.06	0	98.06496044	0	0	4330	0	0
1982	7	23	21.69761571	0	21.75	88	949	2.198363592	19.2	9408	22.02	0	0	1.30E-07	0	0	16474.28571	8000	10000	7.59E-08	12.35714286	7835.714286	460.0567145	2041.428571	4.797259197	0	102.0861427	0	0	4535.714286	0	0
1982	7	24	29.8569425	0	22.5	88	944	1.890220435	0	0	22.63	0	0	0	0	0	19028.57143	8000	10000	0	13.71428571	7671.428571	478.1783894	2032.857143	4.797259197	0	106.1073249	0	0	4741.428571	0	0
1982	7	25	39.82047686	0	21	88	952	1.639595611	0	0	21.4	0	0	0	0	0	21582.85714	8000	10000	0	15.07142857	7507.142857	496.3000643	2024.285714	4.797259197	0	110.1285072	0	0	4947.142857	0	0
1982	7	26	39.18316971	0	19.75	93	968	1.389810943	0	0	20.38	0	0	0	0	0	24137.14286	8000	10000	0	16.42857143	7342.857143	514.4217392	2015.714286	4.797259197	0	114.1496894	0	0	5152.857143	0	0
1982	7	27	33.93478261	0	21	93	969	0.773460003	0	0.003	21.4	0	0	452568932.8	0	0	26691.42857	8000	10000	2200323332	17.78571429	7178.571429	532.5434141	2007.142857	4.797259197	0	118.1708716	0	0	5358.571429	0	0
1982	7	28	35.60434783	0	21.5	93	967	1.125743632	2.2	1078	21.81	0	0	1.63E-05	0	0	29245.71429	8000	10000	5.62E-06	19.14285714	7014.285714	550.665089	1998.571429	4.797259197	0	122.1920539	0	0	5564.285714	0	0
1982	7	29	20.9826087	0	18	89	971	1.547630907	2.6	1274	18.94	0	0	1.26E-05	0	0	31800	8000	10000	4.00E-06	20.5	6850	568.7867639	1990	4.875	0	126.2132361	0	0	5770	0	0
1982	7	30	33.99565217	0	20.5	88	975	1.560362493	0	0	20.99	0	0	0	0	0	30291.42857	8000	10000	0	24	6785.714286	581.0627372	1995.714286	4.797259197	0	128.9372628	0	0	5612.857143	0	0
1982	7	31	25.09565217	0	22.5	85	969	2.187893963	0	0	22.63	0	0	0	0	0	28782.85714	8000	10000	0	27.5	6721.428571	593.3387105	2001.428571	4.797259197	0	131.6612895	0	0	5455.714286	0	0
1982	8	1	18.96347826	0	13	76	972	2.69134094	4.8	2352	14.84	0	0	3.05E-06	0	0	27274.28571	8000	10000	9.04E-07	31	6657.142857	605.6146838	2007.142857	4.797259197	0	134.3853162	0	0	5298.571429	0	0
1982	8	2	17.98956522	0	16.25	85	968	2.334533397	8.4	4116	17.51	0	0	9.23E-07	0	0	25765.71429	8000	10000	2.66E-07	34.5	6592.857143	617.8906572	2012.857143	4.797259197	0	137.1093428	0	0	5141.428571	0	0
1982	8	3	20.90666667	0	20	85	968	0.866911136	0	0.003	20.58	0	0	452568932.8	0	0	24257.14286	8000	10000	2200323332	38	6528.571429	630.1666305	2018.571429	4.797259197	0	139.8333695	0	0	4984.285714	0	0
1982	8	4	38.11246377	0	22.5	87	961	1.85803602	0	0	22.63	0	0	0	0	0	22748.57143	8000	10000	0	41.5	6464.285714	642.4426038	2024.285714	4.797259197	0	142.5573962	0	0	4827.142857	0	0
1982	8	5	37.52811594	0	22	88	959	1.264110767	0.2	98	22.22	0	0	0.001249479	0	0	21240	8000	10000	0.00031237	45	6400	654.7185771	2030	5.14	0	145.2814229	0	0	4670	0	0
1982	8	6	27.23366059	0	21.75	85	965	1.000108084	0	0	22.02	0	0	0	0	0	21291.42857	8000	10000	0	40	6400	661.733419	2024.285714	4.797259197	0	146.8380096	0	0	4675.714286	0	0
1982	8	7	35.97194951	0	22.25	85	970	1.958983925	6.2	3038	22.43	0	0	1.27E-06	0	0	21342.85714	8000	10000	4.80E-07	35	6400	668.7482609	2018.571429	4.797259197	0	148.3945962	0	0	4681.428571	0	0
1982	8	8	19.61963534	0	14.25	86	972	3.415361028	1.6	784	15.87	0	0	1.88E-05	0	0	21394.28571	8000	10000	8.37E-06	30	6400	675.7631028	2012.857143	4.797259197	0	149.9511829	0	0	4687.142857	0	0
1982	8	9	21.62131837	0	13.25	90	971	2.849871804	0	0	15.05	0	0	0	0	0	21445.71429	8000	10000	0	25	6400	682.7779447	2007.142857	4.797259197	0	151.5077696	0	0	4692.857143	0	0
1982	8	10	38.75231417	0	12.75	86	971	0.999332556	0	0.003	14.64	0	0	452568932.8	0	0	21497.14286	8000	10000	2200323332	20	6400	689.7927866	2001.428571	4.797259197	0	153.0643563	0	0	4698.571429	0	0
1982	8	11	40.76761619	0	15.75	89	969	1.285825553	0	0	17.1	0	0	0	0	0	21548.57143	8000	10000	0	15	6400	696.8076285	1995.714286	4.797259197	0	154.6209429	0	0	4704.285714	0	0
1982	8	12	39.80809595	0	17.25	83	964	2.599311608	5.8	2842	18.33	0	0	1.36E-06	0	0	21600	8000	10000	9.90E-07	10	6400	703.8224704	1990	5.12	0	156.1775296	0	0	4710	0	0
1982	8	13	29.03508246	0	20.5	85	957	1.812409118	0	0	20.99	0	0	0	0	0	21600	8000	10000	0	9.571428571	6442.857143	697.9767688	2014.285714	4.797259197	0	154.880374	0	0	4810	0	0
1982	8	14	24.37901049	0	19.5	87	954	1.527402549	0.8	392	20.17	0	0	7.90E-05	0	0	21600	8000	10000	4.65E-05	9.142857143	6485.714286	692.1310672	2038.571429	4.797259197	0	153.5832185	0	0	4910	0	0
1982	8	15	34.9773913	0	23.25	83	962	2.333757869	0	0	23.25	0	0	0	0	0	21600	8000	10000	0	8.714285714	6528.571429	686.2853656	2062.857143	4.797259197	0	152.2860629	0	0	5010	0	0
1982	8	16	39.46202899	0	19.75	82	955	1.570832122	0	0	20.38	0	0	0	0	0	21600	8000	10000	0	8.285714286	6571.428571	680.4396641	2087.142857	4.797259197	0	150.9889074	0	0	5110	0	0
1982	8	17	38.76173913	0	20.25	85	947	0.887139494	0	0.003	20.79	0	0	452568932.8	0	0	21600	8000	10000	2200323332	7.857142857	6614.285714	674.5939625	2111.428571	4.797259197	0	149.6917518	0	0	5210	0	0
1982	8	18	16.38492754	0	19.5	86	950	1.35465367	4.2	2058	20.17	0	0	3.41E-06	0	0	21600	8000	10000	1.28E-06	7.428571429	6657.142857	668.7482609	2135.714286	4.797259197	0	148.3945963	0	0	5310	0	0
1982	8	19	37.75072464	0	20.5	79	950	2.117579417	0	0	20.99	0	0	0	0	0	21600	8000	10000	0	7	6700	662.9025593	2160	5.18	0	147.0974407	0	0	5410	0	0
1982	8	20	28.26832298	0	18.5	87	959	1.493020805	1.8	882	19.35	0	0	1.91E-05	0	0	21154.28571	8000	10000	6.24E-06	6.714285714	6685.714286	658.225998	2135.714286	4.797259197	0	146.0597162	0	0	5440	0	0
1982	8	21	9.962732919	0	15.75	84	965	0.875183436	5.3	2597	17.1	0	0	2.18E-06	0	0	20708.57143	8000	10000	6.99E-07	6.428571429	6671.428571	653.5494368	2111.428571	4.797259197	0	145.0219918	0	0	5470	0	0
1982	8	22	26.29565217	0	17.5	73	965	1.414304705	2.8	1372	18.53	0	0	7.74E-06	0	0	20262.85714	8000	10000	2.43E-06	6.142857143	6657.142857	648.8728755	2087.142857	4.797259197	0	143.9842673	0	0	5500	0	0
1982	8	23	38.25093168	0	15.75	74	968	1.418182345	0.9	441	17.1	0	0	7.42E-05	0	0	19817.14286	8000	10000	2.28E-05	5.857142857	6642.857143	644.1963143	2062.857143	4.797259197	0	142.9465429	0	0	5530	0	0
1982	8	24	31.36911544	0	15.5	85	969	1.782357405	3.8	1862.003	16.89	0	0	825.7060692	0	0	19371.42857	8000	10000	4014.460979	5.571428571	6628.571429	639.519753	2038.571429	4.797259197	0	141.9088184	0	0	5560	0	0
1982	8	25	20.005997	0	11.5	65	956	1.787721474	0	0	13.61	0	0	0	0	0	18925.71429	8000	10000	0	5.285714286	6614.285714	634.8431918	2014.285714	4.797259197	0	140.871094	0	0	5590	0	0
1982	8	26	18.94572714	0	8.25	71	951	1.845304434	0	0	10.95	0	0	0	0	0	18480	8000	10000	0	5	6600	630.1666305	1990	5.3	0	139.8333695	0	0	5620	0	0
1982	8	27	33.76551724	0	8.25	66	943	2.036084341	0	0	10.95	0	0	0	0	0	21205.71429	8000	10000	0	8.071428571	6757.142857	644.1963143	2041.428571	4.797259197	0	142.9465428	0	0	5874.285714	0	0
1982	8	28	40.32979066	0	10.25	76	927	1.389035415	4.4	2156	12.59	0	0	3.17E-06	0	0	23931.42857	8000	10000	9.83E-07	11.14285714	6914.285714	658.2259981	2092.857143	4.797259197	0	146.0597162	0	0	6128.571429	0	0
1982	8	29	10.57133655	0	13	93	919	1.889444907	0	0	14.84	0	0	0	0	0	26657.14286	8000	10000	0	14.21428571	7071.428571	672.2556819	2144.285714	4.797259197	0	149.1728895	0	0	6382.857143	0	0
1982	8	30	25.41964573	0	11.75	71	927	1.172146062	0.8	392	13.82	0	0	0.000100405	0	0	29382.85714	8000	10000	3.35E-05	17.28571429	7228.571429	686.2853657	2195.714286	4.797259197	0	152.2860629	0	0	6637.142857	0	0
1982	8	31	6.031561997	0	12.5	71	942	1.368871685	14.3	7007.003	14.43	0	0	219.4186892	0	0	32108.57143	8000	10000	1066.78127	20.35714286	7385.714286	700.3150495	2247.142857	4.797259197	0	155.3992362	0	0	6891.428571	0	0
1982	9	1	15.07080745	0	13.5	71	955	1.389810943	1	490	15.25	0	0	6.72E-05	0	0	34834.28571	8000	10000	2.38E-05	23.42857143	7542.857143	714.3447333	2298.571429	4.797259197	0	158.5124096	0	0	7145.714286	0	0
1982	9	2	18.83229814	0	13	76	961	2.116868516	1.4	686	14.84	0	0	3.51E-05	0	0	37560	8000	10000	1.27E-05	26.5	7700	728.3744171	2350	4.85	0	161.6255829	0	0	7400	0	0
1982	9	3	36.68571429	0	15.25	86	960	1.684511613	0	0	16.69	0	0	0	0	0	36385.71429	8000	10000	0	26.89285714	7635.714286	723.1132857	2335	4.797259197	0	160.4581429	0	0	7304.285714	0	0
1982	9	4	32.61118012	0	18.75	69	964	2.574623964	0	0	19.56	0	0	0	0	0	35211.42857	8000	10000	0	27.28571429	7571.428571	717.8521542	2320	4.797259197	0	159.2907029	0	0	7208.571429	0	0
1982	9	5	29.84347826	0	10.75	66	965	2.095929258	0	0	13	0	0	0	0	0	34037.14286	8000	10000	0	27.67857143	7507.142857	712.5910228	2305	4.797259197	0	158.1232629	0	0	7112.857143	0	0
1982	9	6	36.51103679	0	10.75	76	963	1.445131946	1	490	13	0	0	6.10E-05	0	0	32862.85714	8000	10000	1.90E-05	28.07142857	7442.857143	707.3298914	2290	4.797259197	0	156.9558229	0	0	7017.142857	0	0
1982	9	7	18.06555184	0	14	81	963	2.823697732	0.4	196.003	15.66	0	0	7844.08634	0	0	31688.57143	8000	10000	38136.78797	28.46428571	7378.571429	702.06876	2275	4.797259197	0	155.7883829	0	0	6921.428571	0	0
1982	9	8	26.48829431	0	20.25	77	969	2.451185745	0	0	20.79	0	0	0	0	0	30514.28571	8000	10000	0	28.85714286	7314.285714	696.8076285	2260	4.797259197	0	154.6209429	0	0	6825.714286	0	0
1982	9	9	29.91046699	0	23.25	84	966	3.067536685	0	0	23.25	0	0	0	0	0	29340	8000	10000	0	29.25	7250	691.5464971	2245	4.797259197	0	153.4535029	0	0	6730	0	0
1982	9	10	19.9136876	0	22.25	87	962	1.880461707	0	0	22.43	0	0	0	0	0	28165.71429	8000	10000	0	29.64285714	7185.714286	686.2853657	2230	4.797259197	0	152.2860629	0	0	6634.285714	0	0
1982	9	11	9.445410628	0	17.25	88	959	1.605213867	0.4	196	18.33	0	0	0.000320737	0	0	26991.42857	8000	10000	7.25E-05	30.03571429	7121.428571	681.0242342	2215	4.797259197	0	151.1186229	0	0	6538.571429	0	0
1982	9	12	8.765217391	0	12	81	959	1.401767001	7.4	3626	14.02	0	0	9.02E-07	0	0	25817.14286	8000	10000	1.85E-07	30.42857143	7057.142857	675.7631028	2200	4.797259197	0	149.9511829	0	0	6442.857143	0	0
1982	9	13	15.59652174	0	11.25	83	949	1.538647707	0.4	196	13.41	0	0	0.000296565	0	0	24642.85714	8000	10000	5.39E-05	30.82142857	6992.857143	670.5019714	2185	4.797259197	0	148.7837429	0	0	6347.142857	0	0
1982	9	14	17.2466087	0	6.75	56	945	2.79603723	0	0.003	9.72	0	0	452568932.8	0	0	23468.57143	8000	10000	2200323332	31.21428571	6928.571429	665.24084	2170	4.797259197	0	147.6163029	0	0	6251.428571	0	0
1982	9	15	31.89426087	0	7.5	82	938	1.038238214	0	0	10.33	0	0	0	0	0	22294.28571	8000	10000	0	31.60714286	6864.285714	659.9797085	2155	4.797259197	0	146.4488629	0	0	6155.714286	0	0
1982	9	16	26.58782609	0	9.25	63	916	1.786945946	0	0	11.77	0	0	0	0	0	21120	8000	10000	0	32	6800	654.7185771	2140	5.38	0	145.2814229	0	0	6060	0	0
1982	9	17	17.64280936	0	10.25	64	916	1.559586965	0.4	196	12.59	0	0	0.000371869	0	0	25268.57143	8000	10000	8.00E-05	30.57142857	7392.857143	671.6711117	2276.428571	4.797259197	0	149.043174	0	0	6059.285714	0	0
1982	9	18	17.28428094	0	10.75	76	914	1.913357023	0.6	294	13	0	0	0.000214858	0	0	29417.14286	8000	10000	5.95E-05	29.14285714	7985.714286	688.6236463	2412.857143	4.797259197	0	152.8049252	0	0	6058.571429	0	0
1982	9	19	15.51839465	0	8.5	65	923	2.381646727	0	0	11.15	0	0	0	0	0	33565.71429	8000	10000	0	27.71428571	8578.571429	705.5761809	2549.285714	4.797259197	0	156.5666763	0	0	6057.857143	0	0
1982	9	20	29.19598662	0	7.5	85	927	0.828781006	0	0	10.33	0	0	0	0	0	37714.28571	8000	10000	0	26.28571429	9171.428571	722.5287154	2685.714286	4.797259197	0	160.3284274	0	0	6057.142857	0	0
1982	9	21	35.11884058	0	11.5	63	929	1.674041984	0	0.003	13.61	0	0	452568932.8	0	0	41862.85714	8000	10000	2200323332	24.85714286	9764.285714	739.48125	2822.142857	4.797259197	0	164.0901785	0	0	6056.428571	0	0
1982	9	22	32.88695652	0	13.25	82	935	2.35922104	7.4	3626	15.05	0	0	2.72E-06	0	0	46011.42857	8000	10000	1.02E-06	23.42857143	10357.14286	756.4337846	2958.571429	4.797259197	0	167.8519297	0	0	6055.714286	0	0
1982	9	23	4.863768116	0	11.5	83	934	2.134770289	20.2	9898	13.61	0	0	4.08E-07	0	0	50160	8000	10000	1.58E-07	22	10950	773.3863192	3095	4.815	0	171.6136808	0	0	6055	0	0
1982	9	24	20.63768116	0	8	88	931	2.143753489	0	0	10.74	0	0	0	0	0	47520	8000	10000	0	23.14285714	10928.57143	722.5287154	3056.428571	4.797259197	0	160.3284274	0	0	5971.428571	0	0
