-999	"MyLake model input data time series for Lake 227, accessed from https://github.com/biogeochemistry/ELA_MyLake_model"																															
Year	Month	Day	Global_rad (MJ/m2)	Cloud_cov (-)	Air_temp (deg C)	Relat_hum (%)	Air_press (hPa)	Wind_speed_L227_10m (m/s)	Precipitation (mm/day)	Inflow (m3/day)	Inflow_T (deg C)	Inflow_C	Inflow_S (kg/m3)	Inflow_TP (mg/m3)	Inflow_DOP (mg/m3)	Inflow_Chla (mg/m3)	Inflow_DOC (mg/m3)	Inflow_DIC	Inflow_O	Inflow_NO3 (mg/m3)	Inflow_NH4 (mg/m3)	Inflow_SO4 (mg/m3)	Inflow_Fe2 (mg/m3)	Inflow_Ca2 (mg/m3)	Inflow_pH	Inflow_CH4	Inflow_Fe3	Inflow_Al3	Inflow_SiO4	Inflow_SiO2	Inflow_diatom	Inflow_POC (kg/m3)
1998	5	9	NaN	0.162	13	76	949	1.590995852	0	0	14.84	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	10	NaN	0.162	14	84	961	1.442159088	0	0	15.66	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	11	NaN	0.088	13	45	948	1.779513802	17.4	8526	14.84	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	12	NaN	0.288	9.5	92	965	1.553576622	9.8	4802	11.97	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	13	NaN	0.288	12.25	41	955	1.582012652	6.2	3038	14.23	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	14	NaN	0.412	14.75	70	952	2.161008989	29.6	14504	16.28	0	0	180.32	0	0	29960	8000	10000	26	19	1440	594.7027076	1743.333333	4.603333333	0	131.9639591	0	0	4926.666667	0	0
1998	5	15	NaN	0.212	19.25	95	957	2.092180872	53.2	26068	19.97	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	16	NaN	0.288	11.5	98	952	3.424344228	6	2940	13.61	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	17	NaN	1	12.75	92	933	1.092072788	5.8	2842	14.64	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	18	NaN	0.5	18.5	65	935	1.635847226	0	0	19.35	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	19	NaN	0.375	16.25	89	950	2.112344602	0	0	17.51	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	20	NaN	0.912	11.25	98	950	1.454115146	0	0	13.41	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	21	NaN	1	11	98	944	1.381538643	0	0	13.20	0	0	9.33	0	0	28040	8000	10000	4.333333333	14	1670	488.3109388	1540	4.516666667	0	108.3557279	0	0	4053.333333	0	0
1998	5	22	NaN	0.25	14.25	95	940	1.05607536	0	0	15.87	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	23	NaN	0.662	15	98	943	1.036751786	0	0	16.48	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	24	NaN	1	17.25	98	941	1.064412287	0	0	18.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	25	NaN	1	15.75	98	948	1.614197067	0	0	17.10	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	26	NaN	1	16.5	97	952	1.573029451	3	1470	17.71	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	27	NaN	1	19	92	950	1.693494813	21.9	10731	19.76	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	28	NaN	0.588	10.25	98	960	1.314972483	16.4	8036	12.59	0	0	176.99	0	0	31160	8000	10000	5	14.66666667	1246.666667	600.1586957	1613.333333	4.533333333	0	133.1746376	0	0	4636.666667	0	0
1998	5	29	NaN	1	4.5	94	962	1.549117336	0	0	7.87	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	30	NaN	1	10.25	91	951	2.059220929	0.6	294	12.59	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	5	31	NaN	1	6.5	98	949	2.407045272	0.8	392	9.51	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	1	NaN	0.212	5	92	963	1.932809852	4.6	2254	8.28	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	2	NaN	0.588	4.75	91	974	2.297889695	0.5	245	8.08	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	3	NaN	1	6.75	93	970	2.154223118	5.4	2646	9.72	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	4	NaN	0.75	5.5	98	971	1.307475712	0	0	8.69	0	0	7.33	0	0	29120	8000	10000	6.666666667	15	1343.333333	510.1348913	1456.666667	4.536666667	0	113.198442	0	0	4813.333333	0	0
1998	6	5	NaN	1	8.5	98	973	1.448880332	0.6	294	11.15	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	6	NaN	0.5	11	98	975	1.214024579	0	0	13.20	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	7	NaN	0	12.75	98	974	0.931279967	0	0	14.64	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	8	NaN	0.338	13	98	974	0.709091173	0	0	14.84	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	9	NaN	0.538	16	98	977	1.151917705	0	0	17.30	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	10	NaN	0.712	16	98	979	2.113831031	3.7	1813	17.30	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	11	NaN	0.338	16.25	96	975	1.58349908	0	0	17.51	0	0	10.00	0	0	29940	8000	10000	7	14.5	1410	458.303004	1575	4.54	0	101.696996	0	0	5575	0	0
1998	6	12	NaN	0.338	18.25	98	972	1.294808753	0	0	19.15	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	13	NaN	0.462	19	98	960	1.774989888	0	0	19.76	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	14	NaN	0.412	20.75	74	943	1.113787575	0	0	21.20	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	15	NaN	0.788	19.75	89	942	1.511698106	0	0	20.38	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	16	NaN	0.088	20.5	93	930	1.332163356	4	1960	20.99	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	17	NaN	0.25	20.25	93	943	1.169108577	0	0	20.79	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	18	NaN	0.462	20.5	91	938	2.659156525	6.1	2989	20.99	0	0	179.32	0	0	19560	8000	10000	3	16	1960	417.3830929	1650	5.08	0	92.61690708	0	0	4050	0	0
1998	6	19	NaN	1	18.25	98	922	2.395089214	9.6	4704	19.15	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	20	NaN	0.088	18.25	95	917	3.137851231	0.2	98	19.15	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	21	NaN	0.838	16	98	926	2.045778442	0.3	147	17.30	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	22	NaN	0	15.25	93	934	1.481775648	0.4	196	16.69	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	23	NaN	0.5	16	88	935	1.205041378	0	0	17.30	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	24	NaN	1	19	97	938	1.597717095	2.3	1127	19.76	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	25	NaN	0.088	18.75	93	946	1.240909552	0	0	19.56	0	0	13.50	0	0	36960	8000	10000	6	17.5	865	585.1547283	2550	4.71	0	129.8452717	0	0	4975	0	0
1998	6	26	NaN	0.375	22	92	953	1.452628717	1.2	588	22.22	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	27	NaN	0.712	19.5	81	941	1.606700295	10	4900	20.17	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	28	NaN	0.338	17.25	97	966	2.425011672	27.6	13524	18.33	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	29	NaN	0.462	18.25	95	968	1.739121715	5.6	2744	19.15	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	6	30	NaN	0.588	20.5	97	965	1.597006194	0	0	20.99	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	1	NaN	0.712	20.5	97	962	1.101055989	0	0	20.99	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	2	NaN	0.412	20.75	98	960	1.199031036	6.4	3136	21.20	0	0	177.99	0	0	38840	8000	10000	6	14.33333333	676.6666667	867.5021147	2006.666667	4.503333333	0	192.4978853	0	0	5563.333333	0	0
1998	7	3	NaN	1	18.5	98	961	1.594744238	0	0	19.35	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	4	NaN	0.212	17	98	959	0.949246367	0	0	18.12	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	5	NaN	1	17.25	98	963	0.848233835	1.2	588	18.33	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	6	NaN	0.162	18	76	958	0.868397565	0	0	18.94	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	7	NaN	0.288	20	98	956	1.003791842	0	0	20.58	0	0	14.00	0	0	38580	8000	10000	7	13.5	690	675.1785327	1940	4.62	0	149.8214673	0	0	4930	0	0
1998	7	8	NaN	0.875	21	98	955	1.066674244	0	0	21.40	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	9	NaN	0.712	21.75	98	953	1.530440034	0	0	22.02	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	10	NaN	1	22.5	98	951	1.744356529	0.2	98	22.63	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	11	NaN	0.875	26.5	98	943	1.819130361	0	0	25.91	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	12	NaN	0.75	23.5	98	941	2.221564807	6.6	3234	23.45	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	13	NaN	1	23.5	98	944	2.282185251	0	0	23.45	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	14	NaN	1	21	98	939	1.751788673	0.4	196	21.40	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	15	NaN	1	20.25	98	935	1.955300166	0	0	20.79	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	16	NaN	1	16.25	98	930	1.411461102	0	0	17.51	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	17	NaN	0.5	19	98	930	1.381538643	0	0	19.76	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	18	NaN	1	19.75	97	920	1.365123299	4.4	2156	20.38	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	19	NaN	0.662	20.75	95	924	1.703188914	0	0	21.20	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	20	NaN	0.838	18.5	97	924	1.706161771	3.6	1764	19.35	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	21	NaN	0.338	17	92	935	1.88718295	1.9	931	18.12	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	22	NaN	1	15	98	930	2.006872784	4.4	2156	16.48	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	23	NaN	0.038	15	91	931	2.051013257	0	0	16.48	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	24	NaN	0.712	15.75	92	919	1.078630302	0	0	17.10	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	25	NaN	0.162	17.5	80	929	1.193796221	0.6	294	18.53	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	26	NaN	0.662	21.5	95	943	2.707756284	0	0	21.81	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	27	NaN	1	20.75	93	933	2.301573453	0.6	294	21.20	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	28	NaN	1	20.25	97	936	2.414542043	0.2	98	20.79	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	29	NaN	0.838	18.5	96	933	1.747329387	2	980	19.35	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	30	NaN	0.662	17.25	98	940	1.243947037	0	0	18.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	7	31	NaN	1	18.5	90	931	0.93192624	0	0	19.35	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	1	NaN	0.662	20.5	97	924	1.552865721	2.5	1225	20.99	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	2	NaN	0.25	23.25	98	930	1.134726833	0	0	23.25	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	3	NaN	0.538	22.75	95	938	1.048707843	0	0	22.84	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	4	NaN	0.625	22.75	97	929	1.710685685	0	0	22.84	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	5	NaN	1	23.25	95	915	0.883391108	0	0	23.25	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	6	NaN	0	26.75	72	920	1.0419866	0	0	26.12	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	7	NaN	0.662	24	99	918	1.305278382	0	0	23.86	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	8	NaN	0.875	24.25	96	923	1.537161278	0	0	24.07	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	9	NaN	0	24.25	96	952	2.081711243	0	0	24.07	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	10	NaN	0.838	21.75	94	960	1.364347771	0	0	22.02	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	11	NaN	0.338	22.25	73	955	1.237936694	0	0	22.43	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	12	NaN	0.712	25.5	59	952	2.131086531	0.6	294	25.09	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	13	NaN	0.588	24	89	944	1.3838006	0	0	23.86	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	14	NaN	0.288	18.5	83	931	1.754826158	0	0	19.35	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	15	NaN	0	17.75	57	931	1.237936694	0.4	196	18.74	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	16	NaN	0.088	20	86	933	3.149807289	0	0	20.58	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	17	NaN	0.5	15	70	938	1.884985621	0	0	16.48	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	18	NaN	0.662	19.25	80	903	1.947803395	8	3920	19.97	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	19	NaN	0.288	18.5	54	910	2.091405344	0.4	196	19.35	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	20	NaN	0.375	21	59	924	1.590220324	0	0	21.40	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	21	NaN	0.038	19.5	51	928	0.895347166	0.6	294	20.17	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	22	NaN	1	19.5	95	921	1.638109183	0.9	441	20.17	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	23	NaN	1	19.75	98	917	1.860297977	0.2	98	20.38	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	24	NaN	1	20.5	96	925	1.515446492	5.5	2695	20.99	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	25	NaN	0.412	20	77	940	1.326217641	5	2450	20.58	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	26	NaN	0.662	20.75	69	934	1.134726833	3.8	1862	21.20	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	27	NaN	0.5	17.75	67	932	1.497480091	47.5	23275	18.74	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	28	NaN	0.25	19.75	64	932	1.84905282	0.9	441	20.38	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	29	NaN	0.538	18	52	927	1.843818005	0	0	18.94	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	30	NaN	1	18.5	97	912	1.357626528	0	0	19.35	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	8	31	NaN	0.125	18.75	74	924	1.489272419	0	0	19.56	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	1	NaN	0.538	16.25	56	941	1.923115751	0	0	17.51	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	2	NaN	0.588	14.25	73	919	1.388259887	0	0	15.87	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	3	NaN	0.375	14.75	63	934	0.974644912	0	0	16.28	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	4	NaN	0.838	18.25	70	932	1.341922084	0	0	19.15	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	5	NaN	0.75	21.5	60	939	2.073438944	0	0	21.81	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	6	NaN	0.038	17.25	52	950	1.772792559	0	0	18.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	7	NaN	0	14.75	54	964	2.051013257	0	0	16.28	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	8	NaN	0	13	62	966	1.249181852	0	0	14.84	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	9	NaN	0.838	16.5	72	960	2.54993632	0	0	17.71	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	10	NaN	0.838	21.25	73	949	1.985933526	0	0	21.61	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	11	NaN	0.788	20.75	89	934	1.566308208	0	0	21.20	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	12	NaN	1	18.25	99	922	1.261137909	0.1	49	19.15	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	13	NaN	0.462	20	60	934	0.774946432	0	0	20.58	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	14	NaN	0.412	20.25	60	941	1.495993662	0	0	20.79	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	15	NaN	0.712	14.5	65	954	1.624666696	2.8	1372	16.07	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	16	NaN	0.375	19.75	64	970	NaN	0	0	20.38	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	17	NaN	0.625	20.75	63	970	NaN	0	0	21.20	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	18	NaN	1	14	68	960	NaN	47.4	23226	15.66	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	19	NaN	0.338	9	55	960	NaN	13.9	6811	11.56	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	20	NaN	0.538	9.25	67	960	NaN	1.4	686	11.77	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	21	NaN	0.588	7.5	58	958	NaN	0	0	10.33	0	0	24.00	0	0	57000	8000	10000	6	10	8440	695.6384882	4210	4.01	0	154.3615118	0	0	6150	0	0
1998	9	22	NaN	0	8.25	58	957	NaN	0	0	10.95	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	23	NaN	0.038	11.75	66	953	NaN	1	490	13.82	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	24	NaN	0.25	9.75	66	949	NaN	1.6	784	12.18	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	25	NaN	0.788	12	77	952	NaN	0.1	49	14.02	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	26	NaN	1	10.5	92	957	NaN	2.4	1176	12.79	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	27	NaN	1	11	97	963	NaN	0	0	13.20	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	28	NaN	0.662	12.75	73	960	NaN	0.4	196	14.64	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	29	NaN	0.838	10	63	962	NaN	1	490	12.38	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	9	30	NaN	0.5	7.5	75	959	NaN	0	0	10.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	1	NaN	0.712	NaN	71	961	NaN	0	0	NaN	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	2	NaN	0.875	NaN	60	961	NaN	0	0	NaN	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	3	NaN	0.712	6.75	68	962	NaN	0	0	9.72	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	4	NaN	0.838	7.5	62	961	NaN	0	0	10.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	5	NaN	0.5	8.25	50	953	NaN	25.2	12348	10.95	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	6	NaN	0.788	10.5	69	945	NaN	9.8	4802	12.79	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	7	NaN	1	7.75	65	945	NaN	0	0	10.54	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	8	NaN	1	8.5	77	949	NaN	0	0	11.15	0	0	23.33	0	0	44200	8000	10000	28.33333333	18.33333333	7956.666667	772.0223222	3886.666667	4.39	0	171.3110111	0	0	6276.666667	0	0
1998	10	9	NaN	1	12.5	77	955	NaN	0	0	14.43	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	10	NaN	0.75	6	57	957	NaN	0.5	245	9.10	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	11	NaN	0.912	6.75	63	957	NaN	8.2	4018	9.72	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	12	NaN	0.625	5.25	57	955	NaN	2.9	1421	8.49	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	13	NaN	0.588	2.75	63	957	NaN	0	0	6.44	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	14	NaN	0.412	3.25	58	964	NaN	1.9	931	6.85	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	10	15	NaN	0.338	4.5	60	968	1.194830259	0.8	392	7.87	0	0	179.32	0	0	40160	8000	10000	11.33333333	167	6350	692.9104941	3403.333333	4.44	0	153.7561725	0	0	6293.333333	0	0
1998	10	16	NaN	0.875	7.25	86	957	2.305321839	17.2	8428	10.13	0	0	166.32	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
