"Location.ID","Sublocation","Station.ID","Date","Year","Time","Depth","End.Depth","Stratum","NO3","NO2","NH4","Susp.N","TDN","SRP","Susp.P","TDP","DIC","ELA.DIC","DOC","PC","chla","chla.hplc","Cl","SRSi","SO4","Conductivity","Na","K","Mg","Ca","Mn","TDFe","Fe2","Susp.Fe","pH.equil","pH.in.situ","Alkalinity","Org.acids","O2","H2S","TSS","Color","CH4","SO4.dnx","pH.rad","pCO2","Cl.dnx","DIC.pCO2","Analytical.ID","Sample.Note","Sample.Type","Field.Reference","Data.Set.ID"
227,"LA","CB",1979-10-23,79,NA,"0",NA,"EPI",164,NA,495,406,1330,NA,35,9,NA,416,1460,2660,18.8,NA,NA,1.37,NA,42,5.21,0.34,0.67,2.47,0.06,NA,NA,NA,NA,6.72,NA,NA,NA,NA,NA,0.093,NA,NA,NA,NA,NA,NA,"K1482","","LA","79K1482","C01"
227,"LA","CB",1979-10-30,79,NA,"0",NA,"EPI",151,NA,635,430,1420,NA,30,9,NA,470,1390,2810,19.7,NA,0.5,1.37,3.8,44,5.09,0.32,0.7,2.61,0.03,0.29,NA,NA,NA,6.6,NA,NA,5.55,NA,NA,0.098,NA,NA,NA,NA,NA,NA,"K1507","","LA","79K1507","C01"
227,"LA","CB",1979-10-30,79,NA,"4",NA,"",153,NA,640,407,1480,NA,32,9,NA,476,1450,2660,20,NA,0.6,1.36,3.7,45,5.16,0.3,0.71,2.66,0.03,0.32,NA,NA,NA,6.6,NA,NA,5.25,NA,NA,0.1,NA,NA,NA,NA,NA,NA,"K1508","","LA","79K1508","C01"
227,"LA","CB",1979-10-30,79,NA,"6",NA,"",152,NA,645,419,1450,NA,31,10,NA,482,1440,2730,19.9,NA,0.6,1.37,3.7,44,5.12,0.3,0.7,2.61,0.03,0.32,NA,NA,NA,6.59,NA,NA,5.23,NA,NA,0.099,NA,NA,NA,NA,NA,NA,"K1509","","LA","79K1509","C01"
227,"LA","CB",1979-10-30,79,NA,"8",NA,"",154,NA,640,417,1490,NA,32,9,NA,486,1460,2620,19.5,NA,0.6,1.35,3.7,45,5.24,0.3,0.73,2.71,0.03,0.32,NA,NA,NA,6.61,NA,NA,5.3,NA,NA,0.1,NA,NA,NA,NA,NA,NA,"K1510","","LA","79K1510","C01"
227,"LA","CB",1979-10-30,79,NA,"10",NA,"",46,NA,2290,1404,3430,NA,238,29,NA,NA,1540,8700,36.3,NA,0.7,1.61,3.3,83,5.66,0.51,0.76,3.13,0.41,7.02,NA,NA,NA,6.52,NA,NA,0.01,NA,NA,0.815,NA,NA,NA,NA,NA,NA,"K1511","","LA","79K1511","C01"
227,"LA","CB",1979-12-17,79,NA,"0",NA,"EPI",192,NA,635,286,1390,NA,25,8,NA,440,1500,2010,34.5,NA,0.3,1.47,4.2,43,5.41,0.28,0.76,2.8,0.06,0.29,NA,NA,NA,6.72,NA,NA,7.5,NA,NA,0.097,NA,NA,NA,NA,NA,NA,"K1563","","LA","79K1563","C01"
227,"LA","CB",1979-12-17,79,NA,"4",NA,"",184,NA,700,218,1440,NA,22,6,NA,500,1420,1540,16.1,NA,0.4,1.45,4.1,43,5.17,0.26,0.72,2.69,0.08,0.33,NA,NA,NA,6.61,NA,NA,4.8,NA,NA,0.097,NA,NA,NA,NA,NA,NA,"K1564","","LA","79K1564","C01"
227,"LA","CB",1979-12-17,79,NA,"6",NA,"",70,NA,860,325,1650,NA,37,8,NA,615,1420,2070,15.5,NA,0.3,1.53,4,45,5.21,0.28,0.76,2.64,0.15,0.43,NA,NA,NA,6.42,NA,NA,0.5,NA,NA,0.11,NA,NA,NA,NA,NA,NA,"K1565","","LA","79K1565","C01"
227,"LA","CB",1979-12-17,79,NA,"8",NA,"",10,NA,850,667,1720,NA,93,11,NA,675,1490,3860,15.1,NA,0.3,1.49,3.8,47,5.16,0.3,0.78,2.8,0.21,1.28,NA,NA,NA,6.44,NA,NA,0.01,NA,NA,0.191,NA,NA,NA,NA,NA,NA,"K1566","","LA","79K1566","C01"
227,"LA","CB",1979-12-17,79,NA,"10",NA,"",28,NA,4580,932,12400,NA,242,38,NA,3150,2230,3940,70.2,NA,0.6,2.35,1.6,208,5.33,0.92,0.94,5.82,1.44,49.9,NA,NA,NA,6.64,NA,NA,0.01,NA,NA,3.5,NA,NA,NA,NA,NA,NA,"K1567","","LA","79K1567","C01"
227,"LA","CB",1980-01-22,80,NA,"0",NA,"EPI",195,NA,730,224,1210,NA,23,7,NA,505,1420,1590,13,NA,0.6,1.44,4,45,5.52,0.3,0.72,2.69,0.02,0.16,NA,NA,NA,6.62,NA,NA,5.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1592","","LA","79K1592","C01"
227,"LA","CB",1980-01-22,80,NA,"4",NA,"",54,NA,910,225,1240,NA,24,7,NA,640,1490,1560,13.4,NA,0.6,1.49,3.7,45,5.32,0.28,0.75,2.32,0.14,0.23,NA,NA,NA,6.47,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1593","","LA","79K1593","C01"
227,"LA","CB",1980-01-22,80,NA,"6",NA,"",53,NA,850,113,1260,NA,29,7,NA,640,1390,1250,13.2,NA,0.6,1.48,3.7,45,5.06,0.32,0.74,2.32,0.14,0.23,NA,NA,NA,6.43,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1594","","LA","79K1594","C01"
227,"LA","CB",1980-01-22,80,NA,"8",NA,"",2,NA,1190,594,1370,NA,11,10,NA,845,1500,4060,16.2,NA,0.7,1.5,2.9,60,5.43,0.36,0.75,4.31,0.24,1.73,NA,NA,NA,6.63,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1595","","LA","79K1595","C01"
227,"LA","CB",1980-01-22,80,NA,"10",NA,"",11,NA,5150,1170,5525,NA,182,29,NA,2500,1570,6920,52.7,NA,0.8,2.08,2,145,5.08,0.66,0.81,5.01,0.75,24.4,NA,NA,NA,6.56,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1596","","LA","79K1596","C01"
227,"LA","CB",1980-02-27,80,NA,"0",NA,"EPI",199,NA,750,184,1480,NA,21,7,NA,570,1660,1280,9.9,NA,1.4,1.44,3,47,5.59,0.34,0.75,2.75,0.02,0.16,NA,NA,NA,6.52,NA,NA,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1658","","LA","79K1658","C01"
227,"LA","CB",1980-02-27,80,NA,"4",NA,"",65,NA,900,354,1490,NA,26,7,NA,635,1570,1370,11,NA,1.4,1.47,2.8,45,5.47,0.32,0.76,2.42,0.09,0.23,NA,NA,NA,6.42,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1659","","LA","79K1659","C01"
227,"LA","CB",1980-02-27,80,NA,"6",NA,"",2,NA,1040,632,1530,NA,73,8,NA,695,1620,2700,12.7,NA,1.4,1.53,2.6,49,5.42,0.36,0.78,2.64,0.18,1.08,NA,NA,NA,6.43,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1660","","LA","79K1660","C01"
227,"LA","CB",1980-02-27,80,NA,"8",NA,"",3,NA,2120,632,2700,NA,121,12,NA,1130,1620,1980,23.6,NA,1.4,1.69,1.4,80,5.26,0.44,0.77,5.01,0.32,3.83,NA,NA,NA,6.63,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1661","","LA","79K1661","C01"
227,"LA","CB",1980-02-27,80,NA,"10",NA,"",15,NA,15240,2538,15410,NA,288,204,NA,4550,2250,7540,82.6,NA,1.4,2.97,1,294,5.42,1.24,1.07,6.03,1.13,52,NA,NA,NA,6.49,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1662","","LA","79K1662","C01"
227,"LA","CB",1980-03-19,80,NA,"0",NA,"EPI",196,NA,760,149,1480,NA,19,6,NA,525,1520,1010,9.9,NA,1.2,1.47,3.2,46,5.15,0.12,0.67,2.96,0.02,0.04,NA,NA,NA,6.54,NA,NA,4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1686","","LA","79K1686","C01"
227,"LA","CB",1980-03-19,80,NA,"4",NA,"",6,NA,880,194,1420,NA,25,6,NA,640,1520,1240,9.5,NA,1.2,1.51,3,46,5.01,0.12,0.68,2.51,0.15,0.18,NA,NA,NA,6.47,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1687","","LA","79K1687","C01"
227,"LA","CB",1980-03-19,80,NA,"6",NA,"",2,NA,970,462,1610,NA,79,7,NA,725,1580,2610,14,NA,1.2,1.59,2.4,51,5.03,0.16,0.73,3.12,0.27,1.07,NA,NA,NA,6.52,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1688","","LA","79K1688","C01"
227,"LA","CB",1980-03-19,80,NA,"8",NA,"",4,NA,1810,571,2420,NA,107,10,NA,1060,1580,3230,19.6,NA,1.2,1.71,1.4,77,5,0.23,0.73,5.91,0.36,2.96,NA,NA,NA,6.66,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1689","","LA","79K1689","C01"
227,"LA","CB",1980-03-19,80,NA,"10",NA,"",13,NA,12980,1836,14360,NA,208,160,NA,4440,2850,9660,62.6,NA,1.2,2.85,1,239,5.16,1.01,0.96,6.25,1.14,48.8,NA,NA,NA,6.49,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1690","","LA","79K1690","C01"
227,"LA","CB",1980-05-06,80,NA,"0",NA,"EPI",110,NA,104,553,650,NA,19,7,NA,178,1280,3280,22.9,NA,1.2,1.02,3.4,32,3.99,0.04,0.36,2.18,0.02,0.07,NA,NA,NA,7.21,NA,NA,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1734","","LA","80K1734","C01"
227,"LA","CB",1980-05-06,80,NA,"4",NA,"",56,NA,685,568,1310,NA,26,8,NA,540,1450,3360,28,NA,1.2,1.4,3.2,46,5.23,0.14,0.53,2.73,0.05,0.13,NA,NA,NA,6.65,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1735","","LA","80K1735","C01"
227,"LA","CB",1980-05-06,80,NA,"6",NA,"",1,NA,1240,591,1810,NA,53,8,NA,845,1440,3070,20.3,NA,1.2,1.6,2.4,60,5.04,0.18,0.6,3.85,0.27,1.99,NA,NA,NA,6.61,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1736","","LA","80K1736","C01"
227,"LA","CB",1980-05-06,80,NA,"8",NA,"",3,NA,2530,1072,3230,NA,113,10,NA,1330,1320,4560,34.6,NA,1.2,1.77,1.6,85,5.63,0.25,0.63,5.52,0.38,4.71,NA,NA,NA,6.6,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1737","","LA","80K1737","C01"
227,"LA","CB",1980-05-06,80,NA,"10",NA,"",7,NA,7700,1356,9060,NA,216,71,NA,2760,1540,4810,65.6,NA,1.2,2.39,1.4,159,5.57,0.58,0.75,6.19,0.68,14.1,NA,NA,NA,6.55,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1738","","LA","80K1738","C01"
227,"LA","CB",1980-05-20,80,NA,"0",NA,"EPI",1,NA,11,470,500,NA,5,8,NA,NA,NA,4170,31.5,NA,NA,0.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1809","","LA","80K1809","C01"
227,"LA","CB",1980-06-05,80,NA,"0",NA,"EPI",6,NA,15,684,740,NA,60,24,NA,73,1427,5260,17.6,NA,0.5,0.922,4.3,33,4.81,0.28,0.6,1.83,0.01,0.21,NA,NA,NA,9.09,NA,NA,11.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1873","","LA","80K1873","C01"
227,"LA","CB",1980-06-05,80,NA,"4",NA,"",39,NA,565,435,1110,NA,46,11,NA,74,1357,2910,60.4,NA,0.6,1.42,3.4,35,5.48,0.34,0.78,2.23,0.07,0.14,NA,NA,NA,9.25,NA,NA,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1874","","LA","80K1874","C01"
227,"LA","CB",1980-06-05,80,NA,"6",NA,"",7,NA,1410,392,1830,NA,27,14,NA,504,1236,2360,33.4,NA,0.7,1.65,2,46,5.4,0.42,0.82,3.88,0.3,2.62,NA,NA,NA,6.81,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1875","","LA","80K1875","C01"
227,"LA","CB",1980-06-05,80,NA,"8",NA,"",9,NA,2960,455,3350,NA,102,22,NA,1373,1245,2620,32.3,NA,0.8,1.94,1.7,68,5.41,0.53,0.83,4.46,0.39,6.79,NA,NA,NA,6.65,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1876","","LA","80K1876","C01"
227,"LA","CB",1980-06-05,80,NA,"10",NA,"",13,NA,6080,851,6902,NA,137,15,NA,2046,1404,3830,46,NA,0.8,2.33,1.7,97,5.58,0.71,0.88,4.95,0.55,13.3,NA,NA,NA,6.71,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1877","","LA","80K1877","C01"
227,"LA","CB",1980-06-17,80,NA,"0",NA,"EPI",1,NA,20,670,517,NA,62,9,NA,24,NA,940,41.3,NA,1.1,1.02,4.7,32,4.93,0.28,NA,NA,0.01,0.03,NA,NA,NA,9.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1965","","LA","80K1965","C01"
227,"LA","CB",1980-07-01,80,NA,"0",NA,"EPI",7,NA,16,369,523,NA,58,9,NA,21,1554,3140,57.5,NA,0.7,1.06,4.9,36,4.7,0.28,0.55,1.78,0.01,0.03,NA,NA,NA,9.37,NA,NA,11.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2054","","LA","80K2054","C01"
227,"LA","CB",1980-07-01,80,NA,"4",NA,"",3,NA,725,326,1197,NA,100,10,NA,572,1388,2460,83.5,NA,0.7,1.44,3.7,43,5.37,0.36,0.81,1.34,0.18,0.07,NA,NA,NA,6.75,NA,NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2055","","LA","80K2055","C01"
227,"LA","CB",1980-07-01,80,NA,"6",NA,"",2,NA,1617,422,2104,NA,67,10,NA,922,1212,2740,24.2,NA,0.6,1.65,2.2,56,5.01,0.46,0.82,3.92,0.32,3.33,NA,NA,NA,6.58,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2056","","LA","80K2056","C01"
227,"LA","CB",1980-07-01,80,NA,"8",NA,"",4,NA,2974,516,3480,NA,100,21,NA,1138,1233,3390,26.2,NA,0.7,1.99,2.1,61,5.09,0.55,0.83,4.32,0.37,6.66,NA,NA,NA,6.5,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2057","","LA","80K2057","C01"
227,"LA","CB",1980-07-01,80,NA,"10",NA,"",4,NA,5319,811,5744,NA,124,106,NA,2000,1368,4640,32.6,NA,0.8,2.32,1.9,158,5.21,0.69,0.88,4.82,0.48,12,NA,NA,NA,6.49,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2058","","LA","80K2058","C01"
227,"LA","CB",1980-07-15,80,NA,"0",NA,"EPI",1,NA,32,1154,650,NA,64,12,NA,32,1975,7860,60.5,NA,NA,1.01,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2182","","LA","80K2182","C01"
227,"LA","CB",1980-07-29,80,NA,"0",NA,"EPI",1,NA,9,450,860,NA,26,26,NA,57,1895,4100,45,NA,0.7,1.21,4.7,39,4.96,0.18,0.47,1.29,0.01,0.06,NA,NA,NA,9.6,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2287","","LA","80K2287","C01"
227,"LA","CB",1980-07-29,80,NA,"4",NA,"",1,NA,700,901,1320,NA,127,12,NA,695,1375,5220,83,NA,0.7,1.45,3.3,46,5.07,0.28,0.8,1.56,0.21,0.22,NA,NA,NA,6.76,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2288","","LA","80K2288","C01"
227,"LA","CB",1980-07-29,80,NA,"6",NA,"",9,NA,1810,397,2470,NA,93,12,NA,883,1145,2740,26,NA,0.7,1.68,1.9,75,5,0.37,0.79,3.47,0.37,3.05,NA,NA,NA,6.6,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2289","","LA","80K2289","C01"
227,"LA","CB",1980-07-29,80,NA,"8",NA,"",12,NA,3480,478,4420,NA,128,48,NA,1479,1170,2900,24.8,NA,0.8,2.11,1.6,100,5.06,0.49,0.83,4,0.43,6.55,NA,NA,NA,6.51,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2290","","LA","80K2290","C01"
227,"LA","CB",1980-07-29,80,NA,"10",NA,"",10,NA,5130,752,6620,NA,154,127,NA,1906,1225,4010,28.4,NA,0.8,2.37,1.6,124,5.15,0.57,0.85,4.27,0.5,8.99,NA,NA,NA,6.49,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2291","","LA","80K2291","C01"
227,"LA","CB",1980-08-12,80,NA,"0",NA,"EPI",1,NA,9,1296,590,NA,60,13,NA,NA,NA,9440,51.5,NA,NA,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2402","","LA","80K2402","C01"
227,"LA","CB",1980-08-26,80,NA,"0",NA,"EPI",1,NA,33,726,615,NA,72,13,NA,44,2295,7160,61.5,NA,1.1,1.28,4.6,41,5.84,0.21,0.47,1.46,0.01,0.07,NA,NA,NA,9.86,NA,NA,10.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2526","","LA","80K2526","C01"
227,"LA","CB",1980-08-26,80,NA,"4",NA,"",1,NA,773,974,1360,NA,140,10,NA,708,1690,9260,108,NA,1,1.46,2.9,59,5.52,0.38,0.74,2.4,0.23,0.55,NA,NA,NA,6.51,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2527","","LA","80K2527","C01"
227,"LA","CB",1980-08-26,80,NA,"6",NA,"",5,NA,2281,256,2960,NA,122,13,NA,1328,1225,1680,28,NA,0.8,1.86,1.8,81,5.26,0.44,0.8,3.85,0.39,4.52,NA,NA,NA,6.45,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2528","","LA","80K2528","C01"
227,"LA","CB",1980-08-26,80,NA,"8",NA,"",6,NA,4047,553,5125,NA,159,87,NA,1807,1345,3100,31.2,NA,0.9,2.17,1.8,109,5.38,0.56,0.86,4.37,0.44,7.73,NA,NA,NA,6.42,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2529","","LA","80K2529","C01"
227,"LA","CB",1980-08-26,80,NA,"10",NA,"",7,NA,5082,444,6435,NA,167,166,NA,2109,1380,2230,33.8,NA,0.9,2.37,1.8,125,5.42,0.69,0.91,4.71,0.5,9.92,NA,NA,NA,6.42,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2530","","LA","80K2530","C01"
227,"LA","CB",1980-09-09,80,NA,"0",NA,"EPI",1,NA,28,844,555,NA,80,10,NA,NA,2200,9000,71.5,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2686","","LA","80K2686","C01"
227,"LA","CB",1980-09-23,80,NA,"0",NA,"EPI",1,NA,10,1150,525,NA,106,11,NA,147,980,9540,99.5,NA,0.7,1.39,4.7,39,5.48,0.23,0.56,1.62,0.02,0.07,NA,NA,NA,9.29,NA,NA,10.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2749","","LA","80K2749","C01"
227,"LA","CB",1980-09-23,80,NA,"4",NA,"",1,NA,44,1240,480,NA,114,10,NA,219,1950,8860,92.5,NA,0.7,1.4,4.7,38,5.51,0.23,0.6,1.79,0.02,0.11,NA,NA,NA,8.11,NA,NA,9.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2750","","LA","80K2750","C01"
227,"LA","CB",1980-09-23,80,NA,"6",NA,"",9,NA,2471,390,2736,NA,116,12,NA,1236,680,2640,32.6,NA,0.6,1.91,2.3,79,5.04,0.47,0.77,3.81,0.37,3.91,NA,NA,NA,6.41,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2751","","LA","80K2751","C01"
227,"LA","CB",1980-09-23,80,NA,"8",NA,"",11,NA,4371,492,4482,NA,125,129,NA,1759,670,3010,33,NA,0.6,2.28,2,104,5.08,0.61,0.8,4.08,0.43,7.03,NA,NA,NA,6.35,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2752","","LA","80K2752","C01"
227,"LA","CB",1980-09-23,80,NA,"10",NA,"",12,NA,6158,653,5994,NA,137,233,NA,2099,600,3480,37.6,NA,0.6,2.45,1.9,122,5.12,0.7,0.85,4.22,0.48,9.23,NA,NA,NA,6.32,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2753","","LA","80K2753","C01"
227,"LA","CB",1980-10-07,80,NA,"0",NA,"EPI",1,NA,13,1256,740,NA,82,11,NA,96,2090,10340,91,NA,0.8,1.4,4.9,44,5.59,0.34,0.6,1.75,0.02,0.07,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2829","","LA","80K2829","C01"
227,"LA","CB",1980-10-21,80,NA,"0",NA,"EPI",4,NA,348,1072,840,NA,94,8,NA,448,3040,7580,62,NA,1.4,1.58,4.2,44,5.78,0.3,0.7,2.42,0.08,0.39,NA,NA,NA,6.52,NA,NA,7.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2907","","LA","80K2907","C01"
227,"LA","CB",1980-10-21,80,NA,"4",NA,"",3,NA,256,966,925,NA,90,8,NA,396,2550,7280,65,NA,1.4,1.54,4.4,42,5.82,0.25,0.73,2.52,0.05,0.32,NA,NA,NA,6.58,NA,NA,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2908","","LA","80K2908","C01"
227,"LA","CB",1980-10-21,80,NA,"6",NA,"",4,NA,238,960,810,NA,96,8,NA,412,2980,7540,68.5,NA,1.3,1.56,4.5,42,5.79,0.28,0.69,2.47,0.05,0.36,NA,NA,NA,6.6,NA,NA,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2909","","LA","80K2909","C01"
227,"LA","CB",1980-10-21,80,NA,"8",NA,"",8,NA,3047,602,3720,NA,160,21,NA,1417,2980,4440,41,NA,1,2,3.5,84,5.2,0.49,0.79,3.76,0.43,4.33,NA,NA,NA,6.31,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2910","","LA","80K2910","C01"
227,"LA","CB",1980-10-21,80,NA,"10",NA,"",9,NA,5917,990,6250,NA,260,117,NA,2293,4330,6100,32.8,NA,1.1,2.49,1.7,126,5.22,0.76,0.87,4.48,0.67,10.9,NA,NA,NA,6.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2911","","LA","80K2911","C01"
227,"LA","CB",1980-12-08,80,NA,"0",NA,"EPI",7,NA,345,834,1011,NA,58,9,NA,385,2200,5060,48,NA,0.9,1.74,4.4,45,5.61,0.28,0.75,2.63,0.08,0.28,NA,NA,NA,6.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2987","","LA","80K2987","C01"
227,"LA","CB",1980-12-08,80,NA,"4",NA,"",8,NA,473,852,1130,NA,70,9,NA,436,1950,4860,48,NA,0.9,1.64,4.2,44,5.49,0.32,0.74,2.52,0.1,0.25,NA,NA,NA,6.59,NA,NA,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2988","","LA","80K2988","C01"
227,"LA","CB",1980-12-08,80,NA,"6",NA,"",8,NA,537,992,1211,NA,72,10,NA,531,2040,5120,49,NA,0.9,1.63,4.1,44,5.49,0.34,0.71,2.47,0.12,0.32,NA,NA,NA,6.48,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2989","","LA","80K2989","C01"
227,"LA","CB",1980-12-08,80,NA,"8",NA,"",1,NA,610,1016,2347,NA,160,14,NA,590,2070,6480,46.5,NA,1.4,1.68,4.1,45,6.05,0.36,0.78,2.68,0.18,0.36,NA,NA,NA,6.48,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2990","","LA","80K2990","C01"
227,"LA","CB",1980-12-08,80,NA,"10",NA,"",8,NA,2230,1394,4332,NA,212,15,NA,2201,2540,8160,47.5,NA,1.1,2.3,1.5,157,5.77,1.13,0.86,4.37,0.95,34.1,NA,NA,NA,6.59,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2991","","LA","80K2991","C01"
227,"LA","CB",1981-01-12,81,NA,"0",NA,"EPI",10,NA,617,321,1368,NA,48,8,NA,571,930,2940,11.63,NA,0.4,1.82,4.8,50,5.68,0.34,0.76,2.68,0.08,0.42,NA,NA,NA,6.5,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K21","","LA","80K21","C01"
227,"LA","CB",1981-01-12,81,NA,"4",NA,"",10,NA,706,632,1326,NA,62,8,NA,570,920,3820,23.27,NA,0.4,1.72,4.4,50,5.36,0.36,0.73,2.57,0.1,0.38,NA,NA,NA,6.55,NA,NA,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K22","","LA","80K22","C01"
227,"LA","CB",1981-01-12,81,NA,"6",NA,"",4,NA,723,530,1326,NA,74,9,NA,633,920,4020,30.47,NA,0.5,1.83,4.5,49,5.6,0.38,0.79,2.63,0.13,0.31,NA,NA,NA,6.51,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K23","","LA","80K23","C01"
227,"LA","CB",1981-01-12,81,NA,"8",NA,"",7,NA,1140,958,1516,NA,124,10,NA,870,920,6560,32.69,NA,0.6,1.79,3.1,68,5.5,0.5,0.77,3.45,0.28,3.17,NA,NA,NA,6.43,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K24","","LA","80K24","C01"
227,"LA","CB",1981-01-12,81,NA,"10",NA,"",12,NA,3676,948,3871,NA,182,11,NA,2286,2790,6780,37.12,NA,0.6,2.27,1.7,151,5.5,1.05,0.82,3.91,0.79,22.3,NA,NA,NA,6.49,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K25","","LA","80K25","C01"
227,"LA","CB",1981-02-09,81,NA,"0",NA,"EPI",11,NA,639,367,1259,NA,38,11,NA,628,870,2810,14.9,NA,0.8,1.79,4.4,50,5.5,0.36,0.81,2.91,0.05,0.31,NA,NA,NA,6.13,NA,NA,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K63","","LA","80K63","C01"
227,"LA","CB",1981-02-09,81,NA,"4",NA,"",4,NA,674,544,1330,NA,64,10,NA,636,870,3340,29.3,NA,0.8,1.8,4.3,47,5.36,0.38,0.81,2.66,0.12,0.17,NA,NA,NA,6.21,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K64","","LA","80K64","C01"
